Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
292,340461476,organochlorines_resistant,1002,22518,2500,5327,14691,30606,30381,184614,988560,494280,3825,216,3699,223,2928,0,2075,397,382,26292.6,0.0253451
293,340461476,pyrethroid_resistant,1002,22362,2459,5264,14639,30853,30588,184420,1023480,511740,3829,228,3806,220,2958,0,2137,393,398,26486.6,0.0262863
293,340461476,carbamate_resistant,1002,22470,2515,5401,14554,30693,30445,184535,1013440,506720,3700,218,3797,235,2958,0,2262,395,412,26371.6,0.0257122
293,340461476,organochlorines_resistant,1002,22449,2512,5323,14614,30703,30575,184760,1017480,508740,3870,241,3744,219,2832,0,2114,378,409,26146.6,0.0265969
294,340461476,pyrethroid_resistant,1002,22383,2440,5347,14596,30874,30546,184989,1005320,502660,3749,204,3775,225,2923,0,2113,388,401,25917.6,0.025879
294,340461476,carbamate_resistant,1002,22568,2539,5365,14664,30622,30334,184840,1020520,510260,3892,245,3748,202,3003,0,2084,426,395,26066.6,0.0260219
294,340461476,organochlorines_resistant,1002,22379,2515,5299,14565,30766,30319,184620,1025320,512660,3763,213,3775,196,2921,0,2200,381,410,26286.6,0.0256974
295,340461476,pyrethroid_resistant,1002,22449,2389,5458,14602,30771,30367,184708,996400,498200,3823,214,3703,189,2981,0,2127,388,400,26198.6,0.0257805
295,340461476,carbamate_resistant,1002,22524,2540,5383,14601,30589,30390,184650,1028240,514120,3828,236,3843,225,2893,0,2144,430,363,26256.6,0.0255425
295,340461476,organochlorines_resistant,1002,22408,2498,5335,14575,30863,30369,184553,1008000,504000,3812,243,3720,188,2966,0,2153,390,394,26353.6,0.0256375
296,340461476,pyrethroid_resistant,1002,22521,2403,5478,14640,30846,30211,184546,1021000,510500,3806,213,3910,219,2937,0,2094,392,379,26360.6,0.0262933
296,340461476,carbamate_resistant,1002,22470,2530,5323,14617,30636,30257,184924,1000040,500020,3768,223,3701,235,2878,0,2172,398,362,25982.6,0.0255355
296,340461476,organochlorines_resistant,1002,22444,2478,5393,14573,31028,30074,184824,1016080,508040,3804,203,3752,182,2951,0,2143,401,371,26082.6,0.0261445
297,340461476,pyrethroid_resistant,1002,22615,2387,5478,14750,30807,30219,184410,1014080,507040,3722,227,3846,208,3028,0,2132,387,415,26496.6,0.0258184
297,340461476,carbamate_resistant,1002,22583,2563,5266,14754,30769,30178,184352,1021920,510960,3723,219,3794,202,3044,0,2150,392,389,26554.6,0.0259816
297,340461476,organochlorines_resistant,1002,22596,2455,5421,14720,31001,30249,183919,1003280,501640,3762,207,3759,220,3054,0,2102,390,410,26987.6,0.0256699
298,340461476,pyrethroid_resistant,1002,22615,2479,5377,14759,30764,30106,184873,987040,493520,3841,220,3716,200,2921,0,2122,396,403,26033.6,0.0261287
298,340461476,carbamate_resistant,1002,22430,2518,5351,14561,30748,30369,184116,1026840,513420,3874,199,3841,229,2822,0,2190,416,369,26790.6,0.025985
298,340461476,organochlorines_resistant,1002,22545,2464,5448,14633,30757,30380,184807,1008560,504280,3861,214,3773,201,2925,0,2164,418,394,26099.6,0.0268994
299,340461476,pyrethroid_resistant,1002,22568,2527,5424,14617,30669,30280,184732,1035880,517940,3775,230,3875,218,2885,0,2173,395,364,26174.6,0.0263755
299,340461476,carbamate_resistant,1002,22469,2512,5345,14612,30661,30342,184642,1002560,501280,3747,245,3652,231,2963,0,2146,419,359,26264.6,0.0260904
299,340461476,organochlorines_resistant,1002,22474,2462,5471,14541,30886,30565,184570,1017800,508900,3733,202,3840,237,2862,0,2132,389,412,26336.6,0.0258781
300,340461476,pyrethroid_resistant,1002,22563,2520,5479,14564,30605,30261,184995,1033120,516560,3867,211,3763,220,2902,0,2116,412,379,25911.6,0.025268
300,340461476,carbamate_resistant,1002,22378,2515,5386,14477,30530,30524,184479,1004160,502080,3704,190,3825,231,2897,0,2135,434,419,26427.6,0.0261976
300,340461476,organochlorines_resistant,1002,22326,2459,5414,14453,30934,30575,184424,1004640,502320,3735,196,3752,239,2890,0,2202,416,420,26482.6,0.025876
301,340461476,pyrethroid_resistant,1002,22689,2551,5445,14693,30541,30311,184298,1008600,504300,3704,221,3807,198,3039,0,2106,372,435,26608.6,0.0250809
301,340461476,carbamate_resistant,1002,22339,2523,5316,14500,30588,30435,184657,1031120,515560,3815,222,3843,207,2934,0,2182,383,408,26249.6,0.0263181
301,340461476,organochlorines_resistant,1002,22446,2451,5377,14618,30910,30553,184965,1022320,511160,3743,190,3815,211,3075,0,2160,383,412,25941.6,0.0263603
302,340461476,pyrethroid_resistant,1002,21090,2385,4714,13991,30578,30533,184458,1035760,517880,0,0,3861,245,2920,0,2140,1955,424,26448.6,0.0263817
302,340461476,carbamate_resistant,1002,19965,2209,4452,13304,30558,30374,184629,989920,494960,0,0,3742,215,2992,0,2148,2801,417,26277.6,0.0254574
302,340461476,organochlorines_resistant,1002,20886,2267,4650,13969,30835,30726,184256,1006520,503260,0,0,3857,220,2913,0,2152,1916,405,26650.6,0.0253752
303,340461476,pyrethroid_resistant,1002,19284,2213,4026,13045,30670,30401,184576,1026200,513100,0,0,4690,262,2879,0,1933,2281,471,26330.6,0.0255355
303,340461476,carbamate_resistant,1002,17520,1939,3684,11897,30661,30175,185077,996120,498060,0,0,4122,215,3038,0,1922,3132,429,25829.6,0.0265452
303,340461476,organochlorines_resistant,1002,19298,2125,3985,13188,30839,30524,184587,991760,495880,0,0,4565,281,3046,0,1921,2212,501,26319.6,0.026478
304,340461476,pyrethroid_resistant,1002,17510,1893,3549,12068,30663,30570,184730,1022200,511100,0,0,4678,261,2932,0,1752,2427,527,26176.6,0.0256584
304,340461476,carbamate_resistant,1002,15060,1543,3101,10416,30596,30238,184414,1028080,514040,0,0,4319,242,2914,0,1669,3213,492,26492.6,0.0259302
304,340461476,organochlorines_resistant,1002,17433,1824,3506,12103,30863,30658,184426,1011120,505560,0,0,4835,282,2956,0,1907,2407,507,26480.6,0.0265383
305,340461476,pyrethroid_resistant,1002,16573,1717,3210,11646,30579,30588,184431,543680,271840,0,0,3670,165,2970,0,1634,1890,383,26475.6,0.0256081
305,340461476,carbamate_resistant,1002,13957,1380,2668,9909,30730,30307,184785,518240,259120,0,0,2961,132,2923,0,1442,2276,308,26121.6,0.025769
305,340461476,organochlorines_resistant,1002,16457,1675,3119,11663,31082,30459,184837,538640,269320,0,0,3632,185,2903,0,1644,1845,390,26069.6,0.0261894
306,340461476,pyrethroid_resistant,1002,15762,1581,2928,11253,30530,30296,184907,673160,336580,0,0,3706,189,2964,0,1546,1866,363,25999.6,0.0486971
306,340461476,carbamate_resistant,1002,12853,1210,2350,9293,30806,30331,184650,595000,297500,0,0,3116,154,2832,0,1348,2269,319,26256.6,0.0504045
306,340461476,organochlorines_resistant,1002,15779,1528,2829,11422,31141,30271,184689,640080,320040,0,0,3678,177,3077,0,1601,1778,376,26217.6,0.048399
307,340461476,pyrethroid_resistant,1002,14807,1405,2696,10706,30634,30331,184554,662800,331400,0,0,3738,186,2858,0,1560,1863,390,26352.6,0.0386232
307,340461476,carbamate_resistant,1002,11961,967,2107,8887,30779,30429,184366,607320,303660,0,0,3013,141,3006,0,1244,2348,306,26540.6,0.0441288
307,340461476,organochlorines_resistant,1002,15047,1359,2684,11004,30910,30493,184660,678880,339440,0,0,3811,179,3021,0,1480,1871,402,26246.6,0.0409599
308,340461476,pyrethroid_resistant,1002,14268,1293,2558,10417,30630,30373,184244,522360,261180,0,0,3318,119,2891,0,1408,1677,345,26662.6,0.0397595
308,340461476,carbamate_resistant,1002,11518,841,1901,8776,30769,30450,184569,415440,207720,0,0,2539,86,2965,0,1156,1974,278,26337.6,0.0437012
308,340461476,organochlorines_resistant,1002,14485,1188,2494,10803,30944,30055,184921,502960,251480,0,0,3308,136,3010,0,1495,1749,328,25985.6,0.0386617
309,340461476,pyrethroid_resistant,1002,13932,1194,2359,10379,30758,30224,184577,524040,262020,0,0,3300,153,2949,0,1393,1560,332,26329.6,0.0510426
309,340461476,carbamate_resistant,1002,11093,741,1754,8598,30718,30545,184496,436600,218300,0,0,2611,72,2980,0,1083,2055,267,26410.6,0.0633969
309,340461476,organochlorines_resistant,1002,13881,1084,2358,10439,30940,30498,184075,525680,262840,0,0,3294,117,2764,0,1340,1691,337,26831.6,0.0516654
310,340461476,pyrethroid_resistant,1002,13432,1005,2309,10118,30793,30280,184603,528080,264040,0,0,3242,126,2858,0,1341,1669,348,26303.6,0.0502435
310,340461476,carbamate_resistant,1002,10743,576,1723,8444,30707,30738,184130,429520,214760,0,0,2753,85,2878,0,1033,1902,293,26776.6,0.0604916
310,340461476,organochlorines_resistant,1002,13486,920,2315,10251,31010,30526,184710,550360,275180,0,0,3233,120,2933,0,1358,1640,330,26196.6,0.0510417
311,340461476,pyrethroid_resistant,1002,13235,882,2236,10117,30605,30325,184824,467840,233920,0,0,3078,93,2937,0,1233,1562,339,26082.6,0.0498099
311,340461476,carbamate_resistant,1002,10644,491,1714,8439,30809,30573,184811,371640,185820,0,0,2332,54,3014,0,1027,1851,235,26095.6,0.0623408
311,340461476,organochlorines_resistant,1002,13372,822,2280,10270,30871,30396,185120,471520,235760,0,0,3198,78,3055,0,1307,1534,328,25786.6,0.0475991
312,340461476,pyrethroid_resistant,1002,13047,799,2170,10078,30733,30337,184704,480040,240020,0,0,3152,101,2982,0,1253,1573,344,26202.6,0.0557512
312,340461476,carbamate_resistant,1002,10454,422,1725,8307,30870,30636,184352,378880,189440,0,0,2602,49,2957,0,980,1909,258,26554.6,0.0702175
312,340461476,organochlorines_resistant,1002,13099,733,2225,10141,30684,30613,184376,462960,231480,0,0,3084,85,2924,0,1304,1548,345,26530.6,0.0546883
313,340461476,pyrethroid_resistant,1002,12869,716,2162,9991,30774,30376,184823,460560,230280,0,0,2986,87,2947,0,1295,1546,284,26083.6,0.0545843
313,340461476,carbamate_resistant,1002,10337,368,1709,8260,30727,30512,184698,385920,192960,0,0,2452,50,2966,0,984,1869,230,26208.6,0.0700872
313,340461476,organochlorines_resistant,1002,13152,633,2252,10267,30751,30279,184757,455000,227500,0,0,3135,76,3094,0,1231,1502,308,26149.6,0.0573065
314,340461476,pyrethroid_resistant,1002,12728,658,2121,9949,30689,30514,184387,426680,213340,0,0,3025,69,2922,0,1252,1506,305,26519.6,0.0566346
314,340461476,carbamate_resistant,1002,10320,314,1689,8317,30786,30377,184605,336000,168000,0,0,2410,33,2960,0,976,1764,237,26301.6,0.0679121
314,340461476,organochlorines_resistant,1002,12963,600,2218,10145,30799,30387,184374,448240,224120,0,0,3075,71,2971,0,1243,1632,285,26532.6,0.0574717
315,340461476,pyrethroid_resistant,1002,12649,616,2111,9922,30770,30624,184270,445120,222560,0,0,3010,69,2931,0,1199,1521,290,26636.6,0.0621534
315,340461476,carbamate_resistant,1002,10139,278,1655,8206,30767,30185,184884,361280,180640,0,0,2404,32,2898,0,970,1847,262,26022.6,0.0782786
315,340461476,organochlorines_resistant,1002,12742,567,2217,9958,30806,30759,184530,423160,211580,0,0,3039,47,2869,0,1300,1457,333,26376.6,0.0591929
316,340461476,pyrethroid_resistant,1001,12608,524,2055,10029,30763,30442,184873,420840,210420,0,0,2925,59,3013,0,1234,1525,295,26033.6,0.0598414
316,340461476,carbamate_resistant,1001,10058,247,1618,8193,30696,30378,184342,356240,178120,0,0,2376,18,2939,0,1005,1782,233,26564.6,0.072029
316,340461476,organochlorines_resistant,1001,12710,530,2183,9997,30929,30692,184349,443160,221580,0,0,2960,67,2990,0,1222,1494,306,26557.6,0.0623325
317,340461476,pyrethroid_resistant,1001,12508,492,2038,9978,30794,30411,184336,420560,210280,0,0,2958,47,2923,0,1206,1530,287,26570.6,0.0618611
317,340461476,carbamate_resistant,1001,10089,227,1607,8255,30744,30304,184587,335600,167800,0,0,2325,26,2970,0,967,1747,225,26319.6,0.0745695
317,340461476,organochlorines_resistant,1001,12584,478,2184,9922,30928,30630,184891,449240,224620,0,0,3075,56,2913,0,1216,1491,332,26015.6,0.0599278
318,340461476,pyrethroid_resistant,1001,12440,458,2031,9951,30808,30358,184797,428440,214220,0,0,2927,40,2909,0,1234,1442,301,26109.6,0.0631792
318,340461476,carbamate_resistant,1001,9955,228,1639,8088,30717,30199,184478,347360,173680,0,0,2381,31,2897,0,972,1850,209,26428.6,0.0784256
318,340461476,organochlorines_resistant,1001,12560,455,2154,9951,30885,30437,184877,418640,209320,0,0,2978,42,2949,0,1187,1469,317,26029.6,0.0579103
319,340461476,pyrethroid_resistant,1001,12543,391,2077,10075,30870,30133,184839,421800,210900,0,0,2957,44,3021,0,1138,1487,293,26067.6,0.0609411
319,340461476,carbamate_resistant,1001,9899,218,1630,8051,30673,30556,184300,338520,169260,0,0,2373,32,2888,0,994,1708,242,26606.6,0.0760842
319,340461476,organochlorines_resistant,1001,12605,443,2105,10057,31091,30471,184377,414640,207320,0,0,2894,55,2979,0,1181,1474,279,26529.6,0.0621766
320,340461476,pyrethroid_resistant,1001,12423,362,2120,9941,30866,30223,184990,413840,206920,0,0,2935,38,2892,0,1234,1471,307,25916.6,0.0618009
320,340461476,carbamate_resistant,1001,9933,199,1615,8119,30808,30264,184805,333040,166520,0,0,2317,20,2925,0,910,1745,236,26101.6,0.0785969
320,340461476,organochlorines_resistant,1001,12721,436,2129,10156,31063,30152,184792,436040,218020,0,0,3060,53,3050,0,1150,1463,321,26114.6,0.0639823
321,340461476,pyrethroid_resistant,1001,11702,319,2046,9337,30925,30283,184390,418480,209240,0,0,2916,43,2967,0,1174,2228,286,26516.6,0.0626247
321,340461476,carbamate_resistant,1001,9840,200,1562,8078,30797,30242,184403,339520,169760,0,0,2335,13,2864,0,928,1802,227,26503.6,0.0783738
321,340461476,organochlorines_resistant,1001,11889,397,2100,9392,30939,30437,184335,430520,215260,0,0,2975,44,2922,0,1183,2302,269,26571.6,0.0598904
322,340461476,pyrethroid_resistant,1001,11146,304,1933,8909,30873,30330,184550,419920,209960,0,0,2582,28,2852,0,1110,2002,296,26356.6,0.0633641
322,340461476,carbamate_resistant,1001,9756,193,1526,8037,30772,30551,184319,330520,165260,0,0,2292,21,2891,0,999,1717,259,26587.6,0.078062
322,340461476,organochlorines_resistant,1001,11504,376,1985,9143,30985,30572,184192,419640,209820,0,0,2613,51,2942,0,1108,1932,287,26714.6,0.0617198
323,340461476,pyrethroid_resistant,1001,10748,275,1843,8630,30898,30384,184474,416240,208120,0,0,2542,34,2861,0,1090,1926,243,26432.6,0.0627658
323,340461476,carbamate_resistant,1001,9894,191,1517,8186,30823,30222,184641,330200,165100,0,0,2324,21,3068,0,944,1719,267,26265.6,0.0804418
323,340461476,organochlorines_resistant,1001,11146,348,1952,8846,30880,30341,184717,437840,218920,0,0,2685,36,2917,0,1083,1940,252,26189.6,0.0636608
324,340461476,pyrethroid_resistant,1001,10520,269,1818,8433,31063,30244,184351,417120,208560,0,0,2575,39,2907,0,988,1898,249,26555.6,0.0635033
324,340461476,carbamate_resistant,1001,9749,177,1535,8037,30839,30274,184555,335480,167740,0,0,2412,21,2854,0,991,1746,262,26351.6,0.0795446
324,340461476,organochlorines_resistant,1001,10759,311,1864,8584,30751,30563,184775,434560,217280,0,0,2594,40,2874,0,1031,1959,271,26131.6,0.0598155
325,340461476,pyrethroid_resistant,1001,10408,277,1732,8399,31031,29990,184664,352080,176040,0,0,2413,28,2960,0,1024,1782,266,26242.6,0.0636642
325,340461476,carbamate_resistant,1001,9768,185,1526,8057,30823,30386,184417,317560,158780,0,0,2249,22,2820,0,935,1672,194,26489.6,0.078549
325,340461476,organochlorines_resistant,1001,10625,307,1786,8532,30749,30159,184563,371560,185780,0,0,2457,27,3050,0,1094,1834,256,26343.6,0.0601335
326,340461476,pyrethroid_resistant,1001,10270,246,1706,8318,30936,30150,184675,360400,180200,0,0,2408,30,2928,0,959,1851,256,26231.6,0.074536
326,340461476,carbamate_resistant,1001,9888,179,1544,8165,30899,30330,184538,322600,161300,0,0,2304,23,3006,0,928,1712,246,26368.6,0.0834161
326,340461476,organochlorines_resistant,1001,10413,267,1743,8403,30859,30210,184371,379840,189920,0,0,2557,32,2955,0,1033,1858,276,26535.6,0.0709001
327,340461476,pyrethroid_resistant,1001,10065,228,1648,8189,30956,30407,184436,364960,182480,0,0,2366,31,2881,0,981,1855,250,26470.6,0.0727848
327,340461476,carbamate_resistant,1001,9805,173,1603,8029,30791,30442,184489,338440,169220,0,0,2372,22,2854,0,926,1764,247,26417.6,0.0817378
327,340461476,organochlorines_resistant,1001,10159,259,1731,8169,30708,30174,184996,363720,181860,0,0,2419,36,2895,0,1046,1835,268,25910.6,0.06986
328,340461476,pyrethroid_resistant,1001,10020,236,1624,8160,30911,30322,184368,347840,173920,0,0,2344,19,2959,0,955,1794,255,26538.6,0.0725302
328,340461476,carbamate_resistant,1001,9902,161,1571,8170,30694,30373,184754,331560,165780,0,0,2311,14,2994,0,903,1751,243,26152.6,0.078057
328,340461476,organochlorines_resistant,1001,10108,244,1665,8199,30778,30428,184427,338080,169040,0,0,2333,24,2907,0,958,1759,241,26479.6,0.0712378
329,340461476,pyrethroid_resistant,1001,9884,215,1637,8032,30937,30545,184029,341200,170600,0,0,2375,28,2874,0,981,1798,231,26877.6,0.0762955
329,340461476,carbamate_resistant,1001,10040,171,1578,8291,30819,30394,184196,334760,167380,0,0,2352,19,3043,0,907,1745,253,26710.6,0.0788775
329,340461476,organochlorines_resistant,1001,9923,239,1610,8074,30667,30588,184462,359320,179660,0,0,2379,33,2868,0,987,1853,213,26444.6,0.0783236
330,340461476,pyrethroid_resistant,1001,9953,209,1637,8107,30919,30426,185018,325760,162880,0,0,2333,23,2932,0,905,1712,246,25888.6,0.0787738
330,340461476,carbamate_resistant,1001,9868,166,1588,8114,30850,30341,184753,333040,166520,0,0,2322,13,2907,0,967,1881,231,26153.6,0.0797904
330,340461476,organochlorines_resistant,1001,10006,218,1601,8187,30709,30461,184832,339800,169900,0,0,2351,29,3020,0,932,1741,264,26074.6,0.0735963
331,340461476,pyrethroid_resistant,1001,10020,201,1629,8190,31090,30266,184882,326760,163380,0,0,2303,17,3007,0,951,1741,248,26024.6,0.0794715
331,340461476,carbamate_resistant,1001,10017,173,1611,8233,30788,30278,184961,325120,162560,0,0,2314,24,2996,0,933,1693,221,25945.6,0.07853
331,340461476,organochlorines_resistant,1001,9936,217,1603,8116,30746,30663,184217,330520,165260,0,0,2319,26,2902,0,949,1797,226,26689.6,0.0767352
332,340461476,pyrethroid_resistant,1000,9927,193,1640,8094,30926,30197,184849,349240,174620,0,0,2421,22,2884,0,938,1815,224,26057.6,0.0796445
332,340461476,carbamate_resistant,1000,9990,170,1619,8201,30659,30109,184737,337720,168860,0,0,2359,21,2905,0,919,1822,191,26169.6,0.0798032
332,340461476,organochlorines_resistant,1000,9995,210,1587,8198,30746,30327,184702,340560,170280,0,0,2317,16,3062,0,1009,1753,241,26204.6,0.0807504
333,340461476,pyrethroid_resistant,1000,9941,197,1635,8109,31058,30233,184646,329720,164860,0,0,2276,24,2946,0,941,1769,222,26260.6,0.0746124
333,340461476,carbamate_resistant,1000,9947,182,1625,8140,30694,30150,184401,336040,168020,0,0,2281,18,2955,0,956,1810,232,26505.6,0.0774891
333,340461476,organochlorines_resistant,1000,10091,199,1617,8275,30745,30227,185059,328040,164020,0,0,2406,21,2994,0,925,1753,220,25847.6,0.0769457
334,340461476,pyrethroid_resistant,1000,9926,193,1604,8129,31052,30217,184960,323480,161740,0,0,2309,21,2928,0,967,1747,229,25946.6,0.0796452
334,340461476,carbamate_resistant,1000,9857,181,1603,8073,30653,30355,184450,329040,164520,0,0,2387,21,2865,0,951,1747,257,26456.6,0.0788764
334,340461476,organochlorines_resistant,1000,10087,198,1616,8273,30703,30399,184386,327480,163740,0,0,2403,19,2922,0,900,1781,245,26520.6,0.0787941
335,340461476,pyrethroid_resistant,1000,9893,197,1610,8086,30947,30290,184659,352440,176220,0,0,2454,23,2890,0,910,1769,244,26247.6,0.0802109
335,340461476,carbamate_resistant,1000,9771,170,1591,8010,30722,30222,184515,338880,169440,0,0,2336,20,2829,0,973,1735,207,26391.6,0.0804055
335,340461476,organochlorines_resistant,1000,10096,175,1657,8264,30770,30151,185142,330160,165080,0,0,2326,20,2945,0,1011,1688,237,25764.6,0.080984
336,340461476,pyrethroid_resistant,1000,9969,204,1598,8167,30766,30625,184365,323520,161760,0,0,2326,18,2892,0,924,1687,205,26541.6,0.074474
336,340461476,carbamate_resistant,1000,9729,180,1564,7985,30678,30488,184528,324280,162140,0,0,2250,14,2830,0,921,1713,238,26378.6,0.077879
336,340461476,organochlorines_resistant,1000,9942,184,1591,8167,30846,30175,184491,349520,174760,0,0,2318,22,2895,0,966,1846,237,26415.6,0.0780368
337,340461476,pyrethroid_resistant,1000,10042,199,1563,8280,30629,30481,184718,332000,166000,0,0,2280,25,3014,0,938,1748,255,26188.6,0.0820401
337,340461476,carbamate_resistant,1000,9857,188,1562,8107,30716,30487,184648,333600,166800,0,0,2204,17,3000,0,899,1722,251,26258.6,0.0813452
337,340461476,organochlorines_resistant,1000,10004,197,1620,8187,30837,30230,184971,341000,170500,0,0,2420,24,2930,0,903,1740,225,25935.6,0.0755769
338,340461476,pyrethroid_resistant,1000,9991,193,1595,8203,30763,30323,184841,348960,174480,0,0,2461,30,2910,0,960,1750,251,26065.6,0.0788814
338,340461476,carbamate_resistant,1000,9806,178,1567,8061,30748,30440,184503,344000,172000,0,0,2370,17,2963,0,912,1855,247,26403.6,0.0787129
338,340461476,organochlorines_resistant,1000,10020,185,1599,8236,30880,30439,184219,335600,167800,0,0,2316,21,2977,0,965,1757,239,26687.6,0.0760576
339,340461476,pyrethroid_resistant,1000,10008,189,1599,8220,30757,30282,184459,327800,163900,0,0,2328,21,2986,0,961,1775,233,26447.6,0.0746952
339,340461476,carbamate_resistant,1000,9806,169,1578,8059,30645,30317,184785,322640,161320,0,0,2289,20,2923,0,938,1756,229,26121.6,0.0767547
339,340461476,organochlorines_resistant,1000,9865,192,1593,8080,30823,30513,184687,334720,167360,0,0,2390,29,2854,0,922,1839,248,26219.6,0.0795221
340,340461476,pyrethroid_resistant,1000,9935,187,1604,8144,30838,30136,184685,327480,163740,0,0,2339,13,2927,0,1002,1743,255,26221.6,0.0806822
340,340461476,carbamate_resistant,1000,9919,168,1557,8194,30654,30081,184413,308320,154160,0,0,2269,28,3006,0,953,1701,239,26493.6,0.0809621
340,340461476,organochlorines_resistant,1000,9858,188,1570,8100,30749,30441,184551,339880,169940,0,0,2225,17,2983,0,916,1827,247,26355.6,0.078333
341,340461476,pyrethroid_resistant,1000,9880,178,1585,8117,30757,30496,184399,345600,172800,0,0,2376,22,2906,0,926,1766,269,26507.6,0.0800709
341,340461476,carbamate_resistant,1000,9934,173,1562,8199,30643,30153,184849,338280,169140,0,0,2453,22,2953,0,929,1770,239,26057.6,0.085929
341,340461476,organochlorines_resistant,1000,9937,171,1630,8136,30789,30670,184768,332320,166160,0,0,2401,19,2981,0,907,1761,234,26138.6,0.0775439
342,340461476,pyrethroid_resistant,1000,9872,164,1586,8122,30752,30453,184781,328120,164060,0,0,2318,20,2865,0,982,1652,239,26125.6,0.0767003
342,340461476,carbamate_resistant,1000,9930,179,1555,8196,30572,30492,184421,328960,164480,0,0,2336,19,2967,0,966,1792,213,26485.6,0.0770297
342,340461476,organochlorines_resistant,1000,9978,163,1638,8177,30884,30261,184721,332480,166240,0,0,2330,19,2991,0,979,1754,217,26185.6,0.078655
343,340461476,pyrethroid_resistant,1000,10018,174,1565,8279,30718,30199,184725,331680,165840,0,0,2393,20,2978,0,894,1694,244,26181.6,0.0796222
343,340461476,carbamate_resistant,1000,9895,182,1564,8149,30630,30479,184592,313520,156760,0,0,2288,20,2850,0,935,1732,218,26314.6,0.0805132
343,340461476,organochlorines_resistant,1000,9900,165,1606,8129,30743,30452,184466,318520,159260,0,0,2328,18,2876,0,976,1753,225,26440.6,0.0787585
344,340461476,pyrethroid_resistant,1000,9924,185,1575,8164,30700,30295,184692,341440,170720,0,0,2372,19,2888,0,978,1769,235,26214.6,0.0789364
344,340461476,carbamate_resistant,1000,9804,172,1578,8054,30647,30526,184626,354520,177260,0,0,2328,21,2847,0,947,1765,226,26280.6,0.0839328
344,340461476,organochlorines_resistant,1000,9886,164,1578,8144,30653,30474,184604,339080,169540,0,0,2305,24,2951,0,977,1752,236,26302.6,0.0830109
345,340461476,pyrethroid_resistant,1000,9979,177,1576,8226,30816,30403,184611,324800,162400,0,0,2352,23,2951,0,948,1709,239,26295.6,0.0767767
345,340461476,carbamate_resistant,1000,9860,172,1558,8130,30695,30344,184468,325960,162980,0,0,2320,18,2993,0,964,1742,231,26438.6,0.0741302
345,340461476,organochlorines_resistant,1000,9939,181,1606,8152,30800,30199,184772,334080,167040,0,0,2334,20,2960,0,936,1722,249,26134.6,0.0775706
346,340461476,pyrethroid_resistant,1000,9935,186,1561,8188,30644,30315,184833,339880,169940,0,0,2382,20,2926,0,959,1764,247,26073.6,0.0809594
346,340461476,carbamate_resistant,1000,9956,179,1571,8206,30802,30300,184461,323760,161880,0,0,2338,16,3013,0,949,1759,209,26445.6,0.08111
346,340461476,organochlorines_resistant,1000,9876,178,1585,8113,30692,30590,184326,332120,166060,0,0,2370,15,2838,0,957,1686,258,26580.6,0.0782286
347,340461476,pyrethroid_resistant,1000,9852,201,1551,8100,30607,30396,184156,333520,166760,0,0,2367,21,2888,0,924,1788,259,26750.6,0.0767142
347,340461476,carbamate_resistant,1000,9971,181,1599,8191,30746,30337,184802,333480,166740,0,0,2387,22,2915,0,908,1754,238,26104.6,0.0816828
347,340461476,organochlorines_resistant,1000,9881,174,1575,8132,30775,30366,184613,331560,165780,0,0,2336,27,2895,0,926,1732,232,26293.6,0.0800332
348,340461476,pyrethroid_resistant,1000,9893,177,1537,8179,30631,30417,184522,335920,167960,0,0,2281,16,2961,0,913,1789,218,26384.6,0.080207
348,340461476,carbamate_resistant,1000,9923,167,1601,8155,30894,30442,184466,329400,164700,0,0,2359,18,2905,0,955,1762,236,26440.6,0.0782794
348,340461476,organochlorines_resistant,1000,9830,177,1540,8113,30787,30383,184191,338320,169160,0,0,2303,25,2935,0,947,1789,250,26715.6,0.0793028
349,340461476,pyrethroid_resistant,1000,9920,170,1551,8199,30676,30147,184548,338480,169240,0,0,2319,20,3023,0,989,1793,214,26358.6,0.0785444
349,340461476,carbamate_resistant,1000,9940,169,1579,8192,30896,30549,184701,337640,168820,0,0,2287,16,2953,0,952,1758,226,26205.6,0.080269
349,340461476,organochlorines_resistant,1000,9890,191,1569,8130,30622,30253,184909,334560,167280,0,0,2366,19,2932,0,940,1720,212,25997.6,0.0789656
350,340461476,pyrethroid_resistant,1000,9826,162,1559,8105,30626,30353,184438,336000,168000,0,0,2314,19,2880,0,909,1827,238,26468.6,0.0778735
350,340461476,carbamate_resistant,1000,10056,165,1581,8310,30848,30434,184595,336680,168340,0,0,2365,18,3058,0,963,1747,232,26311.6,0.0776141
350,340461476,organochlorines_resistant,1000,10003,183,1609,8211,30640,30328,184210,327800,163900,0,0,2344,16,3013,0,928,1729,243,26696.6,0.0777069
351,340461476,pyrethroid_resistant,1000,9978,160,1568,8250,30669,30387,184715,317640,158820,0,0,2335,25,2941,0,929,1635,225,26191.6,0.0787757
