Time, NodeID, Species, Population, VectorPopulation, STATE_INFECTIOUS-Count, STATE_INFECTED-Count, STATE_ADULT-Count, STATE_MALE-Count, STATE_IMMATURE-Count, STATE_LARVA-Count, STATE_EGG-Count, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, AvailableHabitat, EggCrowdingCorrection
1240,340461476,gambiae,1005,8776,664,1658,6454,9498,3509,165924,462070,231035,1,0,591,417,159,19,0,0,9038,0.0387771
1241,340461476,gambiae,1005,8733,672,1668,6393,9490,3665,166401,448158,224079,1,0,580,439,168,16,0,0,8954,0.0391196
1242,340461476,gambiae,1005,8720,667,1680,6373,9659,3602,166606,468370,234185,1,0,586,408,171,20,0,0,8931,0.0399591
1243,340461476,gambiae,1005,8743,667,1691,6385,9730,3613,166623,441604,220802,1,0,625,415,172,15,0,0,9325,0.0381365
1244,340461476,gambiae,1005,8679,664,1678,6337,9760,3698,167715,454640,227320,1,0,563,455,152,20,0,0,9206,0.0422324
1245,340461476,gambiae,1005,8695,676,1671,6348,9817,3758,167982,449352,224676,1,0,637,452,148,21,0,0,9200,0.040498
1246,340461476,gambiae,1005,8680,672,1675,6333,9905,3821,168410,460746,230373,1,0,607,440,168,14,0,0,9359,0.0409479
1247,340461476,gambiae,1005,8703,671,1643,6389,10011,3821,169078,444118,222059,1,0,633,428,156,26,0,0,9687,0.0406254
1248,340461476,gambiae,1005,8661,663,1631,6367,10168,3731,170688,429856,214928,1,0,614,455,177,24,0,0,9638,0.0436235
1249,340461476,gambiae,1005,8689,653,1627,6409,10244,3714,171989,446658,223329,1,0,614,390,179,17,0,0,9555,0.0448429
1250,340461476,gambiae,1005,8713,648,1633,6432,10207,3718,172777,446258,223129,1,0,625,427,160,14,0,0,9597,0.0427844
1251,340461476,gambiae,1005,8768,644,1631,6493,10279,3727,173700,444040,222020,1,0,637,397,165,20,0,0,9576,0.043011
1252,340461476,gambiae,1005,8743,649,1626,6468,10320,3702,174273,448988,224494,1,0,619,432,190,22,0,0,9682,0.0431313
1253,340461476,gambiae,1005,8735,641,1651,6443,10358,3614,175415,458996,229498,1,0,637,449,180,16,0,0,9512,0.0431281
1254,340461476,gambiae,1005,8784,664,1680,6440,10367,3666,175984,443602,221801,1,0,618,415,134,20,0,0,9759,0.041447
1255,340461476,gambiae,1006,8767,677,1668,6422,10287,3744,177165,459754,229877,1,0,581,435,137,26,0,0,9405,0.0439989
1256,340461476,gambiae,1006,8764,657,1694,6413,10366,3702,177287,460252,230126,1,0,618,441,159,21,0,0,9499,0.0409132
1257,340461476,gambiae,1006,8767,651,1693,6423,10369,3722,177240,459476,229738,1,0,617,416,179,19,0,0,9657,0.0412774
1258,340461476,gambiae,1007,8757,658,1673,6426,10415,3778,177568,452516,226258,1,0,609,427,172,20,0,0,9820,0.0420348
1259,340461476,gambiae,1007,8719,664,1673,6382,10468,3806,178250,457918,228959,1,0,582,454,152,14,0,0,9952,0.0434018
1260,340461476,gambiae,1006,8735,655,1674,6406,10566,3857,179039,457186,228593,1,0,604,408,158,22,0,0,9833,0.0434663
1261,340461476,gambiae,1006,8821,670,1654,6497,10637,3878,179469,455682,227841,1,0,636,377,154,19,0,0,9797,0.0430153
1262,340461476,gambiae,1007,8844,676,1697,6471,10723,3867,179870,468968,234484,1,0,625,402,180,20,0,0,9748,0.0429993
1263,340461476,gambiae,1008,8895,683,1704,6508,10805,3894,180199,455316,227658,1,0,611,392,154,14,0,0,10141,0.0415721
1264,340461476,gambiae,1008,8831,665,1721,6445,10882,3809,181448,442088,221044,1,0,618,491,170,21,0,0,10001,0.0445449
1265,340461476,gambiae,1008,8830,672,1740,6418,10918,3798,182057,445344,222672,1,0,579,394,179,7,0,0,9973,0.0452444
1266,340461476,gambiae,1008,8756,680,1723,6353,10959,3931,182931,463776,231888,1,0,574,441,189,18,0,0,9967,0.0447879
1267,340461476,gambiae,1008,8682,690,1707,6285,11078,4002,183359,445510,222755,1,0,539,420,177,16,0,0,10296,0.042982
1268,340461476,gambiae,1008,8715,706,1704,6305,11166,3849,184565,466080,233040,1,0,635,418,163,21,0,0,10081,0.0462212
1269,340461476,gambiae,1008,8730,708,1693,6329,11231,3838,185158,451648,225824,1,0,623,428,172,8,0,0,10326,0.0432587
1270,340461476,gambiae,1008,8700,725,1652,6323,11286,4015,186199,443154,221577,1,0,549,408,150,21,0,0,10146,0.0457259
1271,340461476,gambiae,1008,8675,718,1635,6322,11306,4079,186597,458828,229414,1,0,619,465,159,20,0,0,10272,0.0457899
1272,340461476,gambiae,1008,8707,716,1627,6364,11399,4114,187084,436544,218272,1,0,632,408,177,15,0,0,10509,0.0447749
1273,340461476,gambiae,1008,8711,715,1631,6365,11517,4061,188483,450994,225497,1,0,639,444,177,14,0,0,10089,0.0481463
1274,340461476,gambiae,1008,8747,711,1656,6380,11625,4136,188101,438030,219015,1,0,647,431,167,13,0,0,10562,0.0447412
1275,340461476,gambiae,1008,8758,733,1631,6394,11685,4148,189396,444356,222178,1,0,618,431,160,16,0,0,10425,0.048225
1276,340461476,gambiae,1008,8758,721,1618,6419,11807,4052,190050,449414,224707,1,0,603,438,147,18,0,0,10414,0.0469218
1277,340461476,gambiae,1008,8672,719,1585,6368,11850,4055,190770,450324,225162,1,0,591,471,186,20,0,0,10483,0.0463448
1278,340461476,gambiae,1009,8612,729,1587,6296,11902,4060,191516,439746,219873,1,0,587,460,168,19,0,0,10637,0.0465576
1279,340461476,gambiae,1009,8630,711,1635,6284,11935,3946,192601,450096,225048,1,0,613,415,158,22,0,0,10892,0.0483779
1280,340461476,gambiae,1008,8626,719,1657,6250,12004,4024,193898,451166,225583,1,0,602,392,196,18,0,0,10988,0.0483986
1281,340461476,gambiae,1008,8619,715,1673,6231,12017,4221,195158,447996,223998,1,0,582,407,158,24,0,0,10876,0.0487093
1282,340461476,gambiae,1008,8575,712,1656,6207,12139,4251,196311,445966,222983,1,0,596,457,161,22,0,0,10956,0.048554
1283,340461476,gambiae,1007,8559,720,1635,6204,12250,4240,197258,452656,226328,1,0,597,439,154,20,0,0,11313,0.0491338
1284,340461476,gambiae,1007,8573,707,1621,6245,12336,4167,198626,441486,220743,1,0,604,415,158,17,0,0,11144,0.049985
1285,340461476,gambiae,1007,8540,696,1620,6224,12436,4192,199722,431568,215784,1,0,596,439,171,19,0,0,11366,0.050484
1286,340461476,gambiae,1007,8542,674,1606,6262,12517,4378,201015,441420,220710,1,0,608,408,184,14,0,0,11369,0.052673
1287,340461476,gambiae,1007,8509,655,1601,6253,12623,4316,202909,444982,222491,1,0,604,433,181,23,0,0,11372,0.051511
1288,340461476,gambiae,1007,8563,652,1614,6297,12730,4208,203962,439632,219816,1,0,660,414,170,22,0,0,11538,0.0511122
1289,340461476,gambiae,1007,8610,659,1608,6343,12724,4224,205596,442430,221215,1,0,628,411,155,15,0,0,11399,0.0524894
1290,340461476,gambiae,1007,8531,654,1577,6300,12823,4238,206529,431244,215622,1,0,580,456,173,30,0,0,11473,0.0515291
1291,340461476,gambiae,1006,8495,641,1597,6257,12902,4243,207289,437062,218531,1,0,570,442,143,21,0,0,11582,0.0532089
1292,340461476,gambiae,1006,8469,646,1620,6203,12982,4333,208327,440316,220158,1,0,554,380,178,22,0,0,11573,0.0529993
1293,340461476,gambiae,1005,8457,637,1618,6202,13023,4352,209237,437352,218676,1,0,579,400,170,21,0,0,11765,0.0525668
1294,340461476,gambiae,1005,8468,653,1603,6212,13067,4348,210435,434582,217291,1,0,612,417,164,20,0,0,11951,0.0538011
1295,340461476,gambiae,1005,8468,649,1609,6210,13064,4384,212147,442934,221467,1,0,627,448,162,17,0,0,11763,0.055
1296,340461476,gambiae,1005,8415,653,1585,6177,13118,4316,213156,419392,209696,1,0,612,476,169,20,0,0,11761,0.053114
1297,340461476,gambiae,1005,8497,658,1594,6245,13197,4435,213733,416198,208099,1,0,629,382,145,20,0,0,12081,0.056086
1298,340461476,gambiae,1006,8402,640,1620,6142,13294,4528,215554,423958,211979,1,0,512,422,162,23,0,0,11856,0.0580541
1299,340461476,gambiae,1006,8445,629,1654,6162,13465,4409,216458,427180,213590,1,0,626,390,171,22,0,0,12232,0.0559301
1300,340461476,gambiae,1007,8454,626,1647,6181,13569,4439,218007,440652,220326,1,0,583,392,161,21,0,0,12139,0.0572686
1301,340461476,gambiae,1007,8388,622,1640,6126,13565,4481,219024,448216,224108,1,0,580,472,156,18,0,0,12144,0.0550956
1302,340461476,gambiae,1007,8392,629,1629,6134,13651,4473,220281,430286,215143,1,0,599,402,181,12,0,0,12306,0.0541882
1303,340461476,gambiae,1007,8369,624,1652,6093,13697,4652,221643,434190,217095,1,0,601,430,169,25,0,0,12299,0.0571992
1304,340461476,gambiae,1007,8386,642,1632,6112,13766,4714,222438,429556,214778,1,0,606,415,152,22,0,0,12355,0.0566526
1305,340461476,gambiae,1006,8392,634,1614,6144,13937,4661,223217,423698,211849,1,0,634,434,176,18,0,0,12272,0.0575245
1306,340461476,gambiae,1007,8402,633,1609,6160,14127,4726,224024,430798,215399,1,0,577,392,154,21,0,0,12553,0.0579281
1307,340461476,gambiae,1007,8348,635,1577,6136,14291,4813,225302,427894,213947,1,0,559,408,185,20,0,0,12780,0.0582779
1308,340461476,gambiae,1007,8398,646,1582,6170,14461,4780,226960,433122,216561,1,0,592,367,158,17,0,0,12562,0.0597344
1309,340461476,gambiae,1008,8383,627,1585,6171,14562,4734,228090,432110,216055,1,0,602,446,154,17,0,0,12668,0.0580068
1310,340461476,gambiae,1008,8379,627,1573,6179,14609,4876,229287,433114,216557,1,0,595,417,162,20,0,0,13096,0.0586332
1311,340461476,gambiae,1008,8397,626,1570,6201,14713,5004,230623,440784,220392,1,0,570,381,158,13,0,0,13030,0.0604737
1312,340461476,gambiae,1008,8370,628,1564,6178,14918,4944,232151,435626,217813,1,0,583,424,171,15,0,0,13041,0.0591219
1313,340461476,gambiae,1008,8410,633,1562,6215,15050,4760,234053,419012,209506,1,0,598,385,155,18,0,0,12986,0.0598725
1314,340461476,gambiae,1007,8383,644,1539,6200,15198,4708,235231,433816,216908,1,0,559,387,182,17,0,0,13023,0.0619839
1315,340461476,gambiae,1007,8336,641,1540,6155,15280,4798,236276,436350,218175,1,0,560,415,176,16,0,0,12986,0.0600393
1316,340461476,gambiae,1007,8347,664,1536,6147,15311,4896,237270,442328,221164,1,0,562,381,146,24,0,0,13161,0.059521
1317,340461476,gambiae,1007,8288,656,1537,6095,15407,4964,238550,436062,218031,1,0,525,392,174,18,0,0,13339,0.0595079
1318,340461476,gambiae,1007,8253,622,1561,6070,15497,4991,240018,431922,215961,1,0,562,409,164,24,0,0,13378,0.0611794
1319,340461476,gambiae,1007,8247,624,1556,6067,15611,4957,241302,413610,206805,1,0,571,393,168,16,0,0,13368,0.0619464
1320,340461476,gambiae,1007,8224,625,1559,6040,15773,5079,242505,426844,213422,1,0,552,399,156,20,0,0,13392,0.0646406
1321,340461476,gambiae,1007,8281,626,1582,6073,15931,5124,243512,424974,212487,1,0,581,370,137,17,0,0,13336,0.0627489
1322,340461476,gambiae,1007,8340,623,1575,6142,16107,5132,244129,412472,206236,1,0,628,395,161,13,0,0,13440,0.0627615
1323,340461476,gambiae,1007,8298,621,1580,6097,16312,5101,244491,424460,212230,1,0,552,418,159,17,0,0,13952,0.0651681
1324,340461476,gambiae,1006,8298,607,1577,6114,16406,5160,246248,434070,217035,1,0,612,419,175,18,0,0,14062,0.06574
1325,340461476,gambiae,1007,8342,614,1603,6125,16468,5250,248195,420706,210353,1,0,583,368,151,20,0,0,14141,0.0647914
1326,340461476,gambiae,1007,8302,619,1586,6097,16598,5168,249963,438424,219212,1,0,563,426,159,18,0,0,14125,0.0672251
1327,340461476,gambiae,1007,8362,614,1618,6130,16721,5119,251921,419476,209738,1,0,599,379,147,13,0,0,13996,0.0644353
1328,340461476,gambiae,1007,8318,625,1594,6099,16799,5210,253126,435844,217922,1,0,577,449,159,13,0,0,13954,0.0667309
1329,340461476,gambiae,1006,8367,629,1589,6149,16910,5326,254193,426462,213231,1,0,594,394,133,18,0,0,14034,0.0640321
1330,340461476,gambiae,1006,8310,620,1609,6081,17050,5442,254756,430226,215113,1,0,554,398,196,17,0,0,14285,0.0658159
1331,340461476,gambiae,1006,8328,627,1588,6113,17205,5473,256187,425344,212672,1,0,600,413,143,26,0,0,14596,0.066407
1332,340461476,gambiae,1006,8346,631,1591,6124,17459,5394,258151,428746,214373,1,0,583,393,153,19,0,0,14365,0.0686315
1333,340461476,gambiae,1006,8343,648,1564,6131,17658,5483,259849,435558,217779,1,0,572,413,137,25,0,0,14824,0.0670094
1334,340461476,gambiae,1006,8309,664,1555,6090,17730,5563,261820,434654,217327,1,0,545,386,171,22,0,0,15024,0.068069
1335,340461476,gambiae,1006,8357,646,1587,6124,17879,5532,264122,435326,217663,1,0,629,383,185,13,0,0,15113,0.0691308
1336,340461476,gambiae,1006,8285,653,1610,6022,18119,5529,266317,423940,211970,1,0,532,421,165,18,0,0,15373,0.069433
1337,340461476,gambiae,1006,8300,658,1574,6068,18193,5460,268911,431314,215657,1,0,590,389,163,23,0,0,15522,0.0725244
1338,340461476,gambiae,1006,8255,661,1559,6035,18282,5625,271446,437628,218814,1,0,585,430,179,21,0,0,15793,0.0719754
1339,340461476,gambiae,1006,8283,654,1589,6040,18420,5626,273920,444650,222325,1,0,565,365,161,11,0,0,15714,0.0721755
1340,340461476,gambiae,1006,8282,649,1598,6035,18651,5513,276336,426352,213176,1,0,578,391,173,15,0,0,15887,0.0706803
1341,340461476,gambiae,1006,8252,647,1567,6038,18683,5623,278996,410074,205037,1,0,545,395,160,20,0,0,15932,0.0745253
1342,340461476,gambiae,1006,8246,648,1574,6024,18746,5692,281270,430652,215326,1,0,559,384,165,16,0,0,15860,0.0777031
1343,340461476,gambiae,1006,8280,643,1610,6027,18904,5623,283446,431220,215610,1,0,571,378,142,17,0,0,16028,0.0736558
1344,340461476,gambiae,1007,8201,632,1597,5972,19062,5634,285554,415210,207605,1,0,528,432,158,17,0,0,16106,0.0743379
1345,340461476,gambiae,1007,8158,624,1601,5933,19199,5659,287839,424682,212341,1,0,538,410,157,14,0,0,16061,0.07758
1346,340461476,gambiae,1008,8165,623,1624,5918,19267,5861,289481,441078,220539,1,0,544,375,150,12,0,0,16005,0.0756378
1347,340461476,gambiae,1008,8216,645,1637,5934,19289,5947,291047,420330,210165,1,0,559,354,140,14,0,0,16382,0.0725722
1348,340461476,gambiae,1008,8162,645,1618,5899,19507,5895,292875,427764,213882,1,0,559,434,158,21,0,0,16710,0.0779483
1349,340461476,gambiae,1008,8145,650,1616,5879,19712,5878,295459,418808,209404,1,0,543,385,147,28,0,0,16745,0.0781272
1350,340461476,gambiae,1009,8111,637,1609,5865,19829,5902,297865,419834,209917,1,0,557,388,182,21,0,0,16939,0.079965
1351,340461476,gambiae,1010,8099,633,1565,5901,19929,5936,300273,435564,217782,1,0,583,432,144,19,0,0,16981,0.0806938
1352,340461476,gambiae,1010,8072,619,1554,5899,20135,5993,302317,437968,218984,1,0,567,429,140,25,0,0,17211,0.0779725
1353,340461476,gambiae,1010,8038,627,1537,5874,20306,6013,305003,410244,205122,1,0,559,398,170,25,0,0,17209,0.0785948
1354,340461476,gambiae,1010,8025,636,1522,5867,20411,6017,306831,424786,212393,1,0,550,368,178,17,0,0,17434,0.0838964
1355,340461476,gambiae,1010,8008,643,1480,5885,20631,5938,309461,411420,205710,1,0,559,409,152,15,0,0,17392,0.0820837
1356,340461476,gambiae,1010,8038,625,1485,5928,20668,6142,311403,412928,206464,1,0,570,384,145,11,0,0,17696,0.0845462
1357,340461476,gambiae,1009,7989,626,1477,5886,20755,6279,313947,403074,201537,1,0,508,384,158,15,0,0,17566,0.0857099
1358,340461476,gambiae,1010,7924,631,1461,5832,21051,6353,316002,413202,206601,1,0,523,415,151,22,0,0,17563,0.0871602
1359,340461476,gambiae,1010,7885,616,1435,5834,21292,6593,317686,400990,200495,1,0,512,370,169,12,0,0,18015,0.0850093
1360,340461476,gambiae,1010,7798,617,1444,5737,21533,6686,319883,411964,205982,1,0,499,421,147,18,0,0,17969,0.0898526
1361,340461476,gambiae,1010,7759,626,1442,5691,21907,6665,321564,425790,212895,1,0,523,409,136,17,0,0,18052,0.0872358
1362,340461476,gambiae,1010,7757,632,1419,5706,22135,6691,323932,406098,203049,1,0,562,382,166,16,0,0,18135,0.084793
1363,340461476,gambiae,1011,7784,629,1432,5723,22370,6598,325725,404858,202429,1,0,575,382,151,15,0,0,18247,0.0893134
1364,340461476,gambiae,1011,7760,634,1440,5686,22566,6693,327918,407636,203818,1,0,503,393,119,15,0,0,18422,0.0901402
1365,340461476,gambiae,1011,7749,631,1436,5682,22758,6687,330327,407732,203866,1,0,560,400,161,10,0,0,18518,0.0903846
1366,340461476,gambiae,1011,7737,635,1413,5689,22897,6684,332345,402450,201225,1,0,548,394,152,14,0,0,18687,0.0908342
1367,340461476,gambiae,1011,7737,627,1428,5682,22987,6778,334036,399058,199529,1,0,530,349,167,14,0,0,18985,0.0928662
1368,340461476,gambiae,1011,7673,617,1424,5632,23264,6838,336656,398844,199422,1,0,504,403,153,12,0,0,18943,0.0951491
1369,340461476,gambiae,1011,7640,624,1414,5602,23551,6838,338532,400418,200209,1,0,525,375,167,16,0,0,18957,0.0949895
1370,340461476,gambiae,1011,7670,617,1408,5645,23815,6715,340322,384692,192346,1,0,575,369,162,14,0,0,18730,0.0946861
1371,340461476,gambiae,1011,7628,619,1395,5614,24022,6996,341721,401260,200630,1,0,490,354,156,22,0,0,18820,0.0973766
1372,340461476,gambiae,1012,7605,622,1382,5601,24133,7060,343668,381832,190916,1,0,497,376,131,13,0,0,18774,0.0938045
1373,340461476,gambiae,1012,7642,608,1396,5638,24448,7114,345555,394238,197119,1,0,557,357,141,22,0,0,18880,0.0983364
1374,340461476,gambiae,1012,7667,604,1392,5671,24658,7322,346782,406816,203408,1,0,507,336,129,17,0,0,19173,0.0957797
1375,340461476,gambiae,1012,7632,592,1443,5597,24971,7452,348055,392470,196235,1,0,526,377,162,22,0,0,19727,0.0942588
1376,340461476,gambiae,1012,7606,595,1441,5570,25281,7290,350484,398890,199445,1,0,525,381,155,15,0,0,19950,0.100527
1377,340461476,gambiae,1012,7590,600,1458,5532,25501,7236,353054,383202,191601,1,0,500,368,137,11,0,0,20299,0.100028
1378,340461476,gambiae,1012,7562,606,1455,5501,25620,7295,356038,401302,200651,1,0,507,373,146,16,0,0,20190,0.105944
1379,340461476,gambiae,1012,7551,613,1446,5492,25790,7464,358687,387804,193902,1,0,537,359,174,15,0,0,20383,0.100622
1380,340461476,gambiae,1012,7552,631,1453,5468,26070,7581,361397,397690,198845,1,0,492,347,132,12,0,0,20691,0.10512
1381,340461476,gambiae,1013,7579,621,1440,5518,26319,7724,364408,402066,201033,1,0,546,356,150,13,0,0,20786,0.104056
1382,340461476,gambiae,1013,7547,596,1447,5504,26627,7697,367831,388070,194035,1,0,509,383,142,16,0,0,21051,0.103396
1383,340461476,gambiae,1013,7612,586,1475,5551,27048,7414,370387,389766,194883,1,0,553,341,133,14,0,0,21199,0.108491
1384,340461476,gambiae,1013,7627,583,1467,5577,27207,7565,373115,380548,190274,1,0,528,353,144,16,0,0,21474,0.108778
1385,340461476,gambiae,1013,7613,576,1461,5576,27272,7782,376143,399024,199512,1,0,506,370,137,13,0,0,21461,0.112858
1386,340461476,gambiae,1013,7633,576,1440,5617,27474,7843,379546,397012,198506,1,0,565,359,168,18,0,0,21786,0.107567
1387,340461476,gambiae,1013,7624,571,1464,5589,27719,7785,382957,401202,200601,1,0,514,357,149,17,0,0,21862,0.10975
1388,340461476,gambiae,1013,7651,577,1463,5611,27960,7868,385618,389774,194887,1,0,537,343,148,19,0,0,22229,0.108983
1389,340461476,gambiae,1013,7535,572,1447,5516,28276,7923,389574,387480,193740,1,0,439,390,150,15,0,0,22250,0.114061
1390,340461476,gambiae,1013,7509,570,1463,5476,28548,7994,392701,400628,200314,1,0,522,376,156,16,0,0,22264,0.114845
1391,340461476,gambiae,1014,7422,570,1437,5415,28744,8083,395804,402008,201004,1,0,481,397,154,17,0,0,22588,0.111146
1392,340461476,gambiae,1014,7432,574,1407,5451,28978,7980,399204,384054,192027,1,0,530,344,155,21,0,0,22716,0.112376
1393,340461476,gambiae,1014,7375,577,1383,5415,29280,7989,402160,398988,199494,1,0,505,386,160,16,0,0,23011,0.118296
1394,340461476,gambiae,1014,7420,583,1391,5446,29451,8084,405731,381702,190851,1,0,543,340,144,14,0,0,23092,0.115347
1395,340461476,gambiae,1013,7385,581,1404,5400,29726,8116,409010,385572,192786,1,0,487,353,156,13,0,0,23565,0.120995
1396,340461476,gambiae,1013,7372,577,1400,5395,29940,8117,413540,379236,189618,1,0,520,399,123,11,0,0,23454,0.122234
1397,340461476,gambiae,1013,7398,554,1419,5425,30070,8116,417202,380430,190215,1,0,531,363,134,8,0,0,23183,0.123691
1398,340461476,gambiae,1013,7366,574,1420,5372,30237,8230,418910,375028,187514,1,0,491,375,131,17,0,0,23204,0.121878
1399,340461476,gambiae,1012,7235,574,1400,5261,30484,8469,420443,372198,186099,1,0,424,392,142,21,0,0,23677,0.123745
1400,340461476,gambiae,1012,7201,586,1376,5239,30834,8568,423172,373686,186843,1,0,453,328,135,24,0,0,23837,0.127228
1401,340461476,gambiae,1012,7195,579,1399,5217,31187,8513,426688,382568,191284,1,0,486,339,139,14,0,0,24077,0.127578
1402,340461476,gambiae,1012,7160,586,1413,5161,31396,8520,429426,397756,198878,1,0,470,355,128,22,0,0,24146,0.12587
1403,340461476,gambiae,1012,7143,592,1407,5144,31584,8696,432177,367412,183706,1,0,491,343,147,18,0,0,24256,0.121411
1404,340461476,gambiae,1012,7090,597,1436,5057,31760,8825,434687,373710,186855,1,0,453,354,139,13,0,0,24316,0.132037
1405,340461476,gambiae,1012,7060,592,1428,5040,32111,8832,437502,369228,184614,1,0,464,346,140,8,0,0,24640,0.130133
1406,340461476,gambiae,1012,7036,601,1394,5041,32570,8834,440858,354210,177105,1,0,456,332,132,16,0,0,24781,0.133468
1407,340461476,gambiae,1012,6969,606,1375,4988,32821,9034,443667,366482,183241,1,0,448,355,145,15,0,0,25356,0.139923
1408,340461476,gambiae,1012,6991,594,1361,5036,33127,9045,447574,369376,184688,1,0,469,309,122,16,0,0,25148,0.138375
1409,340461476,gambiae,1011,6977,579,1364,5034,33407,9194,450402,352524,176262,1,0,486,358,127,15,0,0,24924,0.136165
1410,340461476,gambiae,1011,6944,574,1365,5005,33713,9371,451891,366508,183254,1,0,452,342,132,11,0,0,25346,0.141403
1411,340461476,gambiae,1012,6884,585,1343,4956,34115,9433,454528,355400,177700,1,0,434,352,129,13,0,0,25817,0.138311
1412,340461476,gambiae,1012,6837,590,1306,4941,34532,9436,457610,367388,183694,1,0,472,364,142,13,0,0,26029,0.145284
1413,340461476,gambiae,1011,6858,589,1299,4970,34879,9560,461134,354160,177080,1,0,478,322,120,15,0,0,25926,0.141698
1414,340461476,gambiae,1011,6812,598,1271,4943,35207,9582,464372,370886,185443,1,0,462,342,150,16,0,0,25915,0.146408
1415,340461476,gambiae,1011,6810,582,1283,4945,35571,9387,467251,346418,173209,1,0,462,310,143,11,0,0,26015,0.139746
1416,340461476,gambiae,1011,6763,563,1278,4922,35876,9563,469016,357956,178978,1,0,459,340,150,16,0,0,26359,0.150194
1417,340461476,gambiae,1011,6733,577,1263,4893,36125,9886,472179,351822,175911,1,0,439,323,130,16,0,0,26226,0.147275
