
Time,NodeID,TRANSITORY_M_Before_20,TRANSITORY_M_Before_30,TRANSITORY_M_Before_40,TRANSITORY_M_Before_50,TRANSITORY_M_After_20,TRANSITORY_M_After_30,TRANSITORY_M_After_40,TRANSITORY_M_After_50,TRANSITORY_F_Before_20,TRANSITORY_F_Before_40,TRANSITORY_F_After_20,TRANSITORY_F_After_40,INFORMAL_M_Before_20,INFORMAL_M_Before_40,INFORMAL_M_After_20,INFORMAL_M_After_40,INFORMAL_F_Before_20,INFORMAL_F_Before_30,INFORMAL_F_Before_40,INFORMAL_F_Before_50,INFORMAL_F_After_20,INFORMAL_F_After_30,INFORMAL_F_After_40,INFORMAL_F_After_50,MARITAL_M_Before_20,MARITAL_M_After_20,MARITAL_F_Before_10,MARITAL_F_Before_20,MARITAL_F_Before_30,MARITAL_F_Before_40,MARITAL_F_Before_50,MARITAL_F_After_10,MARITAL_F_After_20,MARITAL_F_After_30,MARITAL_F_After_40,MARITAL_F_After_50,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_20,TRANSITORY_LOW_M_30,TRANSITORY_LOW_M_40,TRANSITORY_LOW_M_50,TRANSITORY_LOW_F_20,TRANSITORY_LOW_F_40,TRANSITORY_HIGH_M_20,TRANSITORY_HIGH_M_30,TRANSITORY_HIGH_M_40,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_F_20,TRANSITORY_HIGH_F_40,INFORMAL_LOW_M_20,INFORMAL_LOW_M_40,INFORMAL_LOW_F_20,INFORMAL_LOW_F_30,INFORMAL_LOW_F_40,INFORMAL_LOW_F_50,INFORMAL_HIGH_M_20,INFORMAL_HIGH_M_40,INFORMAL_HIGH_F_20,INFORMAL_HIGH_F_30,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_50,MARITAL_LOW_M_20,MARITAL_LOW_F_10,MARITAL_LOW_F_20,MARITAL_LOW_F_30,MARITAL_LOW_F_40,MARITAL_LOW_F_50,MARITAL_HIGH_M_20,MARITAL_HIGH_F_10,MARITAL_HIGH_F_20,MARITAL_HIGH_F_30,MARITAL_HIGH_F_40,MARITAL_HIGH_F_50,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_20,desired_flow_TRANSITORY_M_30,desired_flow_TRANSITORY_M_40,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_F_20,desired_flow_TRANSITORY_F_40,desired_flow_INFORMAL_M_20,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_F_20,desired_flow_INFORMAL_F_30,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_50,desired_flow_MARITAL_M_20,desired_flow_MARITAL_F_10,desired_flow_MARITAL_F_20,desired_flow_MARITAL_F_30,desired_flow_MARITAL_F_40,desired_flow_MARITAL_F_50,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
637,1,35,44,44,49,29,38,34,35,14,22,0,0,5,10,0,0,16,152,71,19,13,149,67,14,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.447843,0.447843,0.447843,0.447843,0.671765,0.671765,0.447843,0.447843,0.447843,0.447843,0.671765,0.671765,0.4667,0.4667,0.175012,0.175012,0.175012,0.175012,0.4667,0.4667,0.175012,0.175012,0.175012,0.175012,9.53845e-05,0,0,0,0,0,9.53845e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34353,1.34353,1.34353,1.34353,2.68706,2.68706,1.4001,1.4001,0.70005,0.70005,0.70005,0.70005,0.179132,0.0537396,0.0358264,0.0179132,0.0179132,0.0537396,0,0,0,0
638,1,35,44,44,49,29,38,34,35,14,22,0,0,5,10,0,0,16,152,71,19,13,149,67,14,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.669881,0.669881,0.669881,0.669881,0.893175,0.893175,0.669881,0.669881,0.669881,0.669881,0.893175,0.893175,0.698087,0.698087,0.232696,0.232696,0.232696,0.232696,0.698087,0.698087,0.232696,0.232696,0.232696,0.232696,9.54729e-05,0,0,0,0,0,9.54729e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33976,1.33976,1.33976,1.33976,2.67952,2.67952,1.39617,1.39617,0.698087,0.698087,0.698087,0.698087,0.17863,0.0535889,0.0357259,0.017863,0.017863,0.0535889,0,0,0,0
639,1,35,44,44,49,29,38,34,35,14,22,0,0,5,10,0,0,16,152,71,19,13,149,67,14,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.3401,1.39653,1.39653,0.349133,0.349133,0.349133,0.349133,1.39653,1.39653,0.349133,0.349133,0.349133,0.349133,9.55995e-05,0,0,0,0,0,9.55995e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3401,1.3401,1.3401,1.3401,2.68021,2.68021,1.39653,1.39653,0.698265,0.698265,0.698265,0.698265,0.178675,0.0536026,0.0357351,0.0178675,0.0178675,0.0536026,0,0,0,0
640,1,35,44,44,49,29,38,34,35,14,22,0,0,5,10,0,0,16,152,71,19,13,149,67,14,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,1.33736,1.33736,1.33736,1.33736,0.668682,0.668682,1.33736,1.33736,1.33736,1.33736,0.668682,0.668682,1.39367,1.39367,0.174209,0.174209,0.174209,0.174209,1.39367,1.39367,0.174209,0.174209,0.174209,0.174209,9.56086e-05,0,0,0,0,0,9.56086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33736,1.33736,1.33736,1.33736,2.67473,2.67473,1.39367,1.39367,0.696837,0.696837,0.696837,0.696837,0.17831,0.053493,0.035662,0.017831,0.017831,0.053493,0,0,0,0
641,1,35,44,44,49,29,38,34,35,14,22,0,0,5,10,0,0,16,152,71,19,13,149,67,14,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.667997,0.667997,0.667997,0.667997,1.33599,1.33599,0.667997,0.667997,0.667997,0.667997,1.33599,1.33599,0.696124,0.696124,0.348062,0.348062,0.348062,0.348062,0.696124,0.696124,0.348062,0.348062,0.348062,0.348062,9.54595e-05,0,0,0,0,0,9.54595e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33599,1.33599,1.33599,1.33599,2.67199,2.67199,1.39225,1.39225,0.696124,0.696124,0.696124,0.696124,0.178127,0.0534382,0.0356255,0.0178127,0.0178127,0.0534382,0,0,0,0
642,1,35,44,44,49,29,38,34,35,14,22,0,0,5,10,0,0,16,152,71,19,13,149,67,14,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.268226,0.268226,0.268226,0.268226,1.34113,1.34113,0.268226,0.268226,0.268226,0.268226,1.34113,1.34113,0.27952,0.27952,0.3494,0.3494,0.3494,0.3494,0.27952,0.27952,0.3494,0.3494,0.3494,0.3494,9.53666e-05,0,0,0,0,0,9.53666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34113,1.34113,1.34113,1.34113,2.68226,2.68226,1.3976,1.3976,0.6988,0.6988,0.6988,0.6988,0.178812,0.0536437,0.0357625,0.0178812,0.0178812,0.0536437,0,0,0,0
643,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.670566,0.6988,0.6988,0.1747,0.1747,0.1747,0.1747,0.6988,0.6988,0.1747,0.1747,0.1747,0.1747,9.54684e-05,0,0,0,0,0,9.54684e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34113,1.34113,1.34113,1.34113,2.68226,2.68226,1.3976,1.3976,0.6988,0.6988,0.6988,0.6988,0.178812,0.0536437,0.0357625,0.0178812,0.0178812,0.0536437,0,0,0,0
644,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.67108,0.67108,0.67108,0.67108,0.536864,0.536864,0.67108,0.67108,0.67108,0.67108,0.536864,0.536864,0.699336,0.699336,0.139867,0.139867,0.139867,0.139867,0.699336,0.699336,0.139867,0.139867,0.139867,0.139867,9.55416e-05,0,0,0,0,0,9.55416e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34216,1.34216,1.34216,1.34216,2.68432,2.68432,1.39867,1.39867,0.699336,0.699336,0.699336,0.699336,0.178949,0.0536848,0.0357899,0.0178949,0.0178949,0.0536848,0,0,0,0
645,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.672278,0.672278,0.672278,0.672278,0.384159,0.384159,0.672278,0.672278,0.672278,0.672278,0.384159,0.384159,0.700585,0.700585,0.100084,0.100084,0.100084,0.100084,0.700585,0.700585,0.100084,0.100084,0.100084,0.100084,9.54574e-05,0,0,0,0,0,9.54574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34456,1.34456,1.34456,1.34456,2.68911,2.68911,1.40117,1.40117,0.700585,0.700585,0.700585,0.700585,0.179269,0.0537807,0.0358538,0.0179269,0.0179269,0.0537807,0,0,0,0
646,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.447158,0.447158,0.447158,0.447158,0.670737,0.670737,0.447158,0.447158,0.447158,0.447158,0.670737,0.670737,0.465986,0.465986,0.174745,0.174745,0.174745,0.174745,0.465986,0.465986,0.174745,0.174745,0.174745,0.174745,9.54419e-05,0,0,0,0,0,9.54419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34147,1.34147,1.34147,1.34147,2.68295,2.68295,1.39796,1.39796,0.698979,0.698979,0.698979,0.698979,0.178858,0.0536574,0.0357716,0.0178858,0.0178858,0.0536574,0,0,0,0
647,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.446473,0.446473,0.446473,0.446473,1.33942,1.33942,0.446473,0.446473,0.446473,0.446473,1.33942,1.33942,0.465272,0.465272,0.348954,0.348954,0.348954,0.348954,0.465272,0.465272,0.348954,0.348954,0.348954,0.348954,9.55506e-05,0,0,0,0,0,9.55506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33942,1.33942,1.33942,1.33942,2.67884,2.67884,1.39582,1.39582,0.697908,0.697908,0.697908,0.697908,0.178584,0.0535752,0.0357168,0.0178584,0.0178584,0.0535752,0,0,0,0
648,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.334941,0.334941,0.334941,0.334941,0.669881,0.669881,0.334941,0.334941,0.334941,0.334941,0.669881,0.669881,0.349043,0.349043,0.174522,0.174522,0.174522,0.174522,0.349043,0.349043,0.174522,0.174522,0.174522,0.174522,9.54729e-05,0,0,0,0,0,9.54729e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33976,1.33976,1.33976,1.33976,2.67952,2.67952,1.39617,1.39617,0.698087,0.698087,0.698087,0.698087,0.17863,0.0535889,0.0357259,0.017863,0.017863,0.0535889,0,0,0,0
649,1,34,49,42,45,30,38,35,40,10,17,0,0,4,6,0,0,15,152,71,17,14,151,65,15,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.26761,0.26761,0.26761,0.26761,0.669025,0.669025,0.26761,0.26761,0.26761,0.26761,0.669025,0.669025,0.278878,0.278878,0.174299,0.174299,0.174299,0.174299,0.278878,0.278878,0.174299,0.174299,0.174299,0.174299,9.56576e-05,0,0,0,0,0,9.56576e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33805,1.33805,1.33805,1.33805,2.6761,2.6761,1.39439,1.39439,0.697194,0.697194,0.697194,0.697194,0.178401,0.0535204,0.0356803,0.0178401,0.0178401,0.0535204,0,0,0,0
650,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.333656,0.333656,0.333656,0.333656,0.667313,0.667313,0.333656,0.333656,0.333656,0.333656,0.667313,0.667313,0.347705,0.347705,0.173852,0.173852,0.173852,0.173852,0.347705,0.347705,0.173852,0.173852,0.173852,0.173852,9.57207e-05,0,0,0,0,0,9.57207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33463,1.33463,1.33463,1.33463,2.66925,2.66925,1.39082,1.39082,0.69541,0.69541,0.69541,0.69541,0.177945,0.0533834,0.035589,0.0177945,0.0177945,0.0533834,0,0,0,0
651,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.443848,0.443848,0.443848,0.443848,0.887695,0.887695,0.443848,0.443848,0.443848,0.443848,0.887695,0.887695,0.462536,0.462536,0.231268,0.231268,0.231268,0.231268,0.462536,0.462536,0.231268,0.231268,0.231268,0.231268,9.57572e-05,0,0,0,0,0,9.57572e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33154,1.33154,1.33154,1.33154,2.66309,2.66309,1.38761,1.38761,0.693804,0.693804,0.693804,0.693804,0.177534,0.0532602,0.0355068,0.0177534,0.0177534,0.0532602,0,0,0,0
652,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.333143,0.333143,0.333143,0.333143,0,0,0.333143,0.333143,0.333143,0.333143,0,0,0.34717,0.34717,0,0,0,0,0.34717,0.34717,0,0,0,0,9.57794e-05,0,0,0,0,0,9.57794e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33257,1.33257,1.33257,1.33257,2.66514,2.66514,1.38868,1.38868,0.694339,0.694339,0.694339,0.694339,0.177671,0.0533013,0.0355342,0.0177671,0.0177671,0.0533013,0,0,0,0
653,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.664915,0.664915,0.664915,0.664915,0.886554,0.886554,0.664915,0.664915,0.664915,0.664915,0.886554,0.886554,0.692912,0.692912,0.230971,0.230971,0.230971,0.230971,0.692912,0.692912,0.230971,0.230971,0.230971,0.230971,9.57891e-05,0,0,0,0,0,9.57891e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32983,1.32983,1.32983,1.32983,2.65966,2.65966,1.38582,1.38582,0.692912,0.692912,0.692912,0.692912,0.177306,0.0531917,0.0354611,0.0177306,0.0177306,0.0531917,0,0,0,0
654,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.332714,0.332714,0.332714,0.332714,0.665429,0.665429,0.332714,0.332714,0.332714,0.332714,0.665429,0.665429,0.346723,0.346723,0.173362,0.173362,0.173362,0.173362,0.346723,0.346723,0.173362,0.173362,0.173362,0.173362,9.58113e-05,0,0,0,0,0,9.58113e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33086,1.33086,1.33086,1.33086,2.66172,2.66172,1.38689,1.38689,0.693447,0.693447,0.693447,0.693447,0.177443,0.0532328,0.0354885,0.0177443,0.0177443,0.0532328,0,0,0,0
655,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.222209,0.222209,0.222209,0.222209,0.444418,0.444418,0.222209,0.222209,0.222209,0.222209,0.444418,0.444418,0.231565,0.231565,0.115783,0.115783,0.115783,0.115783,0.231565,0.231565,0.115783,0.115783,0.115783,0.115783,9.57255e-05,0,0,0,0,0,9.57255e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33326,1.33326,1.33326,1.33326,2.66651,2.66651,1.38939,1.38939,0.694696,0.694696,0.694696,0.694696,0.177762,0.0533287,0.0355524,0.0177762,0.0177762,0.0533287,0,0,0,0
656,1,38,47,51,53,30,41,42,46,14,16,0,0,5,6,0,0,18,156,72,22,15,154,69,19,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.333571,0.333571,0.333571,0.333571,0.444761,0.444761,0.333571,0.333571,0.333571,0.333571,0.444761,0.444761,0.347616,0.347616,0.115872,0.115872,0.115872,0.115872,0.347616,0.347616,0.115872,0.115872,0.115872,0.115872,9.56447e-05,0,0,0,0,0,9.56447e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33428,1.33428,1.33428,1.33428,2.66857,2.66857,1.39046,1.39046,0.695231,0.695231,0.695231,0.695231,0.177899,0.0533697,0.0355798,0.0177899,0.0177899,0.0533697,0,0,0,0
657,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.445332,0.445332,0.445332,0.445332,0.333999,0.333999,0.445332,0.445332,0.445332,0.445332,0.333999,0.333999,0.464082,0.464082,0.0870155,0.0870155,0.0870155,0.0870155,0.464082,0.464082,0.0870155,0.0870155,0.0870155,0.0870155,9.5716e-05,0,0,0,0,0,9.5716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33599,1.33599,1.33599,1.33599,2.67199,2.67199,1.39225,1.39225,0.696124,0.696124,0.696124,0.696124,0.178127,0.0534382,0.0356255,0.0178127,0.0178127,0.0534382,0,0,0,0
658,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,99,97,0,1,5,6,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.66697,0.695053,0.695053,0.173763,0.173763,0.173763,0.173763,0.695053,0.695053,0.173763,0.173763,0.173763,0.173763,9.56202e-05,0,0,0,0,0,9.56202e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33394,1.33394,1.33394,1.33394,2.66788,2.66788,1.39011,1.39011,0.695053,0.695053,0.695053,0.695053,0.177853,0.0533561,0.0355707,0.0177853,0.0177853,0.0533561,0,0,0,0
659,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.666628,0.666628,0.666628,0.666628,0.888837,0.888837,0.666628,0.666628,0.666628,0.666628,0.888837,0.888837,0.694696,0.694696,0.231565,0.231565,0.231565,0.231565,0.694696,0.694696,0.231565,0.231565,0.231565,0.231565,9.56739e-05,0,0,0,0,0,9.56739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33326,1.33326,1.33326,1.33326,2.66651,2.66651,1.38939,1.38939,0.694696,0.694696,0.694696,0.694696,0.177762,0.0533287,0.0355524,0.0177762,0.0177762,0.0533287,0,0,0,0
660,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.266788,0.266788,0.266788,0.266788,0.889293,0.889293,0.266788,0.266788,0.266788,0.266788,0.889293,0.889293,0.278021,0.278021,0.231684,0.231684,0.231684,0.231684,0.278021,0.278021,0.231684,0.231684,0.231684,0.231684,9.5415e-05,0,0,0,0,0,9.5415e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33394,1.33394,1.33394,1.33394,2.66788,2.66788,1.39011,1.39011,0.695053,0.695053,0.695053,0.695053,0.177853,0.0533561,0.0355707,0.0177853,0.0177853,0.0533561,0,0,0,0
661,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.445332,0.445332,0.445332,0.445332,0.534398,0.534398,0.445332,0.445332,0.445332,0.445332,0.534398,0.534398,0.464082,0.464082,0.139225,0.139225,0.139225,0.139225,0.464082,0.464082,0.139225,0.139225,0.139225,0.139225,9.55619e-05,0,0,0,0,0,9.55619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33599,1.33599,1.33599,1.33599,2.67199,2.67199,1.39225,1.39225,0.696124,0.696124,0.696124,0.696124,0.178127,0.0534382,0.0356255,0.0178127,0.0178127,0.0534382,0,0,0,0
662,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,1.33668,1.33668,1.33668,1.33668,0.66834,0.66834,1.33668,1.33668,1.33668,1.33668,0.66834,0.66834,1.39296,1.39296,0.17412,0.17412,0.17412,0.17412,1.39296,1.39296,0.17412,0.17412,0.17412,0.17412,9.56109e-05,0,0,0,0,0,9.56109e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33668,1.33668,1.33668,1.33668,2.67336,2.67336,1.39296,1.39296,0.696481,0.696481,0.696481,0.696481,0.178219,0.0534656,0.0356438,0.0178219,0.0178219,0.0534656,0,0,0,0
663,1,37,51,45,53,29,42,40,42,15,18,0,0,6,13,0,0,18,157,77,22,14,151,74,16,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.223237,0.223237,0.223237,0.223237,0.892946,0.892946,0.223237,0.223237,0.223237,0.223237,0.892946,0.892946,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,0.232636,9.55506e-05,0,0,0,0,0,9.55506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33942,1.33942,1.33942,1.33942,2.67884,2.67884,1.39582,1.39582,0.697908,0.697908,0.697908,0.697908,0.178584,0.0535752,0.0357168,0.0178584,0.0178584,0.0535752,0,0,0,0
664,1,36,53,47,53,31,43,36,45,11,23,0,0,4,6,0,0,17,162,78,19,14,160,77,15,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.19115,0.19115,0.19115,0.19115,0.53522,0.53522,0.19115,0.19115,0.19115,0.19115,0.53522,0.53522,0.199198,0.199198,0.139439,0.139439,0.139439,0.139439,0.199198,0.199198,0.139439,0.139439,0.139439,0.139439,9.53508e-05,0,0,0,0,0,9.53508e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33805,1.33805,1.33805,1.33805,2.6761,2.6761,1.39439,1.39439,0.697194,0.697194,0.697194,0.697194,0.178401,0.0535204,0.0356803,0.0178401,0.0178401,0.0535204,0,0,0,0
665,1,36,53,47,53,31,43,36,45,11,23,0,0,4,6,0,0,17,162,78,19,14,160,77,15,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.267473,0.267473,0.267473,0.267473,0.445788,0.445788,0.267473,0.267473,0.267473,0.267473,0.445788,0.445788,0.278735,0.278735,0.11614,0.11614,0.11614,0.11614,0.278735,0.278735,0.11614,0.11614,0.11614,0.11614,9.5302e-05,0,0,0,0,0,9.5302e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33736,1.33736,1.33736,1.33736,2.67473,2.67473,1.39367,1.39367,0.696837,0.696837,0.696837,0.696837,0.17831,0.053493,0.035662,0.017831,0.017831,0.053493,0,0,0,0
666,1,36,53,47,53,31,43,36,45,11,23,0,0,4,6,0,0,17,162,78,19,14,160,77,15,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.334341,0.334341,0.334341,0.334341,0.382104,0.382104,0.334341,0.334341,0.334341,0.334341,0.382104,0.382104,0.348419,0.348419,0.0995482,0.0995482,0.0995482,0.0995482,0.348419,0.348419,0.0995482,0.0995482,0.0995482,0.0995482,9.52003e-05,0,0,0,0,0,9.52003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33736,1.33736,1.33736,1.33736,2.67473,2.67473,1.39367,1.39367,0.696837,0.696837,0.696837,0.696837,0.17831,0.053493,0.035662,0.017831,0.017831,0.053493,0,0,0,0
667,1,36,53,47,53,31,43,36,45,11,23,0,0,4,6,0,0,17,162,78,19,14,160,77,15,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.191884,0.191884,0.191884,0.191884,0.335797,0.335797,0.191884,0.191884,0.191884,0.191884,0.335797,0.335797,0.199963,0.199963,0.0874839,0.0874839,0.0874839,0.0874839,0.199963,0.199963,0.0874839,0.0874839,0.0874839,0.0874839,9.52587e-05,0,0,0,0,0,9.52587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34319,1.34319,1.34319,1.34319,2.68637,2.68637,1.39974,1.39974,0.699871,0.699871,0.699871,0.699871,0.179086,0.0537259,0.0358173,0.0179086,0.0179086,0.0537259,0,0,0,0
668,1,36,53,47,53,31,43,36,45,11,23,0,0,4,6,0,0,17,162,78,19,14,160,77,15,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.223579,0.223579,0.223579,0.223579,0.335369,0.335369,0.223579,0.223579,0.223579,0.223579,0.335369,0.335369,0.232993,0.232993,0.0873724,0.0873724,0.0873724,0.0873724,0.232993,0.232993,0.0873724,0.0873724,0.0873724,0.0873724,9.53401e-05,0,0,0,0,0,9.53401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34147,1.34147,1.34147,1.34147,2.68295,2.68295,1.39796,1.39796,0.698979,0.698979,0.698979,0.698979,0.178858,0.0536574,0.0357716,0.0178858,0.0178858,0.0536574,0,0,0,0
669,1,36,53,47,53,31,43,36,45,11,23,0,0,4,6,0,0,17,162,78,19,14,160,77,15,100,98,0,0,5,6,2,0,0,5,6,0,0,0,0,0,0,0,0,0,0.445788,0.445788,0.445788,0.445788,0.382104,0.382104,0.445788,0.445788,0.445788,0.445788,0.382104,0.382104,0.464558,0.464558,0.0995482,0.0995482,0.0995482,0.0995482,0.464558,0.464558,0.0995482,0.0995482,0.0995482,0.0995482,9.54551e-05,0,0,0,0,0,9.54551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33736,1.33736,1.33736,1.33736,2.67473,2.67473,1.39367,1.39367,0.696837,0.696837,0.696837,0.696837,0.17831,0.053493,0.035662,0.017831,0.017831,0.053493,0,0,0,0
