Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
29,2,1000,1410,0,0,1410,1755,4588,149896,13800,6900,349,0,0,0,423,0,101,36,0,37198.5,1,0,0,0,1410,0,0,0,349,0,0,0,0,0,0,0,0,0,0
29,3,1000,1410,0,0,1410,1858,4612,161284,11800,5900,344,0,0,0,420,0,126,32,0,25810.5,1,0,0,0,1410,0,0,0,344,0,0,0,0,0,0,0,0,0,0
29,4,1001,1438,0,0,1438,1881,4587,161865,15200,7600,355,0,0,0,416,0,115,32,0,25229.5,1,0,0,0,1438,0,0,0,355,0,0,0,0,0,0,0,0,0,0
30,1,999,1652,0,0,1652,2062,4871,156980,11000,5500,373,0,0,0,435,0,137,41,0,33295.3,1,0,0,0,1652,0,0,0,373,0,0,0,0,0,0,0,0,0,0
30,2,1000,1648,0,0,1648,1997,4752,148021,10200,5100,412,0,0,0,430,0,137,54,0,42254.3,1,0,0,0,1648,0,0,0,412,0,0,0,0,0,0,0,0,0,0
30,3,1001,1674,0,0,1674,2090,4757,156487,13200,6600,425,0,0,0,426,0,117,46,0,33788.3,1,0,0,0,1674,0,0,0,425,0,0,0,0,0,0,0,0,0,0
30,4,1000,1672,0,0,1672,2107,4722,160326,12800,6400,420,0,0,0,439,0,155,50,0,29949.3,1,0,0,0,1672,0,0,0,420,0,0,0,0,0,0,0,0,0,0
31,1,999,1850,0,0,1850,2320,4971,151623,101600,50800,860,0,0,0,441,0,144,99,0,41718.5,1,0,0,0,1850,0,0,0,860,0,0,0,0,0,0,0,0,0,0
31,2,1001,1826,0,0,1826,2263,4760,142580,93400,46700,818,0,0,0,434,0,179,77,0,50761.5,1,0,0,0,1826,0,0,0,818,0,0,0,0,0,0,0,0,0,0
31,3,1000,1895,0,0,1895,2304,4904,153353,99000,49500,832,0,0,0,451,0,145,85,0,39988.5,1,0,0,0,1895,0,0,0,832,0,0,0,0,0,0,0,0,0,0
31,4,1000,1847,0,0,1847,2330,4795,156641,96000,48000,845,0,0,0,424,0,154,95,0,36700.5,1,0,0,0,1847,0,0,0,845,0,0,0,0,0,0,0,0,0,0
32,1,999,2086,0,0,2086,2521,5160,177215,50200,25100,607,0,0,0,488,0,177,75,0,19082.3,0.410615,0,0,0,2086,0,0,0,607,0,0,0,0,0,0,0,0,0,0
32,2,1001,2031,0,0,2031,2496,4929,178241,47200,23600,594,0,0,0,469,0,197,67,0,18056.3,0.543485,0,0,0,2031,0,0,0,594,0,0,0,0,0,0,0,0,0,0
32,3,999,2101,0,0,2101,2579,4948,177376,49600,24800,622,0,0,0,463,0,191,66,0,18921.3,0.403924,0,0,0,2101,0,0,0,622,0,0,0,0,0,0,0,0,0,0
32,4,1001,2018,0,0,2018,2582,4970,176802,50600,25300,593,0,0,0,428,0,188,69,0,19495.3,0.382297,0,0,0,2018,0,0,0,593,0,0,0,0,0,0,0,0,0,0
33,1,999,2328,0,0,2328,2742,5250,177511,53600,26800,690,0,0,0,499,0,197,61,0,21635.5,0.380125,0,0,0,2328,0,0,0,690,0,0,0,0,0,0,0,0,0,0
33,2,1000,2222,0,0,2222,2715,5196,177720,56200,28100,667,0,0,0,435,0,180,64,0,21426.5,0.382548,0,0,0,2222,0,0,0,667,0,0,0,0,0,0,0,0,0,0
33,3,1000,2259,0,0,2259,2757,5163,178070,58400,29200,687,0,0,0,450,0,217,74,0,21076.5,0.381477,0,0,0,2259,0,0,0,687,0,0,0,0,0,0,0,0,0,0
33,4,1001,2263,0,0,2263,2780,5122,178284,56800,28400,630,0,0,0,497,0,196,56,0,20862.5,0.385282,0,0,0,2263,0,0,0,630,0,0,0,0,0,0,0,0,0,0
34,1,999,2463,0,0,2463,2999,5392,180415,116600,58300,983,0,0,0,448,0,212,100,0,21478,0.403647,0,0,0,2463,0,0,0,983,0,0,0,0,0,0,0,0,0,0
34,2,1000,2398,0,0,2398,2983,5282,180575,114000,57000,923,0,0,0,481,0,214,91,0,21318,0.381254,0,0,0,2398,0,0,0,923,0,0,0,0,0,0,0,0,0,0
34,3,1000,2439,0,0,2439,2936,5252,180500,117600,58800,934,0,0,0,488,0,198,110,0,21393,0.360899,0,0,0,2439,0,0,0,934,0,0,0,0,0,0,0,0,0,0
34,4,1001,2441,0,0,2441,2993,5199,180676,116200,58100,989,0,0,0,471,0,200,94,0,21217,0.367297,0,0,0,2441,0,0,0,989,0,0,0,0,0,0,0,0,0,0
35,1,999,2625,0,0,2625,3217,5465,183530,89000,44500,805,0,0,0,483,0,238,82,0,21010.6,0.184203,0,0,0,2625,0,0,0,805,0,0,0,0,0,0,0,0,0,0
35,2,999,2534,0,0,2534,3156,5480,183034,79200,39600,794,0,0,0,465,0,245,83,0,21506.6,0.187,0,0,0,2534,0,0,0,794,0,0,0,0,0,0,0,0,0,0
35,3,1001,2608,0,0,2608,3174,5409,183178,86000,43000,831,0,0,0,469,0,224,77,0,21362.6,0.181914,0,0,0,2608,0,0,0,831,0,0,0,0,0,0,0,0,0,0
35,4,1001,2602,0,0,2602,3170,5452,182928,88400,44200,817,0,0,0,462,0,223,79,0,21612.6,0.182591,0,0,0,2602,0,0,0,817,0,0,0,0,0,0,0,0,0,0
36,1,999,2799,0,0,2799,3430,5519,185429,99200,49600,881,0,0,0,543,0,262,107,0,21663.8,0.236075,0,0,0,2799,0,0,0,881,0,0,0,0,0,0,0,0,0,0
36,2,1000,2742,0,0,2742,3352,5633,185240,97400,48700,858,0,0,0,511,0,231,74,0,21852.8,0.271548,0,0,0,2742,0,0,0,858,0,0,0,0,0,0,0,0,0,0
36,3,1000,2732,0,0,2732,3379,5505,185388,98600,49300,873,0,0,0,466,0,246,96,0,21704.8,0.248403,0,0,0,2732,0,0,0,873,0,0,0,0,0,0,0,0,0,0
36,4,1001,2762,0,0,2762,3406,5557,185659,90000,45000,825,0,0,0,507,0,261,84,0,21433.8,0.244487,0,0,0,2762,0,0,0,825,0,0,0,0,0,0,0,0,0,0
37,1,999,3013,0,0,3013,3608,5653,187905,134000,67000,1125,0,0,0,570,0,243,113,0,21648.1,0.218386,0,0,0,3013,0,0,0,1125,0,0,0,0,0,0,0,0,0,0
37,2,1000,2891,0,0,2891,3601,5680,187965,128400,64200,1055,0,0,0,533,0,267,117,0,21588.1,0.224362,0,0,0,2891,0,0,0,1055,0,0,0,0,0,0,0,0,0,0
37,3,1000,2896,0,0,2896,3594,5791,187494,128600,64300,1013,0,0,0,512,0,257,91,0,22059.1,0.22013,0,0,0,2896,0,0,0,1013,0,0,0,0,0,0,0,0,0,0
37,4,1001,2894,0,0,2894,3609,5746,187769,140000,70000,1109,0,0,0,487,0,248,107,0,21784.1,0.238154,0,0,0,2894,0,0,0,1109,0,0,0,0,0,0,0,0,0,0
38,1,999,3170,0,0,3170,3782,5817,189894,116600,58300,1032,0,0,0,553,0,290,106,0,22030.7,0.161553,0,0,0,3170,0,0,0,1032,0,0,0,0,0,0,0,0,0,0
38,2,1000,3021,0,0,3021,3812,5783,190039,110600,55300,993,0,0,0,505,0,277,98,0,21885.7,0.168131,0,0,0,3021,0,0,0,993,0,0,0,0,0,0,0,0,0,0
38,3,1000,3009,0,0,3009,3737,5897,189963,114200,57100,990,0,0,0,541,0,313,115,0,21961.7,0.171532,0,0,0,3009,0,0,0,990,0,0,0,0,0,0,0,0,0,0
38,4,1001,3072,0,0,3072,3775,5906,189856,111600,55800,946,0,0,0,560,0,294,88,0,22068.7,0.155601,0,0,0,3072,0,0,0,946,0,0,0,0,0,0,0,0,0,0
39,1,998,3291,0,0,3291,3922,6015,192033,121600,60800,1062,0,0,0,526,0,305,101,0,22177.8,0.188942,0,0,0,3291,0,0,0,1062,0,0,0,0,0,0,0,0,0,0
39,2,1001,3173,0,0,3173,4013,6025,192082,120000,60000,1006,0,0,0,534,0,281,101,0,22128.8,0.197881,0,0,0,3173,0,0,0,1006,0,0,0,0,0,0,0,0,0,0
39,3,1000,3143,0,0,3143,3979,6010,191821,123600,61800,1049,0,0,0,519,0,286,99,0,22389.8,0.192309,0,0,0,3143,0,0,0,1049,0,0,0,0,0,0,0,0,0,0
39,4,1001,3274,0,0,3274,3988,6007,191909,119800,59900,1054,0,0,0,557,0,257,97,0,22301.8,0.197748,0,0,0,3274,0,0,0,1054,0,0,0,0,0,0,0,0,0,0
40,1,999,3421,0,0,3421,4055,6191,194039,157400,78700,1196,0,0,0,529,0,275,121,0,22375.5,0.182383,0,0,0,3421,0,0,0,1196,0,0,0,0,0,0,0,0,0,0
40,2,1001,3311,0,0,3311,4224,6103,194105,149400,74700,1191,0,0,0,566,0,319,111,0,22309.5,0.184407,0,0,0,3311,0,0,0,1191,0,0,0,0,0,0,0,0,0,0
40,3,1001,3264,0,0,3264,4168,6109,194345,143200,71600,1142,0,0,0,524,0,282,122,0,22069.5,0.181147,0,0,0,3264,0,0,0,1142,0,0,0,0,0,0,0,0,0,0
40,4,999,3408,0,0,3408,4169,6263,193927,158200,79100,1236,0,0,0,566,0,313,119,0,22487.5,0.186158,0,0,0,3408,0,0,0,1236,0,0,0,0,0,0,0,0,0,0
41,1,999,3605,0,0,3605,4220,6309,196600,143400,71700,1155,0,0,0,631,0,337,108,0,21938.9,0.142157,0,0,0,3605,0,0,0,1155,0,0,0,0,0,0,0,0,0,0
41,2,1001,3445,0,0,3445,4372,6214,196139,139200,69600,1136,0,0,0,580,0,319,127,0,22399.9,0.149328,0,0,0,3445,0,0,0,1136,0,0,0,0,0,0,0,0,0,0
41,3,1001,3466,0,0,3466,4424,6087,195935,137000,68500,1099,0,0,0,619,0,300,119,0,22603.9,0.154117,0,0,0,3466,0,0,0,1099,0,0,0,0,0,0,0,0,0,0
41,4,999,3541,0,0,3541,4358,6320,195866,135400,67700,1125,0,0,0,564,0,328,103,0,22672.9,0.142146,0,0,0,3541,0,0,0,1125,0,0,0,0,0,0,0,0,0,0
42,1,999,3723,0,0,3723,4401,6365,197769,153000,76500,1282,0,0,0,586,0,334,134,0,22817.7,0.152991,0,0,0,3723,0,0,0,1282,0,0,0,0,0,0,0,0,0,0
42,2,1001,3596,0,0,3596,4497,6401,197841,137800,68900,1181,0,0,0,591,0,333,107,0,22745.7,0.160919,0,0,0,3596,0,0,0,1181,0,0,0,0,0,0,0,0,0,0
42,3,1001,3563,0,0,3563,4533,6280,198276,150200,75100,1223,0,0,0,594,0,379,117,0,22310.7,0.164992,0,0,0,3563,0,0,0,1223,0,0,0,0,0,0,0,0,0,0
42,4,999,3700,0,0,3700,4527,6444,197948,150600,75300,1197,0,0,0,604,0,312,134,0,22638.7,0.167451,0,0,0,3700,0,0,0,1197,0,0,0,0,0,0,0,0,0,0
43,1,1000,3863,0,0,3863,4558,6412,199929,170000,85000,1314,0,0,0,611,0,348,123,0,22631.7,0.149135,0,0,0,3863,0,0,0,1314,0,0,0,0,0,0,0,0,0,0
43,2,1001,3748,0,0,3748,4666,6430,199832,165000,82500,1283,0,0,0,636,0,371,113,0,22728.7,0.165063,0,0,0,3748,0,0,0,1283,0,0,0,0,0,0,0,0,0,0
43,3,1000,3676,0,0,3676,4710,6381,199967,156200,78100,1242,0,0,0,575,0,342,121,0,22593.7,0.14854,0,0,0,3676,0,0,0,1242,0,0,0,0,0,0,0,0,0,0
43,4,999,3848,0,0,3848,4717,6411,199893,177800,88900,1350,0,0,0,602,0,324,129,0,22667.7,0.150323,0,0,0,3848,0,0,0,1350,0,0,0,0,0,0,0,0,0,0
44,1,1001,3947,0,0,3947,4733,6517,201509,163200,81600,1301,0,0,0,580,0,362,135,0,22954.5,0.133127,0,0,0,3947,0,0,0,1301,0,0,0,0,0,0,0,0,0,0
44,2,1000,3852,0,0,3852,4837,6603,201358,155600,77800,1289,0,0,0,599,0,359,135,0,23105.5,0.13775,0,0,0,3852,0,0,0,1289,0,0,0,0,0,0,0,0,0,0
44,3,1000,3784,0,0,3784,4817,6474,201635,150400,75200,1186,0,0,0,596,0,375,112,0,22828.5,0.144646,0,0,0,3784,0,0,0,1186,0,0,0,0,0,0,0,0,0,0
44,4,999,3948,0,0,3948,4930,6445,201660,166200,83100,1303,0,0,0,625,0,382,144,0,22803.5,0.12749,0,0,0,3948,0,0,0,1303,0,0,0,0,0,0,0,0,0,0
45,1,1001,4037,0,0,4037,4903,6586,203651,181000,90500,1359,0,0,0,589,0,383,118,0,22646.9,0.140653,0,0,0,4037,0,0,0,1359,0,0,0,0,0,0,0,0,0,0
45,2,999,3913,0,0,3913,5003,6664,203544,163800,81900,1285,0,0,0,583,0,383,142,0,22753.9,0.148493,0,0,0,3913,0,0,0,1285,0,0,0,0,0,0,0,0,0,0
45,3,1001,3890,0,0,3890,4933,6654,203402,174000,87000,1347,0,0,0,620,0,357,154,0,22895.9,0.151786,0,0,0,3890,0,0,0,1347,0,0,0,0,0,0,0,0,0,0
45,4,999,4039,0,0,4039,5078,6535,202973,170200,85100,1359,0,0,0,589,0,350,146,0,23324.9,0.137205,0,0,0,4039,0,0,0,1359,0,0,0,0,0,0,0,0,0,0
46,1,1001,4160,0,0,4160,5022,6805,204632,187600,93800,1393,0,0,0,640,0,379,138,0,23434.1,0.125121,0,0,0,4160,0,0,0,1393,0,0,0,0,0,0,0,0,0,0
46,2,998,4057,0,0,4057,5187,6998,205190,184400,92200,1393,0,0,0,642,0,361,137,0,22876.1,0.138912,0,0,0,4057,0,0,0,1393,0,0,0,0,0,0,0,0,0,0
46,3,1001,4064,0,0,4064,5075,6920,204558,175600,87800,1367,0,0,0,667,0,377,116,0,23508.1,0.131585,0,0,0,4064,0,0,0,1367,0,0,0,0,0,0,0,0,0,0
46,4,1000,4149,0,0,4149,5218,6909,204796,195600,97800,1427,0,0,0,650,0,388,152,0,23270.1,0.137044,0,0,0,4149,0,0,0,1427,0,0,0,0,0,0,0,0,0,0
47,1,1000,4263,0,0,4263,5139,6958,206364,179800,89900,1414,0,0,0,643,0,396,146,0,23406.6,0.124915,0,0,0,4263,0,0,0,1414,0,0,0,0,0,0,0,0,0,0
47,2,999,4114,0,0,4114,5377,7145,206610,182000,91000,1408,0,0,0,597,0,398,139,0,23160.6,0.124057,0,0,0,4114,0,0,0,1408,0,0,0,0,0,0,0,0,0,0
47,3,1001,4097,0,0,4097,5229,7110,206633,165600,82800,1344,0,0,0,581,0,403,146,0,23137.6,0.133873,0,0,0,4097,0,0,0,1344,0,0,0,0,0,0,0,0,0,0
47,4,1000,4244,0,0,4244,5313,7160,206846,184200,92100,1435,0,0,0,598,0,350,153,0,22924.6,0.118968,0,0,0,4244,0,0,0,1435,0,0,0,0,0,0,0,0,0,0
48,1,1000,4311,0,0,4311,5308,7103,208035,192000,96000,1444,0,0,0,624,0,426,150,0,23378.6,0.130181,0,0,0,4311,0,0,0,1444,0,0,0,0,0,0,0,0,0,0
48,2,1000,4187,0,0,4187,5558,6923,208338,176800,88400,1344,0,0,0,646,0,417,155,0,23075.6,0.127256,0,0,0,4187,0,0,0,1344,0,0,0,0,0,0,0,0,0,0
48,3,1000,4201,0,0,4201,5376,7396,207674,185400,92700,1373,0,0,0,610,0,394,112,0,23739.6,0.13972,0,0,0,4201,0,0,0,1373,0,0,0,0,0,0,0,0,0,0
48,4,1000,4359,0,0,4359,5481,7352,207802,192200,96100,1412,0,0,0,657,0,386,157,0,23611.6,0.124455,0,0,0,4359,0,0,0,1412,0,0,0,0,0,0,0,0,0,0
49,1,1000,4458,0,0,4458,5430,7405,209347,199600,99800,1480,0,0,0,657,0,381,129,0,23650.5,0.121764,0,0,0,4458,0,0,0,1480,0,0,0,0,0,0,0,0,0,0
49,2,1000,4259,0,0,4259,5665,7180,209459,195000,97500,1487,0,0,0,619,0,406,141,0,23538.5,0.130518,0,0,0,4259,0,0,0,1487,0,0,0,0,0,0,0,0,0,0
49,3,999,4315,0,0,4315,5516,7518,209442,194800,97400,1442,0,0,0,668,0,418,136,0,23555.5,0.128046,0,0,0,4315,0,0,0,1442,0,0,0,0,0,0,0,0,0,0
49,4,1001,4469,0,0,4469,5622,7491,209353,203600,101800,1525,0,0,0,659,0,415,134,0,23644.5,0.122849,0,0,0,4469,0,0,0,1525,0,0,0,0,0,0,0,0,0,0
50,1,1000,4586,0,0,4586,5570,7322,211050,202400,101200,1529,0,0,0,692,0,415,150,0,23474.3,0.11849,0,0,0,4586,0,0,0,1529,0,0,0,0,0,0,0,0,0,0
50,2,1000,4403,0,0,4403,5916,6624,211145,197600,98800,1460,0,0,0,739,0,442,153,0,23379.3,0.12071,0,0,0,4403,0,0,0,1460,0,0,0,0,0,0,0,0,0,0
50,3,999,4544,0,0,4544,5694,7434,211303,190000,95000,1477,0,0,0,760,0,378,153,0,23221.3,0.120922,0,0,0,4544,0,0,0,1477,0,0,0,0,0,0,0,0,0,0
50,4,1001,4654,0,0,4654,5880,7340,210838,202000,101000,1532,0,0,0,751,0,412,153,0,23686.3,0.116132,0,0,0,4654,0,0,0,1532,0,0,0,0,0,0,0,0,0,0
51,1,1000,4700,0,0,4700,5769,6613,213438,208800,104400,1588,0,0,0,687,0,410,163,0,22558.1,0.11598,0,0,0,4700,0,0,0,1588,0,0,0,0,0,0,0,0,0,0
51,2,1000,4529,0,0,4529,6032,5723,213625,184200,92100,1517,0,0,0,690,0,420,146,0,22371.1,0.118316,0,0,0,4529,0,0,0,1517,0,0,0,0,0,0,0,0,0,0
51,3,999,4706,0,0,4706,5825,7045,212585,201800,100900,1612,0,0,0,728,0,404,162,0,23411.1,0.122217,0,0,0,4706,0,0,0,1612,0,0,0,0,0,0,0,0,0,0
51,4,1001,4790,0,0,4790,6044,6948,212777,200800,100400,1608,0,0,0,711,0,418,155,0,23219.1,0.117259,0,0,0,4790,0,0,0,1608,0,0,0,0,0,0,0,0,0,0
52,1,999,4794,0,0,4794,5943,6200,214234,214200,107100,1586,0,0,0,732,0,470,170,0,23180.8,0.108037,0,0,0,4794,0,0,0,1586,0,0,0,0,0,0,0,0,0,0
52,2,1000,4556,0,0,4556,6023,5462,214461,202600,101300,1534,0,0,0,623,0,457,139,0,22953.8,0.12145,0,0,0,4556,0,0,0,1534,0,0,0,0,0,0,0,0,0,0
52,3,999,4840,0,0,4840,5987,6196,214302,209800,104900,1605,0,0,0,765,0,455,175,0,23112.8,0.116011,0,0,0,4840,0,0,0,1605,0,0,0,0,0,0,0,0,0,0
52,4,1002,4889,0,0,4889,6178,6550,214234,216000,108000,1649,0,0,0,713,0,464,149,0,23180.8,0.115633,0,0,0,4889,0,0,0,1649,0,0,0,0,0,0,0,0,0,0
53,1,1000,4893,0,0,4893,6042,5355,215882,216200,108100,1651,0,0,0,701,0,437,163,0,22900.5,0.108221,0,0,0,4893,0,0,0,1651,0,0,0,0,0,0,0,0,0,0
53,2,1001,4706,0,0,4706,6163,4668,215941,207200,103600,1528,0,0,0,735,0,423,162,0,22841.5,0.113296,0,0,0,4706,0,0,0,1528,0,0,0,0,0,0,0,0,0,0
53,3,998,4937,0,0,4937,6151,5564,215901,210400,105200,1670,0,0,0,729,0,461,173,0,22881.5,0.110166,0,0,0,4937,0,0,0,1670,0,0,0,0,0,0,0,0,0,0
53,4,1001,4912,0,0,4912,6325,5923,215735,212800,106400,1622,0,0,0,688,0,506,159,0,23047.5,0.107319,0,0,0,4912,0,0,0,1622,0,0,0,0,0,0,0,0,0,0
54,1,1000,4997,0,0,4997,6183,7986,213756,221400,110700,1656,0,0,0,680,0,440,140,0,26344.8,0.105923,0,0,0,4997,0,0,0,1656,0,0,0,0,0,0,0,0,0,0
54,2,1000,4602,0,0,4602,6135,8780,212808,212400,106200,1609,0,0,0,525,0,454,173,0,27292.8,0.110239,0,0,0,4602,0,0,0,1609,0,0,0,0,0,0,0,0,0,0
54,3,999,4961,0,0,4961,6301,7975,214125,227000,113500,1714,0,0,0,684,0,480,180,0,25975.8,0.108752,0,0,0,4961,0,0,0,1714,0,0,0,0,0,0,0,0,0,0
54,4,1001,4945,0,0,4945,6472,8006,214453,229200,114600,1665,0,0,0,663,0,447,181,0,25647.8,0.108306,0,0,0,4945,0,0,0,1665,0,0,0,0,0,0,0,0,0,0
55,1,999,4842,0,0,4842,6081,8327,217548,231600,115800,1693,0,0,0,498,0,471,181,0,23823.7,0.118992,0,0,0,4842,0,0,0,1693,0,0,0,0,0,0,0,0,0,0
55,2,1001,4318,0,0,4318,5936,9179,217720,218800,109400,1485,0,0,0,359,0,482,163,0,23651.7,0.128497,0,0,0,4318,0,0,0,1485,0,0,0,0,0,0,0,0,0,0
55,3,999,4904,0,0,4904,6279,8100,217472,221000,110500,1644,0,0,0,591,0,483,164,0,23899.7,0.114431,0,0,0,4904,0,0,0,1644,0,0,0,0,0,0,0,0,0,0
55,4,1001,4884,0,0,4884,6414,8307,217090,235400,117700,1678,0,0,0,556,0,466,151,0,24281.7,0.111901,0,0,0,4884,0,0,0,1678,0,0,0,0,0,0,0,0,0,0
56,1,999,4790,0,0,4790,6042,8831,218334,239600,119800,1560,0,0,0,556,0,445,162,0,24262.7,0.102866,0,0,0,4790,0,0,0,1560,0,0,0,0,0,0,0,0,0,0
56,2,1001,4301,0,0,4301,5899,9574,218579,209600,104800,1325,0,0,0,519,0,430,106,0,24017.7,0.108097,0,0,0,4301,0,0,0,1325,0,0,0,0,0,0,0,0,0,0
56,3,999,4725,0,0,4725,6110,8771,218135,231400,115700,1619,0,0,0,457,0,461,175,0,24461.7,0.108143,0,0,0,4725,0,0,0,1619,0,0,0,0,0,0,0,0,0,0
56,4,1001,4854,0,0,4854,6357,8749,218641,231000,115500,1572,0,0,0,574,0,444,161,0,23955.7,0.103151,0,0,0,4854,0,0,0,1572,0,0,0,0,0,0,0,0,0,0
57,1,998,4608,0,0,4608,5906,9558,219506,238600,119300,1604,0,0,0,404,0,439,147,0,24271.6,0.101263,0,0,0,4608,0,0,0,1604,0,0,0,0,0,0,0,0,0,0
57,2,1002,4138,0,0,4138,5730,10341,219557,224400,112200,1531,0,0,0,390,0,410,143,0,24220.6,0.114588,0,0,0,4138,0,0,0,1531,0,0,0,0,0,0,0,0,0,0
57,3,997,4601,0,0,4601,5979,9383,219075,242000,121000,1553,0,0,0,483,0,450,158,0,24702.6,0.105712,0,0,0,4601,0,0,0,1553,0,0,0,0,0,0,0,0,0,0
57,4,1003,4695,0,0,4695,6243,9361,219421,231400,115700,1595,0,0,0,477,0,474,161,0,24356.6,0.103704,0,0,0,4695,0,0,0,1595,0,0,0,0,0,0,0,0,0,0
58,1,997,5524,0,0,5524,6878,7974,220473,238200,119100,1458,0,0,0,1521,0,455,150,0,24443,0.101725,0,0,0,5524,0,0,0,1458,0,0,0,0,0,0,0,0,0,0
58,2,1002,5430,0,0,5430,7065,7996,220384,208800,104400,1317,0,0,0,1851,0,417,141,0,24532,0.107935,0,0,0,5430,0,0,0,1317,0,0,0,0,0,0,0,0,0,0
58,3,997,5448,0,0,5448,6837,7957,220535,232400,116200,1500,0,0,0,1450,0,438,167,0,24381,0.102077,0,0,0,5448,0,0,0,1500,0,0,0,0,0,0,0,0,0,0
58,4,1004,5578,0,0,5578,6991,8185,220303,240000,120000,1545,0,0,0,1447,0,435,128,0,24613,0.105258,0,0,0,5578,0,0,0,1545,0,0,0,0,0,0,0,0,0,0
59,1,997,5408,0,0,5408,6933,8295,221793,217600,108800,2347,0,0,0,669,0,544,241,0,24220.3,0.102615,0,0,0,5408,0,0,0,2347,0,0,0,0,0,0,0,0,0,0
59,2,1001,5365,0,0,5365,7005,8365,221375,185800,92900,2483,0,0,0,695,0,517,243,0,24638.3,0.11749,0,0,0,5365,0,0,0,2483,0,0,0,0,0,0,0,0,0,0
59,3,998,5356,0,0,5356,6928,8239,221472,223400,111700,2316,0,0,0,692,0,543,243,0,24541.3,0.10491,0,0,0,5356,0,0,0,2316,0,0,0,0,0,0,0,0,0,0
59,4,1004,5595,0,0,5595,6970,8277,222163,226400,113200,2311,0,0,0,781,0,529,233,0,23850.3,0.102554,0,0,0,5595,0,0,0,2311,0,0,0,0,0,0,0,0,0,0
60,1,998,5531,0,0,5531,7084,8398,222383,234400,117200,1651,0,0,0,779,0,478,177,0,24688.1,0.111307,0,0,0,5531,0,0,0,1651,0,0,0,0,0,0,0,0,0,0
60,2,1000,5504,0,0,5504,7167,8299,222723,213200,106600,1614,0,0,0,796,0,507,149,0,24348.1,0.132607,0,0,0,5504,0,0,0,1614,0,0,0,0,0,0,0,0,0,0
60,3,998,5450,0,0,5450,7065,8336,222547,219200,109600,1629,0,0,0,753,0,504,156,0,24524.1,0.109854,0,0,0,5450,0,0,0,1629,0,0,0,0,0,0,0,0,0,0
60,4,1004,5699,0,0,5699,7143,8313,222361,229000,114500,1743,0,0,0,810,0,527,180,0,24710.1,0.105346,0,0,0,5699,0,0,0,1743,0,0,0,0,0,0,0,0,0,0
61,1,998,5658,0,0,5658,7234,8479,223719,207200,103600,1667,0,0,0,783,0,508,147,0,24371.8,0.105325,0,0,0,5658,0,0,0,1667,0,0,0,0,0,0,0,0,0,0
61,2,999,5601,0,0,5601,7281,8290,223525,178200,89100,1521,0,0,0,795,0,553,147,0,24565.8,0.114203,0,0,0,5601,0,0,0,1521,0,0,0,0,0,0,0,0,0,0
61,3,998,5578,0,0,5578,7184,8384,223318,213600,106800,1673,0,0,0,835,0,511,196,0,24772.8,0.11188,0,0,0,5578,0,0,0,1673,0,0,0,0,0,0,0,0,0,0
61,4,1005,5747,0,0,5747,7256,8381,223605,225000,112500,1750,0,0,0,784,0,553,182,0,24485.8,0.107904,0,0,0,5747,0,0,0,1750,0,0,0,0,0,0,0,0,0,0
62,1,997,5746,0,0,5746,7307,8515,224394,338600,169300,2267,0,0,0,815,0,517,212,0,24679.7,0.117624,0,0,0,5746,0,0,0,2267,0,0,0,0,0,0,0,0,0,0
62,2,998,5577,0,0,5577,7455,8330,224516,346000,173000,2328,0,0,0,807,0,565,266,0,24557.7,0.137855,0,0,0,5577,0,0,0,2328,0,0,0,0,0,0,0,0,0,0
62,3,999,5564,0,0,5564,7290,8456,223978,319200,159600,2219,0,0,0,775,0,555,234,0,25095.7,0.115977,0,0,0,5564,0,0,0,2219,0,0,0,0,0,0,0,0,0,0
62,4,1006,5757,0,0,5757,7384,8530,224460,323800,161900,2223,0,0,0,803,0,541,250,0,24613.7,0.108826,0,0,0,5757,0,0,0,2223,0,0,0,0,0,0,0,0,0,0
63,1,998,5801,0,0,5801,7490,8403,225215,232600,116300,1812,0,0,0,849,0,586,206,0,24806.2,0.0728875,0,0,0,5801,0,0,0,1812,0,0,0,0,0,0,0,0,0,0
63,2,997,5710,0,0,5710,7596,8405,225040,228800,114400,1779,0,0,0,823,0,532,160,0,24981.2,0.070976,0,0,0,5710,0,0,0,1779,0,0,0,0,0,0,0,0,0,0
63,3,999,5745,0,0,5745,7431,8449,225073,226600,113300,1736,0,0,0,863,0,524,159,0,24948.2,0.0786206,0,0,0,5745,0,0,0,1736,0,0,0,0,0,0,0,0,0,0
