Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties,A_CD4_count,B_CD4_count,A_viral_load,B_viral_load,A_HIV_disease_stage,B_HIV_disease_stage,A_STI_CoInfection,B_STI_CoInfection,A_HIV_Tested_Positive,B_HIV_Tested_Positive,A_HIV_Received_Results,B_HIV_Received_Results
99,29,545.499,0,1,1243,0,0,20.2595,1,1,0,0,1,1,0,0,0,0,15184,0,1,21.944,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
100,29,596.518,0,1,4758,0,0,17.5348,1,1,0,0,1,1,0,0,0,0,4981,0,1,16.925,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
101,29,210.914,0,1,7488,0,0,48.1841,1,1,0,0,1,1,0,0,0,0,2672,0,1,41.7247,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
102,29,37.4143,0,1,7685,0,0,28.8006,1,1,0,0,1,1,0,0,0,0,11290,0,1,19.2833,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
103,29,212.291,0,1,9474,0,0,48.5511,1,1,0,0,1,1,0,0,0,0,11171,0,1,48.0484,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
104,29,175.772,0,1,9884,0,0,13.3374,1,1,0,0,1,1,0,0,0,0,5535,0,1,19.6962,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
105,29,216.132,0,1,15157,0,0,44.7947,1,1,0,0,1,1,0,0,0,0,915,0,1,27.8337,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
106,29,178.402,0,1,17319,0,0,33.2832,1,1,0,0,1,1,0,0,0,0,16436,0,1,32.7609,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
107,29,98.694,0,1,3826,0,0,25.4667,1,1,0,0,1,1,0,0,0,0,11884,0,1,16.7204,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
108,29,794.231,0,1,11592,0,0,31.1844,1,1,0,0,1,1,0,0,0,0,15119,0,1,19.631,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
109,29,688.138,0,1,13844,0,0,28.1782,1,1,0,0,1,1,0,0,0,0,1401,0,1,21.4995,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
110,29,204.441,0,1,15416,0,0,16.8309,1,1,0,0,1,1,0,0,0,0,3220,0,1,23.5417,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
111,29,49.5926,0,1,17178,0,0,17.1452,1,1,0,0,1,1,0,0,0,0,13579,0,1,18.5886,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
112,29,87.677,0,1,13839,0,0,23.8564,1,1,0,0,1,1,0,0,0,0,12759,0,1,20.1536,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
113,29,964.994,0,1,14014,0,0,28.2865,1,1,0,0,1,1,0,0,0,0,5133,0,1,21.4652,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
114,29,1015.92,0,1,14370,0,0,18.3758,1,1,0,0,1,1,0,0,0,0,14699,0,1,22.7431,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
115,29,596.351,0,1,14432,0,0,42.5941,1,1,0,0,1,1,0,0,0,0,6038,0,1,36.9274,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
116,29,915.058,0,1,16488,0,0,19.6635,1,1,0,0,1,1,0,0,0,0,6570,0,1,26.3685,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
117,29,810.153,0,1,16522,0,0,39.9516,1,1,0,0,1,1,0,0,0,0,5226,0,1,34.1601,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
118,29,198.571,0,1,4475,0,0,15.2599,1,1,0,0,1,1,0,0,0,0,15693,0,1,21.1218,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
119,29,979.148,0,1,4785,0,0,18.9807,1,1,0,0,1,1,0,0,0,0,8527,0,1,22.3911,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
120,29,101.93,0,1,10654,0,0,31.6687,1,1,0,0,1,1,0,0,0,0,7309,0,1,32.5384,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
121,29,326.898,0,1,10924,0,0,53.949,1,1,0,0,1,1,0,0,0,0,9519,0,1,37.8447,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
122,29,285.172,0,1,17237,0,0,16.9318,1,1,0,0,1,1,0,0,0,0,7767,0,1,20.5277,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
123,29,41.6338,0,1,139,0,0,21.5868,1,1,0,0,1,1,0,0,0,0,1506,0,1,19.3463,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
124,29,289.242,0,1,12750,0,0,28.3067,1,1,0,0,1,1,0,0,0,0,3012,0,1,24.5066,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
125,29,304.597,0,1,15559,0,0,39.8475,1,1,0,0,1,1,0,0,0,0,6886,0,1,24.7933,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
126,29,153.416,0,1,16533,0,0,43.9761,1,1,0,0,1,1,0,0,0,0,13646,0,1,28.9333,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
127,29,281.009,0,1,204,0,0,28.6589,1,1,0,0,1,1,0,0,0,0,10465,0,1,25.9322,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
128,29,245.664,0,1,1330,0,0,23.0593,1,1,0,0,1,1,0,0,0,0,4444,0,1,17.2184,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
129,29,275.661,0,1,7833,0,0,28.3126,1,1,0,0,1,1,0,0,0,0,9225,0,1,23.6045,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
130,29,386.505,0,1,13657,0,0,21.0371,1,1,0,0,1,1,0,0,0,0,2939,0,1,28.052,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
131,29,248.178,0,1,13908,0,0,30.4213,1,1,0,0,1,1,0,0,0,0,10892,0,1,24.342,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
132,29,408.33,0,1,14166,0,0,28.8403,1,1,0,0,1,1,0,0,0,0,6242,0,1,21.7931,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
133,29,371.942,0,1,789,0,0,19.8078,1,1,0,0,1,1,0,0,0,0,880,0,1,19.3929,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
134,29,190.37,0,1,3665,0,0,18.107,1,1,0,0,1,1,0,0,0,0,9227,0,1,24.9519,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
135,29,196.583,0,1,4257,0,0,21.2085,1,1,0,0,1,1,0,0,0,0,4042,0,1,16.8434,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,UNKNOWN
136,29,284.886,0,1,4735,0,0,23.1284,1,1,0,0,1,1,0,0,0,0,16151,0,1,30.6403,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
137,29,177.893,0,1,4808,0,0,22.368,1,1,0,0,1,1,0,0,0,0,10403,0,1,16.2529,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
138,29,391.129,0,1,9582,0,0,34.0201,1,1,0,0,1,1,0,0,0,0,8582,0,1,24.118,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
139,29,671.678,0,1,9776,0,0,22.8837,1,1,0,0,1,1,0,0,0,0,14562,0,1,20.1728,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
140,29,320.181,0,1,11169,0,0,54.0072,1,1,0,0,1,1,0,0,0,0,8296,0,1,24.2994,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
141,29,1083.17,0,1,13926,0,0,31.0284,1,1,0,0,1,1,0,0,0,0,10661,0,1,19.9092,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
142,29,515.752,0,1,14926,0,0,31.4477,1,1,0,0,1,1,0,0,0,0,12241,0,1,23.5938,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
143,29,495.866,0,1,734,0,0,22.3597,1,1,0,0,1,1,0,0,0,0,7491,0,1,18.3977,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
144,29,413.755,0,1,4850,0,0,16.5611,1,1,0,0,1,1,0,0,0,0,1275,0,1,19.1721,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
145,29,451.5,0,1,5422,0,0,31.135,1,1,0,0,1,1,0,0,0,0,12686,0,1,21.621,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
146,29,241.882,0,1,7931,0,0,32.7129,1,1,0,0,1,1,0,0,0,0,16755,0,1,29.3189,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
147,29,519.453,0,1,8431,0,0,23.4931,1,1,0,0,1,1,0,0,0,0,7962,0,1,24.4708,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
148,29,606.021,0,1,11371,0,0,23.5569,1,1,0,0,1,1,0,0,0,0,9268,0,1,19.0505,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
149,29,491.595,0,1,1335,0,0,21.8961,1,1,0,0,1,1,0,0,0,0,9141,0,1,17.7356,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
150,29,200.021,0,1,2318,0,0,29.6309,1,1,0,0,1,1,0,0,0,0,5647,0,1,21.4141,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
151,29,189.774,0,1,2426,0,0,24.6058,1,1,0,0,1,1,0,0,0,0,14691,0,1,20.3513,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
152,29,546.332,0,1,3474,0,0,27.7138,1,1,0,0,1,1,0,0,0,0,1187,0,1,20.909,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
153,29,173.929,0,1,4434,0,0,18.7482,1,1,0,0,1,1,0,0,0,0,3087,0,1,23.2401,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
154,29,480.297,0,1,8046,0,0,22.847,1,1,0,0,1,1,0,0,0,0,16385,0,1,24.0748,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
155,29,180.148,0,1,11790,0,0,23.6725,1,1,0,0,1,1,0,0,0,0,13163,0,1,31.0577,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
156,29,257.152,0,1,12223,0,0,38.0938,1,1,0,0,1,1,0,0,0,0,16160,0,1,29.0503,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
157,29,634.199,0,1,12685,0,0,19.8533,1,1,0,0,1,1,0,0,0,0,10328,0,1,14.2889,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
158,29,419.724,0,1,14187,0,0,42.8283,1,1,0,0,1,1,0,0,0,0,13666,0,1,27.7072,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
159,29,423.445,0,1,16485,0,0,23.2801,1,1,0,0,1,1,0,0,0,0,8362,0,1,17.506,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
160,29,548.878,0,1,5427,0,0,27.264,1,1,0,0,1,1,0,0,0,0,7888,0,1,17.381,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
161,29,38.1922,0,1,5866,0,0,31.0828,1,1,0,0,1,1,0,0,0,0,3666,0,1,17.2445,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
162,29,419.203,0,1,8968,0,0,31.7099,1,1,0,0,1,1,0,0,0,0,7263,0,1,23.6623,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
163,29,145.529,0,1,13244,0,0,38.7109,1,1,0,0,1,1,0,0,0,0,3508,0,1,22.5835,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
164,29,77.7921,0,1,14316,0,0,35.7896,1,1,0,0,1,1,0,0,0,0,11346,0,1,24.0277,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
165,29,93.6076,0,1,15665,0,0,25.1935,1,1,0,0,1,1,0,0,0,0,6130,0,1,22.8339,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
166,29,45.7128,0,1,45,0,0,25.4889,1,1,0,0,1,1,0,0,0,0,16512,0,1,22.6566,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
167,29,287.947,0,1,1361,0,0,21.9153,1,1,0,0,1,1,0,0,0,0,3091,0,1,17.5031,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
168,29,597.471,0,1,4367,0,0,14.9457,1,1,0,0,1,1,0,0,0,0,336,0,1,20.4973,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,UNKNOWN
169,29,458.506,0,1,7676,0,0,26.4815,1,1,0,0,1,1,0,0,0,0,1250,0,1,24.7973,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
170,29,992.285,0,1,9422,0,0,56.5663,1,1,0,0,1,1,0,0,0,0,2637,0,1,42.6653,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
171,29,641.628,0,1,10922,0,0,23.7024,1,1,0,0,1,1,0,0,0,0,6114,0,1,17.2812,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
172,29,714.078,0,1,12509,0,0,24.176,1,1,0,0,1,1,0,0,0,0,3792,0,1,21.1296,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
173,29,244.019,0,1,13732,0,0,37.4153,1,1,0,0,1,1,0,0,0,0,12076,0,1,25.0634,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
174,29,241.344,0,1,16642,0,0,19.4545,1,1,0,0,1,1,0,0,0,0,12662,0,1,17.3137,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
175,29,43.3791,0,1,2549,0,0,31.1663,1,1,0,0,1,1,0,0,0,0,11210,0,1,28.7801,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
176,29,388.087,0,1,7734,0,0,24.4335,1,1,0,0,1,1,0,0,0,0,2598,0,1,21.43,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
177,29,68.1966,0,1,15929,0,0,22.0905,1,1,0,0,1,1,0,0,0,0,4948,0,1,16.9491,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
178,29,196.288,0,1,5711,0,0,26.8347,1,1,0,0,1,1,0,0,0,0,14007,0,1,21.8891,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
179,29,126.923,0,1,7075,0,0,25.9414,1,1,0,0,1,1,0,0,0,0,3374,0,1,23.7476,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
180,29,342.015,0,1,10872,0,0,34.017,1,1,0,0,1,1,0,0,0,0,17129,0,1,20.6778,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
181,29,228.511,0,1,13729,0,0,32.5361,1,1,0,0,1,1,0,0,0,0,2422,0,1,20.1447,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
182,29,497.517,0,1,133,0,0,23.7458,1,1,0,0,1,1,0,0,0,0,16240,0,1,24.8452,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
183,29,194.31,0,1,6490,0,0,23.7825,1,1,0,0,1,1,0,0,0,0,15039,0,1,22.8284,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
184,29,573.392,0,1,7780,0,0,22.0569,1,1,0,0,1,1,0,0,0,0,15721,0,1,13.8482,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
185,29,66.5039,0,1,16342,0,0,30.8678,1,1,0,0,1,1,0,0,0,0,13937,0,1,20.4754,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
186,29,354.16,0,1,17265,0,0,50.2452,1,1,0,0,1,1,0,0,0,0,9290,0,1,40.5192,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
187,29,564.651,0,1,2131,0,0,17.1783,1,1,0,0,1,1,0,0,0,0,16138,0,1,15.6031,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
188,29,155.938,0,1,13230,0,0,17.0207,1,1,0,0,1,1,0,0,0,0,5960,0,1,15.2963,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
189,29,673.286,0,1,13459,0,0,22.5576,1,1,0,0,1,1,0,0,0,0,3540,0,1,15.6007,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
190,29,335.528,0,1,16381,0,0,18.4578,1,1,0,0,1,1,0,0,0,0,8639,0,1,17.4046,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
191,29,51.4668,0,1,7665,0,0,17.5411,1,1,0,0,1,1,0,0,0,0,5477,0,1,17.2208,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,UNKNOWN,NEGATIVE
192,29,42.5318,0,1,9389,0,0,23.016,1,1,0,0,1,1,0,0,0,0,14102,0,1,16.4305,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
193,29,1765.47,0,1,10190,0,0,21.0842,1,1,0,0,1,1,0,0,0,0,15599,0,1,13.6344,1,1,0,0,1,1,0,0,0,0,Accessibility-No,Accessibility-No,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
194,29,668.463,0,1,17358,0,0,21.6275,1,1,0,0,1,1,0,0,0,0,4054,0,1,16.1971,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
195,29,1112.78,0,1,4037,0,0,24.4101,1,1,0,0,1,1,0,0,0,0,5169,0,1,16.4268,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,UNKNOWN
196,29,361.052,0,1,7527,0,0,20.7977,1,1,0,0,1,1,0,0,0,0,16001,0,1,16.4432,1,1,0,0,1,1,0,0,0,0,Accessibility-Yes,Accessibility-Yes,540.55,540.55,-1,-1,0,0,0,0,0,0,NEGATIVE,NEGATIVE
