Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
306,1,a0,92811,14118,6.6554
306,1,a1,31928,5149,5.75956
306,1,b0,94299,14252,6.67738
306,1,b1,27433,4493,5.75161
306,1,a0.b0,92728,14020,6.69401
306,1,a1.b1,25017,4117,5.701
307,1,X,94738,14629,6.48541
307,1,Y,0,0,0
307,1,a0,92666,13972,6.65452
307,1,a1,32317,5211,5.84111
307,1,b0,94154,14137,6.6715
307,1,b1,27824,4487,5.78315
307,1,a0.b0,92554,13897,6.68446
307,1,a1.b1,25358,4159,5.7598
308,1,X,94863,14528,6.42387
308,1,Y,0,0,0
308,1,a0,92709,13890,6.59863
308,1,a1,32847,5204,5.66852
308,1,b0,94274,14002,6.6232
308,1,b1,28252,4513,5.55706
308,1,a0.b0,92585,13785,6.64012
308,1,a1.b1,25761,4134,5.50847
309,1,X,94879,14584,6.52688
309,1,Y,0,0,0
309,1,a0,92637,13930,6.69964
309,1,a1,33417,5346,5.8107
309,1,b0,94261,14053,6.73152
309,1,b1,28730,4677,5.74086
309,1,a0.b0,92503,13820,6.74472
309,1,a1.b1,26178,4310,5.66891
310,1,X,94664,14689,6.53591
310,1,Y,0,0,0
310,1,a0,92379,13983,6.72488
310,1,a1,33978,5426,5.68983
310,1,b0,94066,14132,6.74972
310,1,b1,29180,4805,5.71342
310,1,a0.b0,92247,13866,6.77297
310,1,a1.b1,26585,4397,5.6327
311,1,X,94093,14952,6.54421
311,1,Y,0,0,0
311,1,a0,91686,14270,6.70624
311,1,a1,34370,5600,5.86679
311,1,b0,93406,14433,6.74018
311,1,b1,29569,4802,5.81653
311,1,a0.b0,91557,14154,6.75194
311,1,a1.b1,26965,4426,5.79598
312,1,X,94148,14629,6.47966
312,1,Y,0,0,0
312,1,a0,91697,13882,6.67526
312,1,a1,34759,5712,5.65826
312,1,b0,93475,14027,6.71091
312,1,b1,29868,4968,5.66486
312,1,a0.b0,91584,13767,6.72114
312,1,a1.b1,27226,4581,5.57302
313,1,X,93854,14757,6.41573
313,1,Y,0,0,0
313,1,a0,91269,13986,6.61311
313,1,a1,35237,5649,5.75341
313,1,b0,93138,14173,6.63395
313,1,b1,30308,4928,5.70414
313,1,a0.b0,91137,13886,6.65267
313,1,a1.b1,27683,4501,5.66407
314,1,X,93838,14568,6.46026
314,1,Y,0,0,0
314,1,a0,91141,13765,6.6879
314,1,a1,35741,5799,5.68581
314,1,b0,93108,13932,6.70177
314,1,b1,30718,5076,5.68341
314,1,a0.b0,91013,13649,6.73537
314,1,a1.b1,28049,4677,5.59675
315,1,X,93850,14567,6.47587
315,1,Y,0,0,0
315,1,a0,91171,13705,6.69734
315,1,a1,36249,5771,5.64928
315,1,b0,93155,13922,6.72367
315,1,b1,31072,5040,5.55456
315,1,a0.b0,91033,13588,6.7447
315,1,a1.b1,28393,4633,5.49385
316,1,X,93849,14673,6.44081
316,1,Y,0,0,0
316,1,a0,90971,13902,6.6353
316,1,a1,36776,5992,5.74182
316,1,b0,93068,14067,6.6693
316,1,b1,31516,5168,5.66022
316,1,a0.b0,90828,13778,6.68537
316,1,a1.b1,28792,4786,5.63811
317,1,X,93631,14583,6.40506
317,1,Y,0,0,0
317,1,a0,90663,13701,6.63871
317,1,a1,37280,5992,5.69893
317,1,b0,92848,13886,6.67075
317,1,b1,31938,5188,5.60466
317,1,a0.b0,90508,13569,6.69239
317,1,a1.b1,29189,4776,5.56302
318,1,X,93591,14527,6.45391
318,1,Y,0,0,0
318,1,a0,90608,13609,6.69381
318,1,a1,37825,6043,5.56479
318,1,b0,92851,13824,6.72425
318,1,b1,32426,5210,5.52572
318,1,a0.b0,90481,13463,6.75488
318,1,a1.b1,29621,4835,5.44592
319,1,X,93576,14530,6.40151
319,1,Y,0,0,0
319,1,a0,90433,13673,6.63483
319,1,a1,38323,6169,5.70336
319,1,b0,92763,13869,6.65318
319,1,b1,32806,5380,5.66859
319,1,a0.b0,90306,13559,6.6811
319,1,a1.b1,29953,4978,5.61832
320,1,X,93558,14674,6.45714
320,1,Y,0,0,0
320,1,a0,90329,13701,6.71192
320,1,a1,38809,6345,5.72892
320,1,b0,92759,13950,6.73448
320,1,b1,33179,5504,5.62427
320,1,a0.b0,90179,13586,6.75946
320,1,a1.b1,30252,5103,5.57888
321,1,X,93442,14806,6.45137
321,1,Y,0,0,0
321,1,a0,90129,13827,6.6956
321,1,a1,39242,6454,5.70421
321,1,b0,92557,14104,6.71611
321,1,b1,33514,5594,5.68859
321,1,a0.b0,89967,13692,6.75124
321,1,a1.b1,30640,5132,5.62588
322,1,X,93255,14744,6.43462
322,1,Y,0,0,0
322,1,a0,89859,13705,6.68924
322,1,a1,39643,6587,5.71337
322,1,b0,92372,13967,6.73251
322,1,b1,33867,5674,5.6847
322,1,a0.b0,89703,13561,6.74847
322,1,a1.b1,30911,5268,5.61712
323,1,X,93343,14673,6.35214
323,1,Y,0,0,0
323,1,a0,89811,13644,6.61426
323,1,a1,40106,6556,5.62187
323,1,b0,92423,13893,6.64478
323,1,b1,34151,5756,5.5714
323,1,a0.b0,89648,13508,6.66983
323,1,a1.b1,31172,5297,5.52596
324,1,X,93197,14713,6.42167
324,1,Y,0,0,0
324,1,a0,89649,13612,6.70386
324,1,a1,40588,6677,5.71499
324,1,b0,92307,13882,6.73685
324,1,b1,34558,5787,5.61362
324,1,a0.b0,89493,13467,6.76402
324,1,a1.b1,31606,5325,5.55155
325,1,X,93259,14599,6.38708
325,1,Y,0,0,0
325,1,a0,89602,13529,6.65356
325,1,a1,41142,6626,5.63417
325,1,b0,92332,13815,6.68824
325,1,b1,34921,5782,5.50744
325,1,a0.b0,89448,13393,6.70933
325,1,a1.b1,31965,5331,5.45057
326,1,X,93282,14601,6.40045
326,1,Y,0,0,0
326,1,a0,89529,13465,6.69023
326,1,a1,41662,6768,5.66992
326,1,b0,92309,13777,6.71598
326,1,b1,35339,5862,5.558
326,1,a0.b0,89355,13329,6.74739
326,1,a1.b1,32366,5392,5.49462
327,1,X,93095,14922,6.34841
327,1,Y,0,0,0
327,1,a0,89240,13746,6.642
327,1,a1,42041,6977,5.65315
327,1,b0,92075,14050,6.67303
327,1,b1,35613,6000,5.61517
327,1,a0.b0,89067,13590,6.70537
327,1,a1.b1,32649,5552,5.51909
328,1,X,93315,14595,6.39102
328,1,Y,0,0,0
328,1,a0,89364,13373,6.71196
328,1,a1,42718,6977,5.71936
328,1,b0,92248,13681,6.74322
328,1,b1,36119,6035,5.62933
328,1,a0.b0,89176,13222,6.77575
328,1,a1.b1,33134,5601,5.58722
329,1,X,93375,14732,6.35922
329,1,Y,0,0,0
329,1,a0,89257,13489,6.6979
329,1,a1,43183,7215,5.68205
329,1,b0,92366,13772,6.72517
329,1,b1,36441,6268,5.6329
329,1,a0.b0,89099,13327,6.76529
329,1,a1.b1,33444,5801,5.54766
330,1,X,93225,14649,6.40378
330,1,Y,0,0,0
330,1,a0,88965,13398,6.72787
330,1,a1,43710,7077,5.72361
330,1,b0,92156,13747,6.75107
330,1,b1,36844,6175,5.62008
330,1,a0.b0,88746,13267,6.78322
330,1,a1.b1,33856,5687,5.56497
331,1,X,93174,14713,6.31054
331,1,Y,0,0,0
331,1,a0,88747,13454,6.63089
331,1,a1,44116,7337,5.61497
331,1,b0,92088,13749,6.67445
331,1,b1,37157,6320,5.53133
331,1,a0.b0,88581,13256,6.71251
331,1,a1.b1,34237,5827,5.45667
332,1,X,93043,14693,6.23202
332,1,Y,0,0,0
332,1,a0,88459,13375,6.56583
332,1,a1,44429,7442,5.58506
332,1,b0,91980,13720,6.59534
332,1,b1,37392,6446,5.49581
332,1,a0.b0,88303,13225,6.62692
332,1,a1.b1,34467,5985,5.4396
333,1,X,92977,14707,6.37628
333,1,Y,0,0,0
333,1,a0,88112,13372,6.72457
333,1,a1,45009,7393,5.71216
333,1,b0,91753,13764,6.73663
333,1,b1,37824,6375,5.57694
333,1,a0.b0,87909,13234,6.78268
333,1,a1.b1,34884,5914,5.52891
334,1,X,92916,14767,6.35566
334,1,Y,0,0,0
334,1,a0,87906,13314,6.74854
334,1,a1,45478,7555,5.6049
334,1,b0,91695,13672,6.77684
334,1,b1,38132,6539,5.50986
334,1,a0.b0,87696,13132,6.82706
334,1,a1.b1,35161,6109,5.43706
335,1,X,92517,14915,6.31619
335,1,Y,0,0,0
335,1,a0,87480,13424,6.69011
335,1,a1,45686,7809,5.5559
335,1,b0,91376,13830,6.72516
335,1,b1,38393,6676,5.49161
335,1,a0.b0,87293,13238,6.76938
335,1,a1.b1,35322,6241,5.41468
336,1,X,92231,14771,6.36606
336,1,Y,0,0,0
336,1,a0,86943,13326,6.72295
336,1,a1,46263,7652,5.69407
336,1,b0,90920,13757,6.75125
336,1,b1,38827,6584,5.61862
336,1,a0.b0,86691,13162,6.79243
336,1,a1.b1,35775,6100,5.54738
337,1,X,91954,14920,6.29886
337,1,Y,0,0,0
337,1,a0,86525,13336,6.67224
337,1,a1,46632,7865,5.60445
337,1,b0,90635,13739,6.74554
337,1,b1,39204,6719,5.45453
337,1,a0.b0,86322,13105,6.77055
337,1,a1.b1,36083,6247,5.40259
338,1,X,91886,14731,6.31763
338,1,Y,0,0,0
338,1,a0,86303,13072,6.73768
338,1,a1,47111,7986,5.61871
338,1,b0,90505,13548,6.77281
338,1,b1,39583,6899,5.48398
338,1,a0.b0,86064,12894,6.81542
338,1,a1.b1,36436,6438,5.4402
339,1,X,91886,14740,6.14227
339,1,Y,0,0,0
339,1,a0,86049,13058,6.56425
339,1,a1,47692,8045,5.47968
339,1,b0,90448,13499,6.60338
339,1,b1,40035,6951,5.35693
339,1,a0.b0,85820,12839,6.65644
339,1,a1.b1,36843,6477,5.27806
340,1,X,91542,14889,6.31459
340,1,Y,0,0,0
340,1,a0,85621,13115,6.77568
340,1,a1,47960,8214,5.62479
340,1,b0,90152,13606,6.80736
340,1,b1,40309,7015,5.52473
340,1,a0.b0,85393,12910,6.86584
340,1,a1.b1,37122,6539,5.436
341,1,X,91266,14783,6.25942
341,1,Y,0,0,0
341,1,a0,85085,13034,6.69119
341,1,a1,48524,8210,5.61364
341,1,b0,89698,13541,6.73023
341,1,b1,40812,7065,5.46483
341,1,a0.b0,84810,12831,6.77913
341,1,a1.b1,37556,6601,5.43327
342,1,X,90911,14927,6.23447
342,1,Y,0,0,0
342,1,a0,84527,13030,6.7053
342,1,a1,48872,8455,5.50633
342,1,b0,89351,13509,6.77304
342,1,b1,41026,7342,5.37674
342,1,a0.b0,84269,12783,6.81421
342,1,a1.b1,37792,6833,5.28084
343,1,X,90765,14639,6.19332
343,1,Y,0,0,0
343,1,a0,84164,12721,6.68587
343,1,a1,49374,8356,5.47618
343,1,b0,89151,13257,6.72475
343,1,b1,41434,7234,5.32278
343,1,a0.b0,83914,12485,6.79103
343,1,a1.b1,38198,6733,5.26437
344,1,X,90416,14898,6.22782
344,1,Y,0,0,0
344,1,a0,83590,12945,6.74121
344,1,a1,49793,8614,5.57232
344,1,b0,88716,13473,6.76857
344,1,b1,41704,7426,5.42607
344,1,a0.b0,83305,12719,6.84134
344,1,a1.b1,38505,6908,5.35828
345,1,X,90182,14788,6.17805
345,1,Y,0,0,0
345,1,a0,83153,12712,6.70492
345,1,a1,50288,8673,5.50329
345,1,b0,88494,13277,6.75431
345,1,b1,42100,7444,5.32577
345,1,a0.b0,82900,12452,6.8218
345,1,a1.b1,38895,6955,5.27419
346,1,X,90080,14780,6.16083
346,1,Y,0,0,0
346,1,a0,82809,12627,6.70769
346,1,a1,50737,8783,5.41649
346,1,b0,88343,13273,6.73156
346,1,b1,42466,7599,5.29491
346,1,a0.b0,82525,12403,6.80972
346,1,a1.b1,39264,7096,5.21576
347,1,X,89555,14914,6.24494
347,1,Y,0,0,0
347,1,a0,82097,12711,6.79797
347,1,a1,51168,8930,5.55543
347,1,b0,87722,13355,6.84388
347,1,b1,42789,7736,5.36724
347,1,a0.b0,81799,12455,6.91465
347,1,a1.b1,39598,7240,5.32334
348,1,X,89524,14698,6.11233
348,1,Y,0,0,0
348,1,a0,81855,12483,6.69719
348,1,a1,51682,8958,5.428
348,1,b0,87696,13058,6.74108
348,1,b1,43207,7742,5.2728
348,1,a0.b0,81554,12214,6.82029
348,1,a1.b1,39977,7282,5.19184
349,1,X,89447,14824,6.16574
349,1,Y,0,0,0
349,1,a0,81476,12569,6.73753
349,1,a1,52267,9049,5.40568
349,1,b0,87522,13205,6.78622
349,1,b1,43681,7751,5.26035
349,1,a0.b0,81169,12295,6.86279
349,1,a1.b1,40496,7248,5.15121
350,1,X,88886,14995,6.11684
350,1,Y,0,0,0
350,1,a0,80782,12614,6.71595
350,1,a1,52575,9278,5.43673
350,1,b0,86965,13293,6.75859
350,1,b1,43972,8016,5.28792
350,1,a0.b0,80469,12340,6.84109
350,1,a1.b1,40781,7537,5.20658
351,1,X,88796,14727,6.15305
351,1,Y,0,0,0
351,1,a0,80540,12296,6.7879
351,1,a1,52912,9346,5.45795
351,1,b0,86831,13006,6.81747
351,1,b1,44306,8005,5.30868
351,1,a0.b0,80236,12010,6.92315
351,1,a1.b1,41090,7550,5.23881
352,1,X,88865,14720,6.09158
352,1,Y,0,0,0
352,1,a0,80441,12239,6.70259
352,1,a1,53544,9296,5.4404
352,1,b0,86897,12956,6.7693
352,1,b1,44800,8024,5.27206
352,1,a0.b0,80147,11962,6.83272
352,1,a1.b1,41581,7528,5.19142
353,1,X,88386,14947,6.05881
353,1,Y,0,0,0
353,1,a0,79768,12452,6.67122
353,1,a1,53752,9579,5.43543
353,1,b0,86336,13182,6.71825
353,1,b1,44969,8243,5.29043
353,1,a0.b0,79423,12182,6.79412
353,1,a1.b1,41743,7754,5.21563
354,1,X,88105,14607,6.02163
354,1,Y,0,0,0
354,1,a0,79240,12119,6.63891
354,1,a1,54118,9368,5.34063
354,1,b0,86052,12780,6.72449
354,1,b1,45254,8054,5.17867
354,1,a0.b0,78917,11808,6.78472
354,1,a1.b1,42072,7551,5.08237
355,1,X,88084,14785,6.10747
355,1,Y,0,0,0
355,1,a0,78959,12170,6.75727
355,1,a1,54444,9711,5.47946
355,1,b0,85968,12962,6.81006
355,1,b1,45625,8420,5.36805
355,1,a0.b0,78625,11880,6.89545
355,1,a1.b1,42408,7939,5.29752
356,1,X,87895,14812,5.98744
356,1,Y,0,0,0
356,1,a0,78513,12112,6.63582
356,1,a1,54879,9728,5.48283
356,1,b0,85698,12938,6.69338
356,1,b1,45988,8435,5.27908
356,1,a0.b0,78183,11818,6.77424
356,1,a1.b1,42817,7948,5.22496
357,1,X,87724,14725,6.05338
357,1,Y,0,0,0
357,1,a0,78074,12016,6.74143
357,1,a1,55326,9765,5.43062
357,1,b0,85433,12759,6.81245
357,1,b1,46241,8474,5.27272
357,1,a0.b0,77720,11716,6.88452
357,1,a1.b1,43095,7987,5.15888
358,1,X,87354,14884,5.97319
358,1,Y,0,0,0
358,1,a0,77514,12007,6.69151
358,1,a1,55564,9969,5.2914
358,1,b0,85125,12838,6.74762
358,1,b1,46483,8615,5.12606
358,1,a0.b0,77160,11687,6.84461
358,1,a1.b1,43294,8161,5.05171
359,1,X,86954,15017,6.02577
359,1,Y,0,0,0
359,1,a0,76847,12159,6.70614
359,1,a1,55930,10081,5.35512
359,1,b0,84558,13036,6.77255
359,1,b1,46769,8680,5.19574
359,1,a0.b0,76462,11835,6.85965
359,1,a1.b1,43641,8171,5.08971
360,1,X,86739,14658,5.91288
360,1,Y,0,0,0
360,1,a0,76408,11714,6.66467
360,1,a1,56278,10012,5.30813
360,1,b0,84367,12527,6.72978
360,1,b1,47043,8690,5.12992
360,1,a0.b0,76066,11368,6.8341
360,1,a1.b1,43918,8226,5.04632
361,1,X,86647,14739,5.97232
361,1,Y,0,0,0
361,1,a0,76040,11707,6.6989
361,1,a1,56772,10074,5.34564
361,1,b0,84194,12640,6.77801
361,1,b1,47436,8768,5.23791
361,1,a0.b0,75673,11408,6.84537
361,1,a1.b1,44326,8258,5.13333
362,1,X,86412,14853,5.97697
362,1,Y,0,0,0
362,1,a0,75404,11752,6.72498
362,1,a1,57059,10297,5.3738
362,1,b0,83806,12681,6.80837
362,1,b1,47686,8899,5.19395
362,1,a0.b0,75015,11432,6.8827
362,1,a1.b1,44569,8422,5.10841
363,1,X,86032,15039,5.96177
363,1,Y,0,0,0
363,1,a0,74932,11739,6.76012
363,1,a1,57327,10536,5.34871
363,1,b0,83408,12708,6.84868
363,1,b1,47849,9149,5.17423
363,1,a0.b0,74509,11390,6.93231
363,1,a1.b1,44750,8649,5.11955
364,1,X,85734,14856,5.92212
364,1,Y,0,0,0
364,1,a0,74378,11573,6.71883
364,1,a1,57602,10520,5.31445
364,1,b0,83136,12513,6.82274
364,1,b1,48194,9036,5.13513
364,1,a0.b0,73998,11195,6.90817
364,1,a1.b1,45079,8555,5.06055
365,1,X,85504,14844,5.84108
365,1,Y,0,0,0
365,1,a0,73779,11464,6.64881
365,1,a1,57899,10549,5.2915
365,1,b0,82883,12524,6.71646
365,1,b1,48402,9161,5.1502
365,1,a0.b0,73407,11130,6.81366
365,1,a1.b1,45279,8721,5.06318
366,1,X,85076,14809,5.90425
366,1,Y,0,0,0
366,1,a0,73146,11400,6.78061
366,1,a1,57984,10681,5.34472
366,1,b0,82422,12454,6.80801
366,1,b1,48545,9185,5.13185
366,1,a0.b0,72736,11073,6.94798
366,1,a1.b1,45432,8716,5.06195
367,1,X,84865,14737,5.78435
367,1,Y,0,0,0
367,1,a0,72629,11325,6.62596
367,1,a1,58338,10655,5.22797
367,1,b0,82021,12361,6.68117
367,1,b1,48988,9138,5.0139
367,1,a0.b0,72163,10964,6.80755
367,1,a1.b1,45878,8646,4.93905
368,1,X,84637,14778,5.8447
368,1,Y,0,0,0
368,1,a0,71893,11258,6.70039
368,1,a1,58705,10728,5.2939
368,1,b0,81593,12255,6.82048
368,1,b1,49284,9317,5.03918
368,1,a0.b0,71439,10840,6.91531
368,1,a1.b1,46203,8831,4.96422
369,1,X,84024,15058,5.71537
369,1,Y,0,0,0
369,1,a0,71176,11231,6.60778
369,1,a1,58659,11137,5.20095
369,1,b0,81114,12359,6.72457
369,1,b1,49228,9715,5.06269
369,1,a0.b0,70738,10824,6.81439
369,1,a1.b1,46167,9229,4.96879
370,1,X,84041,14791,5.88547
370,1,Y,0,0,0
370,1,a0,70719,11086,6.80615
370,1,a1,59352,10814,5.30581
370,1,b0,80944,12234,6.8814
370,1,b1,49655,9539,5.1431
370,1,a0.b0,70286,10697,7.0129
370,1,a1.b1,46655,9019,5.04468
371,1,X,83520,14781,5.72282
371,1,Y,0,0,0
371,1,a0,69908,10901,6.70516
371,1,a1,59429,11069,5.1572
371,1,b0,80510,12037,6.76664
371,1,b1,49694,9637,4.97323
371,1,a0.b0,69451,10520,6.90675
371,1,a1.b1,46702,9191,4.90055
372,1,X,83261,14865,5.79946
372,1,Y,0,0,0
372,1,a0,69202,10939,6.70975
372,1,a1,59795,11156,5.263
372,1,b0,80045,12205,6.82147
372,1,b1,50011,9776,5.06506
372,1,a0.b0,68711,10533,6.92547
372,1,a1.b1,47102,9269,4.96925
373,1,X,82833,14757,5.69581
373,1,Y,0,0,0
373,1,a0,68592,10631,6.68968
373,1,a1,59834,11254,5.14555
373,1,b0,79699,11871,6.80465
373,1,b1,50027,9821,4.92139
373,1,a0.b0,68128,10190,6.93042
373,1,a1.b1,47089,9410,4.86419
374,1,X,82626,14772,5.80862
374,1,Y,0,0,0
374,1,a0,67975,10708,6.8361
374,1,a1,60105,11311,5.28344
374,1,b0,79372,11983,6.89677
374,1,b1,50292,9827,5.03948
374,1,a0.b0,67502,10296,7.06459
374,1,a1.b1,47391,9379,4.94402
375,1,X,82323,14788,5.74412
375,1,Y,0,0,0
375,1,a0,67317,10597,6.81193
375,1,a1,60423,11369,5.18806
375,1,b0,78943,11909,6.86607
375,1,b1,50617,9939,4.99497
375,1,a0.b0,66781,10178,7.04696
375,1,a1.b1,47753,9490,4.90822
376,1,X,82318,14677,5.62915
376,1,Y,0,0,0
376,1,a0,66819,10355,6.67368
376,1,a1,60825,11422,5.135
376,1,b0,78851,11677,6.78873
376,1,b1,51040,9997,4.92258
376,1,a0.b0,66326,9867,6.94831
376,1,a1.b1,48165,9563,4.84973
377,1,X,82115,14933,5.63376
377,1,Y,0,0,0
377,1,a0,66049,10434,6.70117
377,1,a1,61192,11689,5.10805
377,1,b0,78441,11842,6.8073
377,1,b1,51476,10207,4.89008
377,1,a0.b0,65551,9987,6.95074
377,1,a1.b1,48616,9756,4.80689
378,1,X,81564,15025,5.59527
378,1,Y,0,0,0
378,1,a0,65367,10332,6.74226
378,1,a1,61202,11860,5.08912
378,1,b0,77967,11757,6.84086
378,1,b1,51466,10376,4.87028
378,1,a0.b0,64877,9884,6.99777
378,1,a1.b1,48638,9950,4.7802
379,1,X,81207,14884,5.63827
379,1,Y,0,0,0
379,1,a0,64861,10144,6.74892
379,1,a1,61198,11889,5.162
379,1,b0,77578,11705,6.86852
379,1,b1,51397,10490,4.95481
379,1,a0.b0,64345,9709,7.00268
379,1,a1.b1,48566,10063,4.87409
380,1,X,80551,14976,5.5615
380,1,Y,0,0,0
380,1,a0,63836,10281,6.68242
380,1,a1,61138,11987,5.08643
380,1,b0,76777,11782,6.76422
380,1,b1,51317,10494,4.85944
380,1,a0.b0,63290,9817,6.94571
380,1,a1.b1,48551,10038,4.79617
381,1,X,80385,14795,5.53254
381,1,Y,0,0,0
381,1,a0,63458,9933,6.69526
381,1,a1,61464,11839,5.05693
381,1,b0,76549,11458,6.81297
381,1,b1,51561,10452,4.86969
381,1,a0.b0,62941,9445,6.98348
381,1,a1.b1,48844,9988,4.77403
382,1,X,80276,14773,5.595
382,1,Y,0,0,0
382,1,a0,62969,9868,6.75365
382,1,a1,61935,11883,5.12497
382,1,b0,76261,11397,6.92121
382,1,b1,52060,10450,4.89158
382,1,a0.b0,62390,9412,7.02667
382,1,a1.b1,49318,10031,4.81846
383,1,X,80280,14866,5.46751
383,1,Y,0,0,0
383,1,a0,62452,9829,6.7134
383,1,a1,62365,12104,4.95547
383,1,b0,76220,11310,6.8328
383,1,b1,52320,10689,4.73047
383,1,a0.b0,61867,9320,7.01996
383,1,a1.b1,49667,10244,4.62642
384,1,X,79762,14976,5.40371
384,1,Y,0,0,0
384,1,a0,61755,9805,6.64926
384,1,a1,62337,12286,4.9322
384,1,b0,75838,11372,6.75871
384,1,b1,52398,10802,4.71042
384,1,a0.b0,61244,9291,6.95404
384,1,a1.b1,49725,10410,4.63295
385,1,X,79449,14801,5.553
385,1,Y,0,0,0
385,1,a0,61104,9563,6.79055
385,1,a1,62532,12217,5.08947
385,1,b0,75112,11344,6.904
385,1,b1,52601,10740,4.85121
385,1,a0.b0,60484,9116,7.06812
385,1,a1.b1,49925,10332,4.78794
386,1,X,78685,15245,5.46573
386,1,Y,0,0,0
386,1,a0,60336,9669,6.76523
386,1,a1,62279,12604,4.98421
386,1,b0,74582,11362,6.95001
386,1,b1,52367,11137,4.72147
386,1,a0.b0,59809,9108,7.11254
386,1,a1.b1,49735,10687,4.63545
387,1,X,78061,15100,5.5045
387,1,Y,0,0,0
387,1,a0,59359,9680,6.75785
387,1,a1,62168,12578,5.07306
387,1,b0,73702,11433,6.90947
387,1,b1,52471,11067,4.84702
387,1,a0.b0,58745,9197,7.05176
387,1,a1.b1,49858,10673,4.78572
388,1,X,77808,14908,5.31943
388,1,Y,0,0,0
388,1,a0,58842,9336,6.62532
388,1,a1,62366,12494,4.89275
388,1,b0,73386,11011,6.80656
388,1,b1,52684,11019,4.59107
388,1,a0.b0,58209,8776,6.97972
388,1,a1.b1,50064,10644,4.52912
389,1,X,77544,14987,5.33996
389,1,Y,0,0,0
389,1,a0,58221,9373,6.64643
389,1,a1,62546,12590,4.9359
389,1,b0,73071,11064,6.83496
389,1,b1,52948,11087,4.71282
389,1,a0.b0,57564,8814,6.99943
389,1,a1.b1,50345,10688,4.63651
390,1,X,77077,14979,5.38327
390,1,Y,0,0,0
390,1,a0,57343,9313,6.69075
390,1,a1,62748,12563,4.91531
390,1,b0,72533,11048,6.90686
390,1,b1,53184,11157,4.72304
390,1,a0.b0,56694,8747,7.05476
390,1,a1.b1,50613,10771,4.6369
391,1,X,76919,14877,5.20925
391,1,Y,0,0,0
391,1,a0,56689,9107,6.58471
391,1,a1,63132,12648,4.80859
391,1,b0,72033,10859,6.72088
391,1,b1,53472,11261,4.5686
391,1,a0.b0,56047,8552,6.94001
391,1,a1.b1,50974,10832,4.48098
392,1,X,76098,15280,5.27291
392,1,Y,0,0,0
392,1,a0,55740,9082,6.76063
392,1,a1,62722,13155,4.87815
392,1,b0,71340,10914,6.92505
392,1,b1,53120,11755,4.60604
392,1,a0.b0,55127,8518,7.12738
392,1,a1.b1,50714,11333,4.54072
393,1,X,75597,15023,5.27631
393,1,Y,0,0,0
393,1,a0,54855,8919,6.7345
393,1,a1,62711,12888,4.85583
393,1,b0,70714,10789,6.90676
393,1,b1,53190,11519,4.62931
393,1,a0.b0,54203,8373,7.09734
393,1,a1.b1,50787,11136,4.55684
394,1,X,75317,14959,5.23244
394,1,Y,0,0,0
394,1,a0,54069,8774,6.66549
394,1,a1,62855,12920,4.84474
394,1,b0,70355,10620,6.91874
394,1,b1,53173,11562,4.61996
394,1,a0.b0,53439,8189,7.06142
394,1,a1.b1,50809,11204,4.54846
395,1,X,75115,15024,5.1656
395,1,Y,0,0,0
395,1,a0,53356,8643,6.68067
395,1,a1,63003,13057,4.7828
395,1,b0,69961,10593,6.85358
395,1,b1,53327,11716,4.58032
395,1,a0.b0,52698,8077,7.0702
395,1,a1.b1,51024,11318,4.48904
396,1,X,74712,15016,5.1298
396,1,Y,0,0,0
396,1,a0,52636,8515,6.71403
396,1,a1,62948,13163,4.7828
396,1,b0,69582,10434,6.89563
396,1,b1,53371,11743,4.49332
396,1,a0.b0,51996,7925,7.1306
396,1,a1.b1,51156,11346,4.41988
397,1,X,74170,15188,5.13511
397,1,Y,0,0,0
397,1,a0,51841,8565,6.73427
397,1,a1,62795,13370,4.80015
397,1,b0,68935,10652,6.84735
397,1,b1,53330,11910,4.56406
397,1,a0.b0,51189,7995,7.13458
397,1,a1.b1,51137,11562,4.48184
398,1,X,73935,14848,5.06668
398,1,Y,0,0,0
398,1,a0,51383,8230,6.69465
398,1,a1,62876,13124,4.7116
398,1,b0,68633,10217,6.85289
398,1,b1,53364,11755,4.45581
398,1,a0.b0,50699,7651,7.11776
398,1,a1.b1,51211,11410,4.39316
399,1,X,73586,15002,5.12892
399,1,Y,0,0,0
399,1,a0,50512,8194,6.74054
399,1,a1,62937,13336,4.81831
399,1,b0,68218,10278,6.96458
399,1,b1,53388,11961,4.51885
399,1,a0.b0,49874,7580,7.19406
399,1,a1.b1,51298,11606,4.45123
400,1,X,73209,15007,5.03385
400,1,Y,0,0,0
400,1,a0,49777,8063,6.68833
400,1,a1,62927,13343,4.69999
400,1,b0,67789,10216,6.86776
400,1,b1,53429,11967,4.42442
400,1,a0.b0,49143,7499,7.10735
400,1,a1.b1,51398,11619,4.36148
401,1,X,72830,15075,5.07456
401,1,Y,0,0,0
401,1,a0,48928,8068,6.75347
401,1,a1,62877,13498,4.76537
401,1,b0,67090,10244,6.94114
401,1,b1,53563,12072,4.48865
401,1,a0.b0,48220,7506,7.17439
401,1,a1.b1,51532,11771,4.43284
402,1,X,72200,15153,4.89547
402,1,Y,0,0,0
402,1,a0,48063,7915,6.60316
402,1,a1,62629,13617,4.58119
402,1,b0,66549,10024,6.8314
402,1,b1,53365,12268,4.33045
402,1,a0.b0,47384,7275,7.0855
402,1,a1.b1,51413,11935,4.25052
403,1,X,71748,14957,4.99017
