Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
301,340461476,carbamate_resistant,1000,22458,2527,5281,14650,30703,30363,184473,1005680,502840,3750,222,3840,226,2964,0,2149,415,418,0,0,26433.6,0.0259626
301,340461476,organochlorines_resistant,1000,22490,2528,5379,14583,30932,30262,184710,1029400,514700,3902,219,3735,236,3018,0,2142,452,384,0,0,26196.6,0.0254706
302,340461476,pyrethroid_resistant,1000,21006,2293,4663,14050,31073,30146,184312,1014360,507180,0,0,3749,210,3021,0,2188,1863,398,0,0,26594.6,0.0265979
302,340461476,carbamate_resistant,1000,20914,2367,4576,13971,30762,30407,184244,1012200,506100,0,0,3790,241,2906,0,2136,1893,421,0,0,26662.6,0.0262843
302,340461476,organochlorines_resistant,1000,22853,2592,4899,15362,30847,30295,184333,996160,498080,0,0,3765,221,2928,0,2152,0,413,0,0,26573.6,0.0254484
303,340461476,pyrethroid_resistant,1000,19082,2087,4060,12935,31038,30236,184495,1033720,516860,0,0,4585,251,2909,0,1985,2401,447,0,0,26411.6,0.0262181
303,340461476,carbamate_resistant,1000,19217,2189,4072,12956,30836,30374,184648,1023200,511600,0,0,4670,279,2926,0,1887,2233,503,0,0,26258.6,0.0263413
303,340461476,organochlorines_resistant,1000,23055,2611,4707,15737,30806,29912,184706,1023560,511780,0,0,5440,353,2981,0,2165,0,614,0,0,26200.6,0.0266761
304,340461476,pyrethroid_resistant,1000,17295,1804,3654,11837,30838,30134,184568,999840,499920,0,0,4796,265,2824,0,1759,2360,492,0,0,26338.6,0.0255501
304,340461476,carbamate_resistant,1000,17399,1900,3553,11946,30850,29998,184772,1016440,508220,0,0,4850,282,2957,0,1787,2426,562,0,0,26134.6,0.0256632
304,340461476,organochlorines_resistant,1000,23086,2621,4591,15874,30955,29881,184643,1013240,506620,0,0,6130,334,2839,0,2149,0,659,0,0,26263.6,0.0255975
305,340461476,pyrethroid_resistant,1000,16461,1682,3264,11515,30777,30268,184600,531840,265920,0,0,3603,164,2954,0,1638,1802,348,0,0,26306.6,0.0263428
305,340461476,carbamate_resistant,1000,16463,1768,3147,11548,30749,30277,184060,543040,271520,0,0,3581,171,2936,0,1651,1852,369,0,0,26846.6,0.0257119
305,340461476,organochlorines_resistant,1000,23136,2653,4494,15989,30872,30279,184585,536120,268060,0,0,5280,259,2815,0,2165,0,600,0,0,26321.6,0.0259204
306,340461476,pyrethroid_resistant,1000,15635,1599,2870,11166,30681,30248,184803,650080,325040,0,0,3560,167,2994,0,1599,1840,381,0,0,26103.6,0.0494634
306,340461476,carbamate_resistant,1000,15580,1627,2847,11106,30760,30266,184236,658040,329020,0,0,3762,187,2904,0,1529,1837,421,0,0,26670.6,0.0494377
306,340461476,organochlorines_resistant,1000,23269,2694,4331,16244,30881,30368,184400,766080,383040,0,0,5261,285,2879,0,2207,0,539,0,0,26506.6,0.0490965
307,340461476,pyrethroid_resistant,1000,14929,1414,2664,10851,30700,30446,184206,680360,340180,0,0,3837,202,2966,0,1447,1825,400,0,0,26700.6,0.0401545
307,340461476,carbamate_resistant,1000,14841,1403,2645,10793,30714,30162,184751,674040,337020,0,0,3706,204,2917,0,1454,1822,380,0,0,26155.6,0.0405304
307,340461476,organochlorines_resistant,1000,23293,2734,4256,16303,30649,30594,184430,867360,433680,0,0,5701,361,2801,0,2161,0,616,0,0,26476.6,0.0346003
308,340461476,pyrethroid_resistant,1000,14368,1271,2482,10615,30635,30573,184524,520640,260320,0,0,3440,153,2843,0,1384,1692,328,0,0,26382.6,0.0392448
308,340461476,carbamate_resistant,1000,14336,1255,2507,10574,30696,30313,184673,509520,254760,0,0,3370,126,2828,0,1413,1628,292,0,0,26233.6,0.0388043
308,340461476,organochlorines_resistant,1000,23373,2778,4133,16462,30666,30394,184477,733280,366640,0,0,5413,272,2915,0,2268,0,567,0,0,26429.6,0.0305255
309,340461476,pyrethroid_resistant,1000,14124,1169,2317,10638,30627,30499,184655,508840,254420,0,0,3180,121,3078,0,1392,1594,336,0,0,26251.6,0.0506735
309,340461476,carbamate_resistant,1000,14082,1161,2329,10592,30821,30204,184592,523360,261680,0,0,3264,123,3023,0,1376,1571,330,0,0,26314.6,0.0514869
309,340461476,organochlorines_resistant,1000,23608,2784,4043,16781,30668,30485,184208,770240,385120,0,0,5532,284,3030,0,2225,0,570,0,0,26698.6,0.036043
310,340461476,pyrethroid_resistant,1000,13667,1008,2314,10345,30608,30697,184426,538560,269280,0,0,3282,135,2927,0,1311,1739,334,0,0,26480.6,0.0515911
310,340461476,carbamate_resistant,1000,13731,1008,2315,10408,30802,30038,184562,529800,264900,0,0,3326,139,2904,0,1306,1594,355,0,0,26344.6,0.0502802
310,340461476,organochlorines_resistant,1000,23735,2608,4163,16964,30695,30207,184825,805360,402680,0,0,5658,308,3000,0,2274,0,599,0,0,26081.6,0.0346627
311,340461476,pyrethroid_resistant,1000,13336,890,2279,10167,30720,30466,184613,489360,244680,0,0,3111,119,2987,0,1390,1620,308,0,0,26293.6,0.0491693
311,340461476,carbamate_resistant,1000,13525,903,2289,10333,30680,30181,184942,491840,245920,0,0,3269,101,2900,0,1269,1525,312,0,0,25964.6,0.0497256
311,340461476,organochlorines_resistant,1000,23796,2516,4224,17056,30768,30431,184228,756440,378220,0,0,5523,271,2983,0,2344,0,578,0,0,26678.6,0.0323851
312,340461476,pyrethroid_resistant,1000,13171,824,2250,10097,30673,30271,184450,456240,228120,0,0,3132,97,3018,0,1286,1573,324,0,0,26456.6,0.0537306
312,340461476,carbamate_resistant,1000,13208,814,2209,10185,30642,30239,184575,471240,235620,0,0,3101,98,2872,0,1287,1566,336,0,0,26331.6,0.0527908
312,340461476,organochlorines_resistant,1000,23871,2492,4258,17121,30738,30480,184584,794480,397240,0,0,5620,281,2914,0,2246,0,593,0,0,26322.6,0.0352687
313,340461476,pyrethroid_resistant,1000,13019,732,2154,10133,30703,30342,184329,461360,230680,0,0,3132,98,2975,0,1274,1533,320,0,0,26577.6,0.0579884
313,340461476,carbamate_resistant,1000,13079,726,2256,10097,30830,30129,184913,469200,234600,0,0,3158,88,2910,0,1233,1479,327,0,0,25993.6,0.0558773
313,340461476,organochlorines_resistant,1000,24010,2484,4293,17233,30850,30124,185036,797440,398720,0,0,5599,292,3024,0,2296,0,589,0,0,25870.6,0.0331319
314,340461476,pyrethroid_resistant,1000,12978,638,2161,10179,30719,30277,184344,438240,219120,0,0,3062,83,2997,0,1215,1466,357,0,0,26562.6,0.0576071
314,340461476,carbamate_resistant,1000,12859,656,2202,10001,30818,30499,184285,466920,233460,0,0,2951,67,2921,0,1259,1599,283,0,0,26621.6,0.0553999
314,340461476,organochlorines_resistant,1000,24045,2470,4390,17185,30625,30333,184450,788480,394240,0,0,5731,281,2883,0,2244,0,604,0,0,26456.6,0.0324421
315,340461476,pyrethroid_resistant,1000,12804,596,2133,10075,30755,30289,184667,444480,222240,0,0,3027,70,2934,0,1275,1520,313,0,0,26239.6,0.060612
315,340461476,carbamate_resistant,1000,12815,582,2184,10049,30748,30492,185014,434600,217300,0,0,3028,83,2958,0,1229,1478,295,0,0,25892.6,0.0570154
315,340461476,organochlorines_resistant,1000,24126,2462,4358,17306,30756,30151,185296,807720,403860,0,0,5553,255,2924,0,2283,0,560,0,0,25610.6,0.033554
316,340461476,pyrethroid_resistant,1000,12677,522,2125,10030,30594,30500,184624,444520,222260,0,0,3017,66,2938,0,1253,1517,295,0,0,26282.6,0.0590344
316,340461476,carbamate_resistant,1000,12672,536,2118,10018,30640,30110,184875,443320,221660,0,0,3002,54,2915,0,1203,1527,328,0,0,26031.6,0.0595781
316,340461476,organochlorines_resistant,1000,24151,2436,4342,17373,30770,30311,184389,796200,398100,0,0,5652,252,2947,0,2319,0,603,0,0,26517.6,0.0317073
317,340461476,pyrethroid_resistant,1000,12736,479,2080,10177,30651,30425,184805,428680,214340,0,0,2945,50,3059,0,1186,1523,291,0,0,26101.6,0.0591259
317,340461476,carbamate_resistant,1000,12700,518,2119,10063,30597,30211,184452,427640,213820,0,0,2963,64,2992,0,1160,1510,294,0,0,26454.6,0.0587197
317,340461476,organochlorines_resistant,1000,24053,2402,4340,17311,30799,30382,184402,814760,407380,0,0,5751,263,2865,0,2309,0,654,0,0,26504.6,0.0333052
318,340461476,pyrethroid_resistant,1000,12670,457,2061,10152,30729,30207,184322,423760,211880,0,0,3014,48,2955,0,1239,1477,305,0,0,26584.6,0.0608884
318,340461476,carbamate_resistant,1000,12662,505,2039,10118,30583,30249,184160,443840,221920,0,0,3023,67,3068,0,1224,1563,319,0,0,26746.6,0.0618619
318,340461476,organochlorines_resistant,1000,24056,2350,4452,17254,30942,30376,184157,790000,395000,0,0,5747,276,2937,0,2305,0,629,0,0,26749.6,0.0325306
319,340461476,pyrethroid_resistant,1000,12608,451,2104,10053,30663,30339,184268,428000,214000,0,0,3025,38,2881,0,1161,1487,295,0,0,26638.6,0.0627351
319,340461476,carbamate_resistant,1000,12545,468,2061,10016,30585,30394,184368,427880,213940,0,0,2973,54,2907,0,1183,1545,296,0,0,26538.6,0.0602619
319,340461476,organochlorines_resistant,1000,24157,2336,4475,17346,30834,30335,184763,804600,402300,0,0,5697,287,2906,0,2222,0,583,0,0,26143.6,0.0338603
320,340461476,pyrethroid_resistant,1000,12598,423,2099,10076,30693,30214,184631,424200,212100,0,0,2932,52,2933,0,1154,1486,303,0,0,26275.6,0.0622398
320,340461476,carbamate_resistant,1000,12418,442,2102,9874,30461,30562,184663,423120,211560,0,0,2921,42,2826,0,1145,1510,298,0,0,26243.6,0.0620235
320,340461476,organochlorines_resistant,1000,24180,2307,4471,17402,30919,30330,184913,802760,401380,0,0,5578,259,2977,0,2383,0,571,0,0,25993.6,0.0324927
321,340461476,pyrethroid_resistant,1000,12534,412,2098,10024,30857,30221,184363,423560,211780,0,0,2989,42,2939,0,1261,1457,285,0,0,26543.6,0.0619416
321,340461476,carbamate_resistant,1000,14021,495,2178,11348,30526,30428,184557,431720,215860,0,0,2863,44,3027,0,1139,0,285,0,0,26349.6,0.0620241
321,340461476,organochlorines_resistant,1000,21264,2033,4119,15112,30993,30466,184507,802400,401200,0,0,5812,245,2908,0,2325,2919,580,0,0,26399.6,0.0323803
322,340461476,pyrethroid_resistant,1000,12371,377,2064,9930,30854,30303,184518,430840,215420,0,0,2945,40,2890,0,1226,1495,332,0,0,26388.6,0.0626679
322,340461476,carbamate_resistant,1000,15310,533,2418,12359,30492,30338,184771,424760,212380,0,0,3729,59,3030,0,1374,0,367,0,0,26135.6,0.0610341
322,340461476,organochlorines_resistant,1000,19533,1826,3739,13968,31183,30323,184659,811280,405640,0,0,4391,188,2940,0,1979,2229,463,0,0,26247.6,0.0329008
323,340461476,pyrethroid_resistant,1000,12270,371,2039,9860,30912,30115,184531,410760,205380,0,0,2900,36,2898,0,1222,1467,310,0,0,26375.6,0.0612492
323,340461476,carbamate_resistant,1000,16313,580,2611,13122,30529,30192,184606,413040,206520,0,0,3860,60,2966,0,1564,0,399,0,0,26300.6,0.0615303
323,340461476,organochlorines_resistant,1000,18015,1649,3399,12967,31185,30633,184345,794240,397120,0,0,4141,170,2876,0,1807,2152,435,0,0,26561.6,0.0323533
324,340461476,pyrethroid_resistant,1000,12259,357,2053,9849,30913,30209,184635,418400,209200,0,0,2870,33,2874,0,1125,1465,295,0,0,26271.6,0.0642118
324,340461476,carbamate_resistant,1000,17297,622,2810,13865,30498,30161,184715,402960,201480,0,0,3952,58,2957,0,1577,0,396,0,0,26191.6,0.0636757
324,340461476,organochlorines_resistant,1000,16684,1471,3127,12086,31093,30646,184565,829040,414520,0,0,4265,212,2934,0,1699,2135,431,0,0,26341.6,0.0334428
325,340461476,pyrethroid_resistant,1000,12194,353,2035,9806,31076,30124,185056,419280,209640,0,0,2893,43,2848,0,1135,1477,301,0,0,25850.6,0.0627907
325,340461476,carbamate_resistant,1000,18140,674,2964,14502,30418,30061,184270,525000,262500,0,0,4275,72,2968,0,1665,0,460,0,0,26636.6,0.0649981
325,340461476,organochlorines_resistant,1000,15666,1306,2911,11449,31054,30524,184490,626480,313240,0,0,3696,149,3005,0,1609,2032,382,0,0,26416.6,0.0317736
326,340461476,pyrethroid_resistant,1000,12267,369,2015,9883,30988,30082,184442,406520,203260,0,0,2882,35,2980,0,1173,1435,299,0,0,26464.6,0.0616548
326,340461476,carbamate_resistant,1000,18937,750,3112,15075,30378,30095,184753,539040,269520,0,0,4391,77,2960,0,1737,0,426,0,0,26153.6,0.0507364
326,340461476,organochlorines_resistant,1000,15010,1170,2740,11100,31018,30760,184369,591080,295540,0,0,3519,125,2968,0,1470,1780,374,0,0,26537.6,0.0421668
327,340461476,pyrethroid_resistant,1000,12198,360,2055,9783,30933,30265,184597,403160,201580,0,0,2933,36,2857,0,1209,1441,276,0,0,26309.6,0.0651004
327,340461476,carbamate_resistant,1000,19635,868,3312,15455,30298,30184,184605,559400,279700,0,0,4595,93,2891,0,1738,0,455,0,0,26301.6,0.0485189
327,340461476,organochlorines_resistant,1000,14419,1045,2611,10763,31021,30317,184857,596640,298320,0,0,3531,127,3007,0,1503,1711,384,0,0,26049.6,0.0448968
328,340461476,pyrethroid_resistant,1000,12200,359,2074,9767,30870,30542,184440,408640,204320,0,0,2823,38,2884,0,1146,1456,280,0,0,26466.6,0.0652585
328,340461476,carbamate_resistant,1000,20088,917,3508,15663,30277,30155,184108,605120,302560,0,0,4728,90,2873,0,1903,0,517,0,0,26798.6,0.0470176
328,340461476,organochlorines_resistant,1000,13881,949,2500,10432,31073,30335,184371,504200,252100,0,0,3330,114,2920,0,1430,1693,335,0,0,26535.6,0.0436605
329,340461476,pyrethroid_resistant,1000,12240,366,2039,9835,30759,30305,184829,405320,202660,0,0,2873,38,2886,0,1137,1406,303,0,0,26077.6,0.0647676
329,340461476,carbamate_resistant,1000,20581,983,3758,15840,30237,30050,184636,627440,313720,0,0,4846,110,2901,0,1919,0,489,0,0,26270.6,0.0442865
329,340461476,organochlorines_resistant,1000,13406,866,2305,10235,31121,30312,184667,502200,251100,0,0,3156,86,2883,0,1331,1666,361,0,0,26239.6,0.0526292
330,340461476,pyrethroid_resistant,1000,12228,375,1954,9899,30848,30273,184401,425160,212580,0,0,2866,44,2892,0,1168,1444,292,0,0,26505.6,0.0643384
330,340461476,carbamate_resistant,1000,21054,1087,3842,16125,30313,30226,184304,650280,325140,0,0,4851,102,2931,0,1967,0,491,0,0,26602.6,0.0418695
330,340461476,organochlorines_resistant,1000,13343,806,2229,10308,31178,30233,184453,484120,242060,0,0,3103,102,3015,0,1273,1491,314,0,0,26453.6,0.0522494
331,340461476,pyrethroid_resistant,1000,12214,364,1957,9893,30879,30386,184471,405240,202620,0,0,2858,28,2901,0,1162,1461,292,0,0,26435.6,0.0623427
331,340461476,carbamate_resistant,1000,21505,1167,3926,16412,30368,30414,184594,670920,335460,0,0,5061,117,2950,0,1980,0,519,0,0,26312.6,0.0409095
331,340461476,organochlorines_resistant,1000,12924,694,2172,10058,31091,30637,184579,478720,239360,0,0,3132,101,2779,0,1290,1605,303,0,0,26327.6,0.0546427
332,340461476,pyrethroid_resistant,1000,12238,350,2004,9884,31087,30259,184379,408960,204480,0,0,2911,44,2952,0,1183,1457,288,0,0,26527.6,0.0652345
332,340461476,carbamate_resistant,1000,21741,1255,4037,16449,30475,30479,184520,678000,339000,0,0,5146,125,2863,0,2084,0,543,0,0,26386.6,0.0392187
332,340461476,organochlorines_resistant,1000,12902,652,2141,10109,31119,30330,184692,441520,220760,0,0,2994,83,2994,0,1208,1505,303,0,0,26214.6,0.0549959
333,340461476,pyrethroid_resistant,1000,12047,367,2027,9653,31075,30419,184370,403840,201920,0,0,2901,38,2764,0,1228,1437,290,0,0,26536.6,0.0648661
333,340461476,carbamate_resistant,1000,22134,1343,4110,16681,30592,30723,184360,697560,348780,0,0,5224,133,2926,0,2024,0,509,0,0,26546.6,0.0389183
333,340461476,organochlorines_resistant,1000,12814,584,2128,10102,31022,30447,184504,440440,220220,0,0,3031,77,2960,0,1198,1541,309,0,0,26402.6,0.0593736
334,340461476,pyrethroid_resistant,1000,12064,376,2018,9670,31079,30209,184746,401120,200560,0,0,2791,33,2826,0,1140,1390,279,0,0,26160.6,0.0657107
334,340461476,carbamate_resistant,1000,22457,1409,4213,16835,30666,30319,184777,707080,353540,0,0,5272,147,2987,0,2142,0,522,0,0,26129.6,0.0380564
334,340461476,organochlorines_resistant,1000,12766,532,2165,10069,31003,30239,185173,453600,226800,0,0,3063,65,2949,0,1209,1472,316,0,0,25733.6,0.059946
335,340461476,pyrethroid_resistant,1000,12093,377,2041,9675,31100,30264,184305,411160,205580,0,0,2811,46,2918,0,1207,1406,276,0,0,26601.6,0.0652189
335,340461476,carbamate_resistant,1000,22686,1504,4257,16925,30680,30178,184600,726200,363100,0,0,5402,138,2949,0,2183,0,537,0,0,26306.6,0.0369543
335,340461476,organochlorines_resistant,1000,12842,516,2134,10192,30959,30208,184415,426240,213120,0,0,2925,53,3049,0,1208,1487,278,0,0,26491.6,0.056732
336,340461476,pyrethroid_resistant,1000,12121,382,2030,9709,31128,30267,184075,406080,203040,0,0,2899,42,2896,0,1159,1415,294,0,0,26831.6,0.064699
336,340461476,carbamate_resistant,1000,22855,1620,4254,16981,30644,30171,184753,733160,366580,0,0,5355,169,2900,0,2154,0,577,0,0,26153.6,0.036225
336,340461476,organochlorines_resistant,1000,12645,468,2144,10033,30872,30261,184591,437160,218580,0,0,3026,52,2922,0,1275,1559,285,0,0,26315.6,0.0621519
337,340461476,pyrethroid_resistant,1000,12178,386,2045,9747,31037,30091,184401,394680,197340,0,0,2819,33,2935,0,1164,1457,257,0,0,26505.6,0.0660747
337,340461476,carbamate_resistant,1000,23126,1737,4288,17101,30674,30254,184409,752080,376040,0,0,5436,182,2985,0,2139,0,575,0,0,26497.6,0.0356725
337,340461476,organochlorines_resistant,1000,12608,454,2115,10039,30829,30308,184430,429440,214720,0,0,2979,51,2966,0,1198,1498,307,0,0,26476.6,0.0601968
338,340461476,pyrethroid_resistant,1000,12100,369,2012,9719,30821,30271,184852,406400,203200,0,0,2892,38,2859,0,1152,1462,323,0,0,26054.6,0.0671573
338,340461476,carbamate_resistant,1000,23172,1759,4296,17117,30734,30499,184778,772120,386060,0,0,5529,207,2802,0,2167,0,589,0,0,26128.6,0.0352325
338,340461476,organochlorines_resistant,1000,12477,449,2149,9879,30855,30571,184720,415400,207700,0,0,2958,51,2864,0,1221,1469,305,0,0,26186.6,0.0616538
339,340461476,pyrethroid_resistant,1000,12181,359,1998,9824,30841,29994,184832,409840,204920,0,0,2811,43,3019,0,1170,1457,311,0,0,26074.6,0.0641108
339,340461476,carbamate_resistant,1000,23305,1793,4327,17185,30710,30418,184672,758200,379100,0,0,5526,202,2921,0,2217,0,571,0,0,26234.6,0.0338401
339,340461476,organochlorines_resistant,1000,12520,449,2145,9926,30921,30214,184987,429480,214740,0,0,2908,37,2951,0,1192,1438,278,0,0,25919.6,0.0630395
340,340461476,pyrethroid_resistant,1000,12104,345,2051,9708,30858,29869,184503,405040,202520,0,0,2899,46,2862,0,1149,1487,303,0,0,26403.6,0.0636215
340,340461476,carbamate_resistant,1000,23379,1898,4295,17186,30797,30580,184344,760920,380460,0,0,5441,202,2841,0,2189,0,578,0,0,26562.6,0.0346012
340,340461476,organochlorines_resistant,1000,12454,436,2146,9872,30972,30330,184489,419680,209840,0,0,3035,61,2867,0,1189,1421,323,0,0,26417.6,0.0603512
341,340461476,pyrethroid_resistant,1000,11991,348,1996,9647,30833,29946,184654,407600,203800,0,0,2832,29,2831,0,1175,1450,319,0,0,26252.6,0.0651877
341,340461476,carbamate_resistant,1000,23526,1937,4312,17277,30872,30210,184646,796040,398020,0,0,5616,220,2963,0,2252,0,564,0,0,26260.6,0.0349086
341,340461476,organochlorines_resistant,1000,12477,397,2164,9916,30969,30317,184222,409160,204580,0,0,2842,53,2950,0,1205,1447,275,0,0,26684.6,0.0629471
342,340461476,pyrethroid_resistant,1000,12089,359,2010,9720,30920,30185,184568,393680,196840,0,0,2872,43,2884,0,1138,1349,299,0,0,26338.6,0.0644078
342,340461476,carbamate_resistant,1000,23615,1981,4310,17324,30893,30475,184370,779040,389520,0,0,5637,237,2896,0,2250,0,557,0,0,26536.6,0.0329891
342,340461476,organochlorines_resistant,1000,12497,428,2092,9977,31004,30243,184471,415600,207800,0,0,2994,34,2978,0,1154,1486,318,0,0,26435.6,0.0652181
343,340461476,pyrethroid_resistant,1000,12103,365,1983,9755,30781,30347,184985,404720,202360,0,0,2836,34,2965,0,1168,1467,316,0,0,25921.6,0.0669036
343,340461476,carbamate_resistant,1000,23685,2043,4285,17357,30775,30513,184590,771200,385600,0,0,5443,212,2916,0,2276,0,570,0,0,26316.6,0.0340632
343,340461476,organochlorines_resistant,1000,12290,399,2124,9767,30893,30417,184727,424400,212200,0,0,2925,43,2797,0,1215,1478,311,0,0,26179.6,0.0636083
344,340461476,pyrethroid_resistant,1000,12094,348,2016,9730,30617,30458,184680,400920,200460,0,0,2878,40,2895,0,1167,1474,263,0,0,26226.6,0.0640483
344,340461476,carbamate_resistant,1000,23840,2107,4305,17428,30855,30516,184676,796640,398320,0,0,5588,215,3002,0,2264,0,583,0,0,26230.6,0.0341243
344,340461476,organochlorines_resistant,1000,12303,388,2070,9845,30919,30316,184999,406400,203200,0,0,2881,36,2950,0,1218,1426,293,0,0,25907.6,0.0616862
345,340461476,pyrethroid_resistant,1000,12170,337,2041,9792,30604,30673,184259,404120,202060,0,0,2851,32,2913,0,1088,1465,284,0,0,26647.6,0.0654161
345,340461476,carbamate_resistant,1000,23844,2107,4313,17424,30747,30638,184834,799840,399920,0,0,5722,245,2938,0,2352,0,582,0,0,26072.6,0.0329266
345,340461476,organochlorines_resistant,1000,12297,386,2071,9840,30937,30410,184134,419840,209920,0,0,2947,40,2949,0,1170,1490,295,0,0,26772.6,0.0637491
346,340461476,pyrethroid_resistant,1000,12205,341,2045,9819,30731,30307,184607,398760,199380,0,0,2759,26,2969,0,1156,1469,309,0,0,26299.6,0.0659399
346,340461476,carbamate_resistant,1000,23902,2118,4344,17440,30880,30375,184521,772720,386360,0,0,5595,254,2981,0,2336,0,587,0,0,26385.6,0.0325973
346,340461476,organochlorines_resistant,1000,12323,366,2079,9878,30825,30215,184737,408600,204300,0,0,2883,38,2931,0,1178,1441,286,0,0,26169.6,0.0637686
347,340461476,pyrethroid_resistant,1000,12220,320,2035,9865,30704,30268,184589,421400,210700,0,0,2952,42,2936,0,1201,1418,302,0,0,26317.6,0.0659535
347,340461476,carbamate_resistant,1000,23814,2160,4370,17284,30865,30471,184466,787080,393540,0,0,5632,227,2909,0,2388,0,609,0,0,26440.6,0.0341464
347,340461476,organochlorines_resistant,1000,12232,358,2025,9849,30776,30457,183964,398360,199180,0,0,2865,53,2858,0,1253,1424,272,0,0,26942.6,0.0640471
348,340461476,pyrethroid_resistant,1000,12186,343,2041,9802,30760,30239,184355,401200,200600,0,0,2950,31,2896,0,1170,1444,316,0,0,26551.6,0.0624528
348,340461476,carbamate_resistant,1000,23781,2151,4407,17223,30793,30238,185029,807120,403560,0,0,5572,222,2949,0,2381,0,601,0,0,25877.6,0.0335933
348,340461476,organochlorines_resistant,1000,12287,361,2022,9904,30715,30316,184528,415920,207960,0,0,2974,34,2972,0,1210,1388,319,0,0,26378.6,0.0676339
349,340461476,pyrethroid_resistant,1000,12415,356,2033,10026,30860,30362,184499,387280,193640,0,0,2767,27,3043,0,1131,1426,257,0,0,26407.6,0.0661805
349,340461476,carbamate_resistant,1000,23919,2144,4356,17419,30816,30120,184703,775480,387740,0,0,5650,246,3003,0,2269,0,596,0,0,26203.6,0.0320617
349,340461476,organochlorines_resistant,1000,12262,352,2082,9828,30775,30304,184380,403800,201900,0,0,2831,40,2944,0,1175,1521,273,0,0,26526.6,0.0634224
350,340461476,pyrethroid_resistant,1000,12264,343,2046,9875,30808,30379,184699,428360,214180,0,0,3011,41,2856,0,1167,1536,304,0,0,26207.6,0.0681874
350,340461476,carbamate_resistant,1000,24035,2150,4413,17472,30803,30043,184467,784640,392320,0,0,5623,244,2965,0,2314,0,535,0,0,26439.6,0.0337902
350,340461476,organochlorines_resistant,1000,12205,351,2099,9755,30601,30465,185137,408200,204100,0,0,2916,36,2878,0,1186,1441,308,0,0,25769.6,0.0656925
351,340461476,pyrethroid_resistant,1000,12243,353,2099,9791,30729,30350,184413,414640,207320,0,0,2911,36,2860,0,1183,1425,273,0,0,26493.6,0.0611813
351,340461476,carbamate_resistant,1000,24019,2169,4442,17408,30839,30084,185014,786880,393440,0,0,5729,235,2896,0,2319,0,593,0,0,25892.6,0.0336965
351,340461476,organochlorines_resistant,1000,12274,343,2073,9858,30656,30115,184866,414680,207340,0,0,2847,35,2973,0,1178,1434,292,0,0,26040.6,0.0631299
352,340461476,pyrethroid_resistant,1000,12283,353,2117,9813,30835,30265,184697,394000,197000,0,0,2813,34,2918,0,1177,1402,299,0,0,26209.6,0.0638955
352,340461476,carbamate_resistant,1000,24056,2208,4434,17414,30732,30373,184532,796560,398280,0,0,5790,240,2918,0,2276,0,605,0,0,26374.6,0.0329054
352,340461476,organochlorines_resistant,1000,12326,347,2082,9897,30552,30275,184349,403960,201980,0,0,2932,47,2917,0,1162,1445,258,0,0,26557.6,0.0627969
353,340461476,pyrethroid_resistant,1000,12245,348,2113,9784,30896,30116,184409,427920,213960,0,0,2900,40,2967,0,1163,1552,290,0,0,26497.6,0.0665219
353,340461476,carbamate_resistant,1000,24027,2268,4396,17363,30736,30483,184587,807600,403800,0,0,5665,248,2893,0,2325,0,597,0,0,26319.6,0.0331107
353,340461476,organochlorines_resistant,1000,12388,346,2077,9965,30587,30276,184480,420240,210120,0,0,2934,29,3020,0,1202,1456,300,0,0,26426.6,0.0657432
354,340461476,pyrethroid_resistant,1000,12269,347,2114,9808,30915,30297,184627,406280,203140,0,0,2869,30,2902,0,1146,1444,288,0,0,26279.6,0.0619219
354,340461476,carbamate_resistant,1000,24054,2272,4377,17405,30772,30552,184708,799200,399600,0,0,5633,245,2867,0,2251,0,589,0,0,26198.6,0.0325899
354,340461476,organochlorines_resistant,1000,12400,352,2056,9992,30578,30299,184401,399320,199660,0,0,2904,37,2945,0,1183,1459,291,0,0,26505.6,0.0628846
355,340461476,pyrethroid_resistant,1000,12238,347,2120,9771,30885,30264,184567,395800,197900,0,0,2894,40,2864,0,1231,1381,283,0,0,26339.6,0.0646835
355,340461476,carbamate_resistant,1000,24066,2272,4392,17402,30709,30682,184097,816760,408380,0,0,5744,238,2895,0,2289,0,594,0,0,26809.6,0.0327811
355,340461476,organochlorines_resistant,1000,12316,354,2038,9924,30460,30555,184661,421440,210720,0,0,2955,33,2868,0,1121,1532,299,0,0,26245.6,0.0663769
356,340461476,pyrethroid_resistant,1000,12480,334,2155,9991,30922,30203,184594,409880,204940,0,0,2901,33,3034,0,1168,1359,265,0,0,26312.6,0.0665478
356,340461476,carbamate_resistant,1000,24142,2321,4381,17440,30627,30712,184415,802120,401060,0,0,5677,235,2994,0,2346,0,572,0,0,26491.6,0.0328244
356,340461476,organochlorines_resistant,1000,12373,334,2072,9967,30556,30272,184849,408240,204120,0,0,2938,31,2970,0,1212,1392,309,0,0,26057.6,0.0622761
