Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
191,1,50,49,0.779169,52582.1,4456.78,0.036,5.61225,0,0,36,45,37,4,37,4,37,4,275,217,37,286,19,0.526316,125,11,10,129,0,47,45,47,45
191,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,286,19,0.526316,0,0,0,0,0,0,0,0,0
192,1,50,49,0.772312,50808.3,4420.85,0.0366,5.63265,0,0,33,44,37,4,37,4,37,4,276,218,37,287,19,0.526316,126,11,10,129,0,47,45,47,45
192,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,287,19,0.526316,0,0,0,0,0,0,0,0,0
193,1,50,49,0.81556,46389.4,4637.79,0.0366,5.67347,0,0,31,43,37,4,37,4,37,4,278,220,37,289,19,0.526316,128,11,10,129,0,47,45,47,45
193,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,289,19,0.526316,0,0,0,0,0,0,0,0,0
194,1,50,50,0.779705,43365.9,4272.54,0.0366,5.72,0,0,28,41,37,4,37,4,37,4,286,228,37,297,19,0.526316,133,11,10,132,0,48,46,48,46
194,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,297,19,0.526316,0,0,0,0,0,0,0,0,0
195,1,50,50,0.83012,42773.9,4501.89,0.03692,5.84,0,0,31,42,37,4,37,4,37,4,292,234,37,303,19,0.526316,139,11,10,132,0,48,46,48,46
195,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3,51,0,0,0,0,0,0,0,0,0,0,37,4,37,4,0,0,0,0,0,303,19,0.526316,0,0,0,0,0,0,0,0,0
196,1,50,50,0.805161,37830.9,4107.84,0.03712,6,0,0,27,43,38,4,38,4,38,4,300,242,37,311,19,0.526316,143,11,11,135,0,48,46,48,46
196,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3,51,0,0,0,0,0,0,0,0,0,0,38,4,38,4,0,0,0,0,0,311,19,0.526316,0,0,0,0,0,0,0,0,0
197,1,50,50,0.836537,38110.8,4339.87,0.03712,6.12,0,0,28,38,38,4,38,4,38,4,306,248,37,317,19,0.526316,146,11,11,138,0,48,47,48,47
197,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,3,51,0,0,0,0,0,0,0,0,0,0,38,4,38,4,0,0,0,0,0,317,19,0.526316,0,0,0,0,0,0,0,0,0
198,1,50,50,0.817124,32571,4162.23,0.03728,6.34,0,0,25,37,38,4,38,4,38,4,317,258,38,328,19,0.526316,154,11,11,141,0,48,48,48,48
198,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,51,0,0,0,0,0,0,0,0,0,0,38,4,38,4,0,0,0,0,0,328,19,0.526316,0,0,0,0,0,0,0,0,0
199,1,50,50,0.836973,31583,4441.21,0.03744,6.72,0,0,26,37,45,4,45,4,45,4,336,273,42,347,19,0.526316,165,13,11,147,0,48,49,48,49
199,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3,51,0,0,0,0,0,0,0,0,0,0,45,4,45,4,0,0,0,0,0,347,19,0.526316,0,0,0,0,0,0,0,0,0
200,1,50,50,0.855833,29407.2,4386.37,0.03748,6.96,0,0,19,35,45,4,45,4,45,4,348,281,45,359,19,0.526316,171,13,12,152,0,48,50,48,50
200,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3,51,0,0,0,0,0,0,0,0,0,0,45,4,45,4,0,0,0,0,0,359,19,0.526316,0,0,0,0,0,0,0,0,0
201,1,50,50,0.86254,26444.6,4504.88,0.03824,7.4,0,0,21,33,52,4,52,4,52,4,370,295,51,381,19,0.526316,185,13,13,159,0,49,50,49,50
201,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3,51,0,0,0,0,0,0,0,0,0,0,52,4,52,4,0,0,0,0,0,381,19,0.526316,0,0,0,0,0,0,0,0,0
202,1,50,50,0.884034,28677.9,4414.49,0.03836,7.78,31,1,18,33,55,4,55,4,55,4,389,310,54,401,19,0.526316,197,13,13,166,0,49,50,49,50
202,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,51,0,0,0,0,0,0,0,0,0,0,55,4,55,4,0,0,0,0,0,401,19,0.526316,0,0,0,0,0,0,0,0,0
203,1,50,50,0.8814,22382.6,4334.75,0.0386,8.18,0,0,13,30,62,4,62,4,62,4,409,324,58,421,19,0.526316,204,16,14,175,0,49,50,49,50
203,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3,51,0,0,0,0,0,0,0,0,0,0,62,4,62,4,0,0,0,0,0,421,19,0.526316,0,0,0,0,0,0,0,0,0
204,1,50,50,0.896151,25800.8,4177.11,0.0394,8.62,0,0,16,28,73,4,73,4,73,4,431,338,65,443,19,0.526316,212,17,16,186,0,49,50,49,50
204,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3,51,0,0,0,0,0,0,0,0,0,0,73,4,73,4,0,0,0,0,0,443,19,0.526316,0,0,0,0,0,0,0,0,0
205,1,50,50,0.899998,17354.5,4003.62,0.04052,9,0,0,11,25,87,4,87,4,87,4,450,348,69,462,19,0.526316,216,22,20,192,0,49,50,49,50
205,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,3,51,0,0,0,0,0,0,0,0,0,0,87,4,87,4,0,0,0,0,0,462,19,0.526316,0,0,0,0,0,0,0,0,0
206,1,50,50,0.891362,21220,3869.62,0.0416,9.12,45,1,13,22,90,4,90,4,90,4,456,354,70,469,19,0.526316,223,21,20,192,0,49,50,49,50
206,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,3,51,1,0,0,0,0,3,0,0,0,0,93,4,93,4,3,1,3,1,1,472,19,0.526316,0,0,0,3,0,1,0,1,0
207,1,50,50,0.901142,13000.2,3643.19,0.04212,9.4,42,2,9,20,98,4,98,4,95,4,470,363,73,488,19,0.526316,227,21,22,200,0,50,50,50,50
207,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,3,51,1,0,0,0,0,3,0,0,0,0,98,4,98,4,3,1,3,1,1,488,19,0.526316,0,0,0,3,0,1,0,1,0
208,1,50,50,0.896825,15849,3521.53,0.04308,9.48,41,1,12,19,99,4,99,4,96,4,474,368,73,493,19,0.526316,228,22,23,201,0,50,50,50,50
208,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3,51,1,0,0,0,0,3,0,0,0,0,99,4,99,4,3,1,3,1,1,493,19,0.526316,0,0,0,3,0,1,0,1,0
209,1,50,50,0.908508,10235,3286,0.04416,9.56,0,0,7,17,101,4,101,4,98,4,478,372,73,497,19,0.526316,230,22,23,203,0,50,50,50,50
209,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,3,51,2,0,0,0,0,2.5,0,0,0,0,101,4,101,4,4,1,5,2,2,499,19,0.526316,0,0,0,5,0,2,0,2,0
210,1,50,50,0.923812,11136.5,3109.62,0.0454,9.6,29,1,13,18,102,4,102,4,99,4,480,374,73,502,19,0.526316,232,22,23,203,0,50,50,50,50
210,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,51,2,0,0,0,0,2.5,0,0,0,0,102,4,102,4,4,1,5,2,2,502,19,0.526316,0,0,0,5,0,2,0,2,0
211,1,50,50,0.92343,8135.52,2923.58,0.04668,9.58,48.5,4,11,17,103,4,103,4,100,4,479,373,73,505,19,0.526316,232,22,23,202,0,50,50,50,50
211,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,51,2,0,0,0,0,2.5,0,0,0,0,103,4,103,4,4,1,5,2,2,505,19,0.526316,0,0,0,5,0,2,0,2,0
212,1,50,50,0.916858,8373.94,2712.36,0.04796,9.62,67,1,14,19,103,4,103,4,100,4,481,374,74,508,19,0.526316,232,22,23,204,0,50,50,50,50
212,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3,51,3,0,0,0,0,2.66667,0,0,0,0,104,4,104,4,6,2,8,3,3,511,19,0.526316,1,0,0,7,0,3,1,3,1
213,1,50,50,0.893928,8182.89,2632.1,0.04812,9.72,64.3333,3,17,22,108,4,108,4,103,4,486,377,76,519,19,0.526316,234,24,24,204,0,50,50,50,50
213,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,3,52,4,0.0192197,12.0862,38.4955,0.00142308,4.5,0,0,1,1,108,4,108,4,12,2,18,13,3,519,19,0.526316,7,0,0,11,0,4,2,4,2
214,1,49,49,0.848339,8985.19,2404.56,0.049102,9.7551,56.6,5,17,21,112,4,112,4,107,4,478,367,78,526,19,0.526316,227,25,25,201,0,49,49,49,49
214,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3,52,4,0.0182188,147.442,29.2482,0.00142308,4.5,0,0,1,1,112,4,112,4,12,2,18,13,3,526,19,0.526316,7,0,0,11,0,4,2,4,2
215,1,49,49,0.808411,13360.5,2370.12,0.0492653,9.77551,63,1,18,24,113,4,113,4,108,4,479,368,78,528,19,0.526316,227,26,25,201,0,49,49,49,49
215,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,3,52,4,0.0129682,84.0464,22.6852,0.00142308,4.5,0,0,1,1,113,4,113,4,12,2,18,13,3,528,19,0.526316,7,0,0,11,0,4,2,4,2
216,1,49,49,0.757797,13674,2101.74,0.0494286,9.79592,54.3333,6,23,27,119,4,119,4,114,4,480,371,76,535,19,0.526316,227,27,25,201,0,49,49,49,49
216,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,3,52,4,0.0110449,519.759,17.2148,0.00176923,4.5,0,0,1,1,119,4,119,4,12,2,18,13,3,535,19,0.526316,7,0,0,11,0,4,2,4,2
217,1,49,49,0.701637,20307.1,2051.57,0.0497959,9.79592,61.4583,3,24,29,121,4,121,4,116,4,480,372,75,538,19,0.526316,227,28,25,200,0,49,49,49,49
217,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,3,52,4,0.00801926,215.058,13.2007,0.00176923,4.5,0,0,1,1,121,4,121,4,12,2,18,13,3,538,19,0.526316,7,0,0,11,0,4,2,4,2
218,1,49,49,0.649174,23137.6,1776.11,0.0500408,9.69388,66.6667,6,27,30,121,4,121,4,116,4,475,367,75,539,19,0.526316,224,28,25,198,0,49,49,49,49
218,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,3,52,4,0.0103249,1035.79,10.0108,0.00176923,4.5,0,0,1,1,121,4,121,4,12,2,18,13,3,539,19,0.526316,7,0,0,11,0,4,2,4,2
219,1,49,49,0.598238,25407.1,1692.47,0.0502041,9.71429,59.25,8,28,32,127,4,127,4,122,4,476,366,74,548,19,0.526316,224,28,26,198,0,49,49,49,49
219,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,3,52,4,0.00399048,316.614,7.63399,0.00234615,4.5,0,0,1,1,127,4,127,4,12,2,18,13,3,548,19,0.526316,7,0,0,11,0,4,2,4,2
220,1,49,49,0.572321,32192.4,1463.28,0.0509388,9.69388,67.75,8,28,33,131,4,131,4,126,4,475,366,74,555,19,0.526316,224,28,26,197,0,49,49,49,49
220,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3,52,4,0.00436359,1294.9,5.78754,0.00234615,4.5,0,0,1,1,131,4,131,4,12,2,18,13,3,555,19,0.526316,7,0,0,11,0,4,2,4,2
221,1,49,49,0.551338,29249.1,1344.57,0.0510612,9.63265,67.5,8,28,33,133,4,133,4,128,4,472,363,74,560,19,0.526316,224,28,26,194,0,49,49,49,49
221,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,3,52,4,0.00276462,469.023,4.41931,0.00234615,4.5,0,0,0,1,133,4,133,4,12,2,18,13,3,560,19,0.526316,7,0,0,11,0,4,2,4,2
222,1,49,49,0.52449,38807.4,1170.95,0.0514286,9.59184,66.2708,6,30,33,135,4,135,4,130,4,470,360,75,564,19,0.526316,223,28,26,193,0,49,49,49,49
222,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,3,52,4,0.0110276,2014.14,3.34996,0.00234615,4.5,0,0,2,2,135,4,135,4,12,2,18,13,3,564,19,0.526316,7,0,0,11,0,4,2,4,2
223,1,49,49,0.498233,33347.4,1056.75,0.0515102,9.5102,58.925,10,31,35,139,4,139,4,134,4,466,354,77,570,19,0.526316,219,28,26,193,0,49,49,49,49
223,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3,52,4,0.00222127,687.136,2.7882,0.00234615,4,68,2,1,2,139,4,139,4,11,2,16,11,3,570,19,0.526316,7,0,0,9,0,4,2,4,2
224,1,49,49,0.500898,41698.4,957.187,0.0515918,9.63265,64.9464,7,30,35,146,4,146,4,140,4,472,358,78,583,19,0.526316,222,29,28,193,0,49,49,49,49
224,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,3,52,4,0.00888639,1987,2.08057,0.00234615,4,0,0,3,3,146,4,146,4,11,2,16,11,3,583,19,0.526316,7,0,0,9,0,4,2,4,2
225,1,49,49,0.488151,34133.9,887.164,0.0515918,9.57143,57.2,10,28,36,151,4,151,4,143,4,469,354,78,590,19,0.526316,220,30,28,191,0,49,49,49,49
225,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,3,52,4,0.00352855,1764.76,4.57965,0.00234615,4,0,0,2,3,151,4,151,4,11,2,16,11,3,590,19,0.526316,7,0,0,9,0,4,2,4,2
226,1,49,49,0.538655,42066.5,935.296,0.0518367,9.71429,67.8,5,31,36,159,4,159,4,150,4,476,359,80,602,19,0.526316,222,31,28,195,0,49,49,49,49
226,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3,52,4,0.0124214,2200.34,3.47075,0.00234615,4,0,0,3,3,159,4,159,4,11,2,16,11,3,602,19,0.526316,7,0,0,9,0,4,2,4,2
227,1,49,49,0.520227,29077.6,942.777,0.0519184,9.63265,65.5455,11,26,36,164,4,164,4,155,4,472,356,79,609,19,0.526316,218,33,29,192,0,49,49,49,49
227,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,3,52,4,0.00934335,4869.45,14.1183,0.00234615,4,0,0,2,3,164,4,164,4,11,2,16,11,3,609,19,0.526316,7,0,0,9,0,4,2,4,2
228,1,49,49,0.578986,36945.2,1110.08,0.0520816,9.44898,58.8,10,32,36,165,4,165,4,156,4,463,349,77,610,19,0.526316,215,34,28,186,0,48,49,48,49
228,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,3,52,4,0.0185483,4096.73,10.7009,0.00234615,4,0,0,3,4,165,4,165,4,11,2,16,11,3,610,19,0.526316,7,0,0,9,0,4,2,4,2
229,1,49,49,0.568683,21683.5,1266.28,0.0521633,9.44898,48.75,8,23,35,170,4,170,4,160,4,463,350,76,618,19,0.526316,217,34,27,185,0,49,49,49,49
229,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,52,4,0.016102,7437.7,31.8183,0.00234615,4,0,0,2,4,170,4,170,4,11,2,16,11,3,618,19,0.526316,7,0,0,9,0,4,2,4,2
230,1,49,49,0.63225,28611.1,1424.89,0.0522449,9.46939,61.4615,13,29,35,179,4,179,4,166,4,464,352,76,632,19,0.526316,220,35,27,182,0,49,49,49,49
230,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,3,52,4,0.0192385,6884.82,24.1282,0.00234615,4,0,0,3,4,179,4,179,4,11,2,16,11,3,632,19,0.526316,7,0,0,9,0,4,2,4,2
231,1,49,49,0.635661,15592.2,1713.43,0.0526122,9.36735,62.4417,15,19,35,187,4,187,4,173,4,459,346,78,642,19,0.526316,215,34,31,179,0,49,49,49,49
231,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,3,52,5,0.0191702,8354.38,48.0097,0.00234615,3.8,47,1,2,4,191,4,191,4,15,3,19,11,4,646,19,0.526316,9,1,0,9,0,4,3,4,3
232,1,49,49,0.699526,21571.2,1803.11,0.0528163,9.2449,57.4615,13,25,34,194,4,194,4,175,4,453,340,78,653,19,0.526316,212,35,30,176,0,49,49,49,49
232,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,3,52,6,0.0194252,7090.05,36.6075,0.00234615,3.33333,63,1,2,4,196,4,196,4,16,3,20,11,5,655,19,0.526316,9,2,0,9,0,4,4,4,4
233,1,49,49,0.685219,11656.4,2145.79,0.0533469,9.4898,59.8,5,17,30,203,4,203,4,182,4,465,350,80,672,19,0.526316,216,34,31,184,0,49,49,49,49
233,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3,52,6,0.020204,10319.9,75.285,0.00234615,3.33333,0,0,2,3,203,4,203,4,16,3,20,11,5,672,19,0.526316,9,2,0,9,0,4,4,4,4
234,1,49,49,0.740298,17812.4,2210.9,0.053551,9.4898,64.5556,9,21,30,209,4,209,4,187,4,465,349,81,681,19,0.526316,211,35,33,186,0,49,49,49,49
234,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,3,52,7,0.0221667,5882.95,60.5236,0.00234615,3.42857,0,0,1,3,212,4,212,4,19,3,24,12,6,685,19,0.526316,12,2,0,10,0,4,5,4,5
235,1,49,49,0.725318,8846.11,2510.53,0.053551,9.44898,67.6667,6,11,31,213,4,213,4,188,4,463,347,81,689,19,0.526316,208,35,33,187,0,49,49,49,49
235,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
