Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
54,340461476,funestus,1000,7007,45,247,6715,8857,13379,158156,287280,143640,2349,7,0,0,1171,0,663,249,0,7007,0,0,0,0,0,22317.2,0.0814567
54,340461476,gambiae,1000,66740,484,2461,63795,84936,120034,1201695,2673520,1336760,21931,71,0,0,10826,0,6135,2236,0,66740,0,0,0,0,0,154833,0.0758476
55,340461476,arabiensis,1000,62439,407,2305,59727,78703,109823,1086557,2948240,1474120,11103,46,11183,40,9686,0,6029,1154,1125,62439,0,0,0,0,0,146983,0.0567583
55,340461476,funestus,1000,7354,40,259,7055,9308,13726,161384,302280,151140,2440,9,0,0,1237,0,655,235,0,7354,0,0,0,0,0,22727.7,0.0776845
55,340461476,gambiae,1000,68548,485,2577,65486,87627,121699,1207436,3278480,1639240,25061,114,0,0,10566,0,6251,2507,0,68548,0,0,0,0,0,163164,0.0579136
56,340461476,arabiensis,1000,63618,410,2399,60809,80329,110882,1100868,2576720,1288360,10367,40,10270,31,9182,0,5903,1058,1042,63618,0,0,0,0,0,138061,0.0498544
56,340461476,funestus,1000,7654,44,273,7337,9691,14031,164966,311560,155780,2582,8,0,0,1280,0,699,281,0,7654,0,0,0,0,0,22747.8,0.0751875
56,340461476,gambiae,1000,69717,469,2634,66614,89276,122996,1222584,2741080,1370540,22207,71,0,0,10040,0,6587,2284,0,69717,0,0,0,0,0,154004,0.0497681
57,340461476,arabiensis,1000,68652,455,2434,65763,85922,104622,1104306,2784720,1392360,10685,35,10584,26,13248,0,6052,1063,1099,68652,0,0,0,0,0,146035,0.0535801
57,340461476,funestus,1000,7921,43,288,7590,10149,14367,167900,329320,164660,2675,10,0,0,1292,0,737,288,0,7921,0,0,0,0,0,23379.8,0.0730124
57,340461476,gambiae,1000,75594,524,2631,72439,95580,116099,1227011,3043680,1521840,23234,69,0,0,14860,0,6627,2356,0,75594,0,0,0,0,0,162257,0.0561836
58,340461476,arabiensis,1000,69158,459,2578,66121,87411,105881,1114115,3131000,1565500,13391,46,12967,49,9650,0,6572,1308,1264,69158,0,0,0,0,0,147571,0.0524415
58,340461476,funestus,1000,8202,42,294,7866,10440,14647,171103,341000,170500,2755,8,0,0,1314,0,777,256,0,8202,0,0,0,0,0,23707.2,0.0709942
58,340461476,gambiae,1000,76071,507,2838,72726,97107,117726,1238801,3516680,1758340,29697,118,0,0,10580,0,7222,2881,0,76071,0,0,0,0,0,163072,0.0533094
59,340461476,arabiensis,1000,70972,461,2673,67838,89507,105442,1124929,2890360,1445180,11062,31,11088,41,10608,0,6494,1145,1155,70972,0,0,0,0,0,133415,0.0471322
59,340461476,funestus,1000,8625,51,310,8264,10807,14971,174101,356600,178300,2853,6,0,0,1426,0,726,277,0,8625,0,0,0,0,0,23848.3,0.0695226
59,340461476,gambiae,1000,77927,496,2923,74508,99504,117729,1249295,3096760,1548380,23930,71,0,0,11492,0,7264,2372,0,77927,0,0,0,0,0,148865,0.046371
60,340461476,arabiensis,1000,71707,497,2734,68476,90896,107213,1119888,2972760,1486380,11736,35,11644,32,9835,0,6785,1196,1119,71707,0,0,0,0,0,138257,0.0461585
60,340461476,funestus,1000,8884,50,315,8519,11113,15360,176777,375480,187740,3030,10,0,0,1372,0,805,308,0,8884,0,0,0,0,0,24279.9,0.0668768
60,340461476,gambiae,1000,79173,520,2934,75719,100943,119063,1244172,3231080,1615540,25421,67,0,0,11212,0,7425,2541,0,79173,0,0,0,0,0,153767,0.0480711
61,340461476,arabiensis,1000,72477,471,2811,69195,92714,76424,1151089,3690520,1845260,13126,63,13008,58,10232,0,6873,1303,1286,72477,0,0,0,0,0,106507,0.0465079
61,340461476,funestus,1000,9154,50,321,8783,11565,11043,184141,390600,195300,3033,6,0,0,1447,0,862,315,0,9154,0,0,0,0,0,19992.5,0.0646637
61,340461476,gambiae,1000,80120,520,3082,76518,102895,84677,1278695,4153840,2076920,29495,113,0,0,11480,0,7539,2994,0,80120,0,0,0,0,0,118634,0.0475899
62,340461476,arabiensis,1000,73309,470,2883,69956,94186,80464,1116141,3079840,1539920,11854,41,11671,41,10174,0,6977,1161,1204,73309,0,0,0,0,0,138508,0.0288596
62,340461476,funestus,1000,9408,57,335,9016,11854,11443,182221,401440,200720,3150,6,0,0,1438,0,871,313,0,9408,0,0,0,0,0,24958.3,0.0511841
62,340461476,gambiae,1000,81459,531,3133,77795,104452,88346,1241101,3359320,1679660,25988,81,0,0,11555,0,7592,2624,0,81459,0,0,0,0,0,152953,0.02856
63,340461476,arabiensis,1000,74172,500,2887,70785,95543,82280,1117417,3258120,1629060,12016,42,12295,32,10329,0,7035,1165,1266,74172,0,0,0,0,0,137604,0.0449723
63,340461476,funestus,1000,9698,50,347,9301,12253,11774,185527,421000,210500,3259,12,0,0,1552,0,921,341,0,9698,0,0,0,0,0,24667.7,0.062172
63,340461476,gambiae,1000,82562,563,3175,78824,105938,91048,1241967,3559480,1779740,26985,83,0,0,11500,0,7705,2692,0,82562,0,0,0,0,0,152501,0.0455309
64,340461476,arabiensis,1000,74979,518,2932,71529,96895,84025,1117372,3660040,1830020,13203,51,13147,47,10625,0,7153,1360,1305,74979,0,0,0,0,0,134229,0.0422341
64,340461476,funestus,1000,10034,55,375,9604,12703,11922,188302,422360,211180,3376,10,0,0,1512,0,859,317,0,10034,0,0,0,0,0,24877.9,0.058593
64,340461476,gambiae,1000,83334,569,3264,79501,107517,92962,1242022,4125760,2062880,29630,151,0,0,11727,0,7998,2957,0,83334,0,0,0,0,0,148646,0.0428435
65,340461476,arabiensis,1000,65226,517,3143,61566,87705,106589,1114405,3270760,1635380,12361,41,12428,39,0,0,7227,1270,1256,65226,0,0,0,0,0,139521,0.0366742
65,340461476,funestus,1000,8726,59,406,8261,11536,15458,190763,443360,221680,3424,9,0,0,0,0,959,349,0,8726,0,0,0,0,0,25372.2,0.0589021
65,340461476,gambiae,1000,72571,611,3503,68457,97006,117989,1238183,3629000,1814500,27410,84,0,0,0,0,7988,2775,0,72571,0,0,0,0,0,155068,0.0360287
66,340461476,arabiensis,1000,68016,539,3146,64331,90071,106029,1117470,3388360,1694180,8090,37,8063,46,10685,0,6234,829,832,68016,0,0,0,0,0,137461,0.0426571
66,340461476,funestus,1000,9068,57,425,8586,11925,15562,193377,450640,225320,2155,15,0,0,1412,0,836,234,0,9068,0,0,0,0,0,25684,0.0572271
66,340461476,gambiae,1000,75447,641,3526,71280,99442,118272,1241336,3774040,1887020,18068,100,0,0,11584,0,6912,1796,0,75447,0,0,0,0,0,153032,0.0427303
67,340461476,arabiensis,1000,69023,540,3649,64834,91552,106640,1117641,3707160,1853580,13524,63,13417,59,10116,0,6359,1372,1378,69023,0,0,0,0,0,139082,0.0405687
67,340461476,funestus,1000,9362,69,512,8781,12191,15801,195662,470800,235400,3495,9,0,0,1538,0,893,351,0,9362,0,0,0,0,0,26295.5,0.0569945
67,340461476,gambiae,1000,76622,647,4012,71963,101188,118545,1241534,4150320,2075160,29800,123,0,0,11471,0,7256,3040,0,76622,0,0,0,0,0,154825,0.0405486
68,340461476,arabiensis,1000,70085,570,4397,65118,93210,107914,1118334,3463840,1731920,12638,49,12682,42,10164,0,6531,1357,1214,70085,0,0,0,0,0,137289,0.0375171
68,340461476,funestus,1000,9574,80,599,8895,12467,16246,198725,480160,240080,3608,19,0,0,1464,0,898,354,0,9574,0,0,0,0,0,26100.1,0.0558529
68,340461476,gambiae,1000,77837,649,4820,72368,102678,119762,1242940,3812880,1906440,28229,116,0,0,11222,0,7162,2845,0,77837,0,0,0,0,0,152196,0.0373043
69,340461476,arabiensis,1000,71803,625,4930,66248,94579,110531,1115786,2250000,1125000,9936,45,9677,45,10272,0,6633,957,964,71803,0,0,0,0,0,142716,0.0396348
69,340461476,funestus,1000,9958,85,663,9210,12906,16552,201021,298000,149000,2701,18,0,0,1547,0,894,269,0,9958,0,0,0,0,0,26643,0.0543571
69,340461476,gambiae,1000,79624,680,5360,73584,104208,122801,1239421,2526280,1263140,21840,106,0,0,11384,0,7385,2212,0,79624,0,0,0,0,0,158914,0.0399163
70,340461476,arabiensis,1000,72633,634,5954,66045,95884,110284,1120746,3752120,1876060,13260,68,13588,65,10406,0,6873,1297,1406,72633,0,0,0,0,0,141693,0.0634293
70,340461476,funestus,1000,10145,87,785,9273,13137,16928,203571,482600,241300,3649,16,0,0,1518,0,958,373,0,10145,0,0,0,0,0,26903.5,0.0894061
70,340461476,gambiae,1000,80662,687,6518,73457,105923,122300,1246235,4157960,2078980,29695,159,0,0,11568,0,7520,3010,0,80662,0,0,0,0,0,156475,0.0629045
71,340461476,arabiensis,1000,73685,650,7113,65922,96913,111605,1122638,3507960,1753980,12941,83,12970,38,10428,0,6882,1208,1286,73685,0,0,0,0,0,139583,0.0377633
71,340461476,funestus,1000,10410,88,949,9373,13541,17250,205656,505720,252860,3761,16,0,0,1567,0,921,381,0,10410,0,0,0,0,0,27600.9,0.0557471
71,340461476,gambiae,1000,81487,705,7746,73036,107245,124450,1247234,3898880,1949440,28735,102,0,0,11585,0,7766,2994,0,81487,0,0,0,0,0,155234,0.0376325
72,340461476,arabiensis,1000,75150,676,8203,66271,98341,110640,1124519,2732160,1366080,11025,48,11170,49,10655,0,7030,1111,1049,75150,0,0,0,0,0,138300,0.0397904
72,340461476,funestus,1000,10701,86,1117,9498,13836,17478,208438,382280,191140,3193,16,0,0,1622,0,1019,312,0,10701,0,0,0,0,0,27573.5,0.0545775
72,340461476,gambiae,1000,83016,740,8918,73358,108947,123654,1250056,3041200,1520600,24635,102,0,0,11673,0,7683,2461,0,83016,0,0,0,0,0,153077,0.039815
73,340461476,arabiensis,1000,76493,693,9547,66253,100125,110194,1124231,3709120,1854560,13578,69,13532,64,11265,0,7233,1316,1373,76493,0,0,0,0,0,138706,0.0506194
73,340461476,funestus,1000,10976,89,1313,9574,14143,17803,210867,494120,247060,3792,10,0,0,1671,0,1030,366,0,10976,0,0,0,0,0,27871.5,0.0721291
73,340461476,gambiae,1000,84674,739,10507,73428,110983,123338,1247532,4098400,2049200,29972,135,0,0,12588,0,7880,3050,0,84674,0,0,0,0,0,155731,0.0503342
74,340461476,arabiensis,1000,76898,715,11096,65087,101063,111996,1122888,3562160,1781080,13444,69,13560,58,10400,0,7292,1361,1342,76898,0,0,0,0,0,136383,0.0373959
74,340461476,funestus,1000,11156,86,1519,9551,14475,18166,213089,511240,255620,3915,18,0,0,1695,0,1126,389,0,11156,0,0,0,0,0,28349.3,0.0564064
74,340461476,gambiae,1000,85328,763,12288,72277,112023,124917,1248999,3966200,1983100,30170,131,0,0,11624,0,7909,3061,0,85328,0,0,0,0,0,150191,0.0379981
75,340461476,arabiensis,1000,78064,730,12234,65100,102505,109184,1122397,3037320,1518660,11995,39,11844,58,10979,0,7411,1215,1187,78064,0,0,0,0,0,140615,0.0382867
75,340461476,funestus,1000,11415,92,1710,9613,14914,18171,215723,428600,214300,3499,13,0,0,1689,0,1092,338,0,11415,0,0,0,0,0,28388.1,0.0554521
75,340461476,gambiae,1000,87120,800,13757,72563,113645,121444,1246507,3397000,1698500,26591,119,0,0,12428,0,7979,2657,0,87120,0,0,0,0,0,156839,0.0378678
76,340461476,arabiensis,1000,78010,774,13625,63611,102956,109219,1125811,3690960,1845480,13609,76,13871,71,10346,0,7574,1402,1424,78010,0,0,0,0,0,142692,0.0462957
76,340461476,funestus,1000,11651,102,1969,9580,15196,18473,218331,523280,261640,3985,9,0,0,1733,0,1106,391,0,11651,0,0,0,0,0,28426.1,0.0662344
76,340461476,gambiae,1000,87255,851,15328,71076,114426,120886,1251015,4086160,2043080,30650,156,0,0,11502,0,8280,3087,0,87255,0,0,0,0,0,158433,0.04617
77,340461476,arabiensis,1000,78826,748,15036,63042,104053,100786,1137467,3692440,1846220,13503,79,13658,73,10874,0,7324,1359,1375,78826,0,0,0,0,0,132393,0.0386599
77,340461476,funestus,1000,11894,106,2176,9612,15535,17693,221129,532280,266140,4158,21,0,0,1782,0,1136,403,0,11894,0,0,0,0,0,28247.7,0.0543229
77,340461476,gambiae,1000,88248,871,16880,70497,115729,111346,1264244,4115840,2057920,30219,160,0,0,12159,0,8179,2987,0,88248,0,0,0,0,0,146711,0.0387731
78,340461476,arabiensis,1000,79750,899,16020,62831,105299,99470,1131029,3199040,1599520,12603,52,12562,52,11116,0,7612,1278,1302,79750,0,0,0,0,0,134622,0.0358551
78,340461476,funestus,1000,12147,118,2365,9664,15844,17820,223149,467600,233800,3859,22,0,0,1784,0,1123,408,0,12147,0,0,0,0,0,28821.1,0.0530692
78,340461476,gambiae,1000,89217,995,18105,70117,117106,110669,1256492,3631000,1815500,28547,126,0,0,12005,0,8072,2964,0,89217,0,0,0,0,0,149787,0.0356455
79,340461476,arabiensis,1000,79296,1061,17173,61062,105155,100816,1126937,3714400,1857200,13966,100,13956,73,9971,0,7623,1435,1367,79296,0,0,0,0,0,133545,0.042082
79,340461476,funestus,1000,12337,140,2519,9678,16046,18167,224868,537840,268920,4206,20,0,0,1766,0,1178,398,0,12337,0,0,0,0,0,29669.5,0.0616361
79,340461476,gambiae,1000,88951,1180,19330,68441,116957,112014,1252605,4178920,2089460,31079,213,0,0,11248,0,8407,3107,0,88951,0,0,0,0,0,147931,0.0412522
80,340461476,arabiensis,1000,79411,1172,18138,60101,105682,99873,1123258,3650960,1825480,13209,119,13505,107,10308,0,7510,1335,1348,79411,0,0,0,0,0,133751,0.0359533
80,340461476,funestus,1000,12524,145,2670,9709,16335,18334,227344,565240,282620,4329,35,0,0,1834,0,1201,446,0,12524,0,0,0,0,0,29735.3,0.0551642
80,340461476,gambiae,1000,88948,1309,20493,67146,117069,111100,1247221,4092320,2046160,30112,228,0,0,11464,0,8444,3023,0,88948,0,0,0,0,0,149456,0.0353992
81,340461476,arabiensis,1000,77118,1428,18732,56958,103464,105726,1119118,3365080,1682540,12721,90,12839,93,7973,0,7623,1360,1283,77118,0,0,0,0,0,135511,0.0366344
81,340461476,funestus,1000,12468,178,2806,9484,16242,19191,229849,512920,256460,4144,22,0,0,1531,0,1156,431,0,12468,0,0,0,0,0,29746.7,0.0526065
81,340461476,gambiae,1000,86485,1629,21267,63589,114656,117559,1243251,3813560,1906780,28806,224,0,0,8866,0,8461,2868,0,86485,0,0,0,0,0,150782,0.036521
82,340461476,arabiensis,1000,77181,1687,19101,56393,103955,105747,1117684,3734160,1867080,12713,163,12796,151,10191,0,7513,1288,1327,77181,0,0,0,0,0,130821,0.0402698
82,340461476,funestus,1000,12574,226,2893,9455,16566,19484,232135,563040,281520,4143,35,0,0,1744,0,1212,426,0,12574,0,0,0,0,0,29951.8,0.0579947
82,340461476,gambiae,1000,86832,1919,21658,63255,115064,117638,1241250,4157920,2078960,28372,332,0,0,11521,0,8281,2893,0,86832,0,0,0,0,0,145978,0.0395383
83,340461476,arabiensis,1000,77370,1894,19727,55749,104309,140180,1076856,3569040,1784520,13290,180,13335,186,10299,0,7434,1317,1359,77370,0,0,0,0,0,162682,0.0350336
83,340461476,funestus,1000,12765,251,3048,9466,16805,26259,227655,579240,289620,4393,56,0,0,1890,0,1219,480,0,12765,0,0,0,0,0,36898.1,0.0531967
83,340461476,gambiae,1000,86925,2154,22219,62552,115449,155278,1196826,4028680,2014340,30154,381,0,0,11497,0,8311,3093,0,86925,0,0,0,0,0,180439,0.0351085
84,340461476,arabiensis,1000,77067,2147,20076,54844,104319,142505,1102680,3385320,1692660,12894,167,12905,155,9844,0,7525,1282,1340,77067,0,0,0,0,0,133614,0.0455815
84,340461476,funestus,1000,12880,283,3111,9486,17043,26614,236248,541480,270740,4320,47,0,0,1868,0,1313,440,0,12880,0,0,0,0,0,30746.8,0.0637009
84,340461476,gambiae,1000,86601,2490,22651,61460,115452,157512,1224491,3859880,1929940,29218,372,0,0,10986,0,8396,2914,0,86601,0,0,0,0,0,149170,0.0447886
85,340461476,arabiensis,1000,77657,3189,19735,54733,104984,142958,1096515,3384800,1692400,12870,216,12674,197,10522,0,7296,1313,1323,77657,0,0,0,0,0,142112,0.0394687
85,340461476,funestus,1000,13158,425,3183,9550,17427,26868,238078,549760,274880,4357,58,0,0,1886,0,1179,429,0,13158,0,0,0,0,0,31333.9,0.0567828
85,340461476,gambiae,1000,86764,3708,21875,61181,116023,158332,1218080,3747680,1873840,28228,511,0,0,11454,0,8404,2887,0,86764,0,0,0,0,0,158172,0.0386462
86,340461476,arabiensis,1000,77583,3559,19901,54123,105072,143076,1099732,3533800,1766900,13467,252,13306,262,10280,0,7536,1420,1398,77583,0,0,0,0,0,134394,0.0419852
86,340461476,funestus,1000,13287,491,3271,9525,17590,27414,240143,580680,290340,4509,78,0,0,1888,0,1305,454,0,13287,0,0,0,0,0,31662,0.0569957
86,340461476,gambiae,1000,86816,4109,22158,60549,116282,158475,1222828,3989920,1994960,29837,587,0,0,11465,0,8377,3036,0,86816,0,0,0,0,0,148423,0.0422053
87,340461476,arabiensis,1000,89487,3910,20000,65577,116831,119878,1096187,3421520,1710760,13095,235,13016,216,21889,0,7378,1296,1311,89487,0,0,0,0,0,144423,0.0380309
87,340461476,funestus,1000,15778,548,3353,11877,20078,23205,242556,566680,283340,4435,77,0,0,4188,0,1255,442,0,15778,0,0,0,0,0,31618.1,0.0545257
87,340461476,gambiae,1000,99610,4489,22417,72704,129129,133102,1217441,3894200,1947100,29387,550,0,0,24046,0,8243,3009,0,99610,0,0,0,0,0,161015,0.0371995
88,340461476,arabiensis,1000,89026,4111,21789,63126,117990,119157,1102807,3376480,1688240,17566,287,18091,287,11704,0,8578,1795,1792,89026,0,0,0,0,0,144003,0.0422102
88,340461476,funestus,1000,15762,600,3726,11436,20290,23587,244368,579880,289940,6548,77,0,0,2178,0,1517,677,0,15762,0,0,0,0,0,32151.5,0.0557953
88,340461476,gambiae,1000,99381,4750,24447,70184,129824,132940,1223986,3752880,1876440,39459,671,0,0,13242,0,9537,3934,0,99381,0,0,0,0,0,161359,0.0413474
89,340461476,arabiensis,1000,89260,3502,22852,62906,118386,117995,1108093,3550520,1775260,14083,302,13856,326,11699,0,8482,1505,1478,89260,0,0,0,0,0,138911,0.0426488
89,340461476,funestus,1000,15938,526,3945,11467,20614,23733,246183,609480,304740,4935,100,0,0,2194,0,1535,483,0,15938,0,0,0,0,0,32658.4,0.055445
89,340461476,gambiae,1000,99861,4068,25594,70199,130520,131419,1232160,3965000,1982500,31389,726,0,0,13122,0,9397,3245,0,99861,0,0,0,0,0,153401,0.0429959
90,340461476,arabiensis,1000,89521,4639,22247,62635,118599,118653,1106522,3477040,1738520,13610,323,13945,279,11520,0,8460,1368,1431,89521,0,0,0,0,0,160009,0.0391242
90,340461476,funestus,1000,16162,714,3961,11487,20988,24044,248316,590400,295200,4853,97,0,0,2207,0,1511,472,0,16162,0,0,0,0,0,34122.7,0.0535841
90,340461476,gambiae,1000,99868,5407,24592,69869,130979,131840,1229906,3902240,1951120,30947,708,0,0,12827,0,9637,3183,0,99868,0,0,0,0,0,177350,0.0386887
91,340461476,arabiensis,1000,89029,4866,23275,60888,118846,119497,1125371,4793840,2396920,17018,348,16912,373,11442,0,8444,1735,1755,89029,0,0,0,0,0,160039,0.0460186
91,340461476,funestus,1000,16249,743,4198,11308,21334,24058,252087,874480,437240,6270,102,0,0,2241,0,1474,680,0,16249,0,0,0,0,0,33913,0.0577959
91,340461476,gambiae,1000,99063,5678,25573,67812,131117,133223,1251511,5303880,2651940,37555,835,0,0,12643,0,9539,3909,0,99063,0,0,0,0,0,176722,0.0454484
92,340461476,arabiensis,1000,89152,4155,24436,60561,118960,117677,1145285,3700480,1850240,14167,386,14308,347,11416,0,8394,1422,1477,89152,0,0,0,0,0,161845,0.0333843
92,340461476,funestus,1000,16489,635,4429,11425,21698,23991,255211,661560,330780,5279,115,0,0,2311,0,1529,542,0,16489,0,0,0,0,0,34314.7,0.0387807
92,340461476,gambiae,1000,99369,4897,26821,67651,131833,130625,1273014,4155160,2077580,31812,879,0,0,13054,0,9463,3285,0,99369,0,0,0,0,0,179352,0.0333195
93,340461476,arabiensis,1000,89093,4304,24661,60128,118697,117137,1164792,3663960,1831980,13988,346,14223,388,11371,0,8483,1434,1513,89093,0,0,0,0,0,165030,0.0437361
93,340461476,funestus,1000,16763,672,4508,11583,22026,24148,258529,656240,328120,5267,119,0,0,2345,0,1544,527,0,16763,0,0,0,0,0,34487.1,0.0518693
93,340461476,gambiae,1000,99285,4978,27157,67150,131910,130297,1293243,4093160,2046580,31874,841,0,0,12557,0,9389,3252,0,99285,0,0,0,0,0,184337,0.0431637
94,340461476,arabiensis,1000,88781,4510,25019,59252,119120,115668,1185693,4489920,2244960,16168,378,16240,413,11495,0,8556,1584,1667,88781,0,0,0,0,0,168483,0.0450414
94,340461476,funestus,1000,16973,712,4647,11614,22258,24360,261040,832640,416320,6225,129,0,0,2412,0,1558,644,0,16973,0,0,0,0,0,35431.6,0.0525526
94,340461476,gambiae,1000,99060,5155,27671,66234,132434,128405,1317940,4957480,2478740,35810,845,0,0,12951,0,9544,3632,0,99060,0,0,0,0,0,186700,0.0450353
95,340461476,arabiensis,1000,89061,4645,25043,59373,119603,114035,1208040,3782480,1891240,14477,415,14512,396,11617,0,8402,1448,1487,89061,0,0,0,0,0,165720,0.0375247
95,340461476,funestus,1000,16982,739,4724,11519,22357,24862,264568,704000,352000,5573,133,0,0,2255,0,1653,593,0,16982,0,0,0,0,0,35324.6,0.0425534
95,340461476,gambiae,1000,99499,5323,27910,66266,132871,126731,1343198,4214920,2107460,32402,903,0,0,13083,0,9400,3244,0,99499,0,0,0,0,0,183201,0.0376602
96,340461476,arabiensis,1000,88378,4733,25040,58605,119387,114753,1224797,3732440,1866220,14342,377,14438,426,10861,0,8468,1531,1545,88378,0,0,0,0,0,164503,0.0438124
96,340461476,funestus,1000,17189,804,4702,11683,22663,25188,267168,698680,349340,5421,135,0,0,2362,0,1615,540,0,17189,0,0,0,0,0,36111.3,0.050177
96,340461476,gambiae,1000,98644,5438,28040,65166,132337,127262,1361257,4211160,2105580,32376,914,0,0,12069,0,9553,3371,0,98644,0,0,0,0,0,182410,0.0434649
97,340461476,arabiensis,1000,87793,4831,25259,57703,119167,113893,1240758,4298200,2149100,15420,454,15664,409,10976,0,8391,1612,1558,87793,0,0,0,0,0,162098,0.044074
97,340461476,funestus,1000,17297,832,4770,11695,22895,25476,270139,818240,409120,6162,122,0,0,2415,0,1664,643,0,17297,0,0,0,0,0,36493.2,0.0516851
97,340461476,gambiae,1000,98063,5524,28056,64483,131960,126561,1377801,4731440,2365720,34330,924,0,0,12470,0,9498,3553,0,98063,0,0,0,0,0,180928,0.0433158
98,340461476,arabiensis,1000,87554,4892,25239,57423,118866,80739,1284447,3856360,1928180,14467,444,14441,440,11129,0,8389,1518,1461,87554,0,0,0,0,0,136047,0.0377129
98,340461476,funestus,1000,17458,875,4794,11789,23137,18175,281508,723800,361900,5733,134,0,0,2413,0,1662,590,0,17458,0,0,0,0,0,28443.6,0.0445997
98,340461476,gambiae,1000,97376,5608,28031,63737,131851,90021,1427678,4283600,2141800,32246,1014,0,0,12212,0,9485,3414,0,97376,0,0,0,0,0,150649,0.0382394
99,340461476,arabiensis,1000,87364,5374,24828,57162,118540,87415,1261905,3779800,1889900,14360,402,14346,431,10954,0,8229,1433,1482,87364,0,0,0,0,0,174706,0.0352787
99,340461476,funestus,1000,17623,1000,4735,11888,23282,19763,274664,729520,364760,5759,149,0,0,2456,0,1672,619,0,17623,0,0,0,0,0,38573.7,0.0392975
99,340461476,gambiae,1000,97138,6196,27515,63427,131733,97090,1402786,4273280,2136640,32059,996,0,0,12279,0,9220,3297,0,97138,0,0,0,0,0,193449,0.0351688
100,340461476,arabiensis,1000,87018,5496,24687,56835,118474,86713,1287257,4138320,2069160,15266,542,15109,503,11097,0,8281,1582,1580,87018,0,0,0,0,0,158454,0.0462211
100,340461476,funestus,1000,17806,1004,4859,11943,23523,19955,280217,820960,410480,6254,203,0,0,2489,0,1640,666,0,17806,0,0,0,0,0,36274,0.0528755
100,340461476,gambiae,1000,105365,6285,27426,71654,131766,96386,1430104,4525760,2262880,42745,1184,0,0,22316,0,9651,4438,0,96537,8828,0,0,0,0,176242,0.0452694
101,340461476,arabiensis,1000,86555,5560,24793,56202,117880,89121,1291083,3836840,1918420,14394,508,14484,484,10705,0,8208,1487,1473,86555,0,0,0,0,0,160975,0.0382895
101,340461476,funestus,1000,17927,1038,4919,11970,23707,20225,282314,759880,379940,5954,166,0,0,2486,0,1715,650,0,17927,0,0,0,0,0,37397.8,0.0441849
101,340461476,gambiae,1000,104926,6402,27384,71140,131324,98597,1434625,4253000,2126500,31954,1102,0,0,12278,0,9447,3270,0,96330,8596,0,0,0,0,178773,0.0389419
102,340461476,arabiensis,1000,75198,5933,24479,44786,106558,110755,1298874,3820400,1910200,14134,466,14344,443,0,0,8374,1526,1457,75198,0,0,0,0,0,162787,0.0419552
102,340461476,funestus,1000,15624,1101,4926,9597,21478,25330,285757,764120,382060,5944,177,0,0,0,0,1702,601,0,15624,0,0,0,0,0,37143.4,0.0492154
102,340461476,gambiae,1000,92172,6696,26983,58493,118758,122237,1443528,4246760,2123380,31968,1035,0,0,0,0,9420,3334,0,83802,8370,0,0,0,0,180539,0.0420345
103,340461476,arabiensis,1000,78106,5976,22685,49445,108822,108065,1306078,3986640,1993320,10106,593,10002,609,12177,0,7135,1075,1059,78106,0,0,0,0,0,167382,0.0426098
103,340461476,funestus,1000,16470,1109,4611,10750,22251,24291,288798,832680,416340,4216,212,0,0,2766,0,1466,454,0,16470,0,0,0,0,0,37259.1,0.0486093
