Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,WouldHaveEnteredLatentStage,WouldHaveHadAIDS,WouldHaveDied,EnteredRelationship,Emigrating,Immigrating,Currently (TRANSITORY),Currently (INFORMAL),Currently (MARITAL),Currently (COMMERCIAL),Ever (TRANSITORY),Ever (INFORMAL),Ever (MARITAL),Ever (COMMERCIAL),Considering (TRANSITORY),Considering (INFORMAL),Considering (MARITAL),Considering (COMMERCIAL),Available for Relationship (TRANSITORY),Available for Relationship (INFORMAL),Available for Relationship (MARITAL),Available for Relationship (COMMERCIAL),Has Concurrent Partners,Current Partners,Lifetime Partners,Has Debuted,Had First Coital Act
1963.87,2,1,60,292,292,0,292,1,0,292,0,0,0,0,0,7,0,1,7,0,3,7,5,0,15,21,10,0,0,2,2,0,272,272,272,0,0,15,46,292,42
1963.87,2,1,70,139,139,0,139,0,0,139,0,0,0,0,0,2,0,1,2,0,0,3,1,0,5,7,2,0,0,1,0,0,134,134,134,0,0,4,14,139,14
1963.87,2,1,80,23,23,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,22,22,0,0,0,1,23,1
1963.87,2,1,90,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,0
1963.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.87,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,4,0,0,36,36,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,4,0,10,56,56,0,56,0,0,56,0,0,0,0,0,0,0,3,0,0,11,5,0,0,14,8,0,0,4,0,0,0,0,0,0,0,0,16,32,21,18
1963.95,4,0,20,59,59,0,59,0,0,59,0,0,0,0,0,0,0,7,0,0,20,22,0,0,55,55,0,0,10,5,0,0,2,2,2,0,0,42,240,59,59
1963.95,4,0,30,89,89,0,89,0,0,89,0,0,0,0,0,0,0,3,0,0,10,27,0,0,64,83,2,0,3,5,6,0,38,38,38,0,0,37,242,89,88
1963.95,4,0,40,92,92,0,92,1,0,92,0,0,0,0,0,0,0,1,0,0,3,14,2,0,38,61,9,0,0,6,3,0,63,63,63,0,0,19,138,92,82
1963.95,4,0,50,80,80,0,80,0,0,80,0,0,0,0,0,0,0,0,0,0,0,5,2,0,9,31,12,0,0,2,0,0,71,71,71,0,0,7,59,80,45
1963.95,4,0,60,56,56,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,15,4,0,0,1,0,0,53,53,53,0,0,2,26,56,23
1963.95,4,0,70,40,40,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,38,38,38,0,0,1,5,40,5
1963.95,4,0,80,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,1,3,1
1963.95,4,0,90,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1963.95,4,1,0,43,43,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,4,1,10,68,68,0,68,0,0,68,0,0,0,0,0,0,0,2,0,0,13,15,0,0,26,24,0,0,0,0,0,0,0,0,0,0,0,28,101,28,28
1963.95,4,1,20,54,54,0,54,0,0,54,0,0,0,0,0,0,0,10,0,0,21,27,0,0,50,49,1,0,0,0,0,0,6,6,6,0,0,48,251,54,54
1963.95,4,1,30,74,74,0,74,0,0,74,0,0,0,0,0,0,0,2,0,0,9,22,0,0,46,49,5,0,6,1,0,0,35,35,35,0,0,31,160,74,68
1963.95,4,1,40,82,82,0,82,0,0,82,0,0,0,0,0,0,0,0,0,0,1,7,3,0,10,31,9,0,5,0,1,0,65,65,65,0,0,11,56,82,43
1963.95,4,1,50,86,86,0,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,4,1,0,14,12,4,0,3,0,0,0,78,78,78,0,0,5,32,86,28
1963.95,4,1,60,71,71,0,71,0,0,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,4,0,2,0,1,0,67,67,67,0,0,1,17,71,11
1963.95,4,1,70,18,18,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,0,0,0,0,18,0
1963.95,4,1,80,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0
1963.95,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,3,0,0,19,19,0,19,0,0,19,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,3,0,10,19,19,0,19,0,0,19,0,0,0,0,0,0,4,0,4,0,3,1,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,4,12,6,5
1963.95,3,0,20,24,24,0,24,0,0,24,0,0,0,0,0,0,2,3,2,0,4,3,0,0,20,22,0,0,3,0,0,0,12,12,12,0,0,7,78,24,24
1963.95,3,0,30,21,21,0,21,0,0,21,0,0,0,0,0,0,2,4,2,0,1,3,0,0,8,19,1,0,1,0,0,0,12,12,12,0,0,4,56,21,21
1963.95,3,0,40,35,35,0,35,0,0,35,0,0,0,0,0,0,2,1,2,0,0,2,0,0,14,24,1,0,0,0,1,0,31,31,31,0,0,2,54,35,29
1963.95,3,0,50,26,26,0,26,0,0,26,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,15,7,0,0,0,0,0,26,26,26,0,0,0,32,26,22
1963.95,3,0,60,21,21,0,21,0,0,21,0,0,0,0,0,0,6,1,6,0,0,0,0,0,2,10,2,0,0,0,0,0,20,20,20,0,0,0,14,21,12
1963.95,3,0,70,11,11,0,11,0,0,11,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,11,11,11,0,0,0,2,11,2
1963.95,3,0,80,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
1963.95,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,3,1,0,12,12,0,12,0,0,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,3,1,10,24,24,0,24,0,0,24,0,0,0,0,0,0,4,3,4,0,4,3,0,0,8,8,1,0,0,0,0,0,1,1,1,0,0,7,33,11,11
1963.95,3,1,20,28,28,0,28,0,0,28,0,0,0,0,0,0,5,3,5,0,4,5,0,0,24,26,0,0,0,0,0,0,16,16,16,0,0,9,103,28,28
1963.95,3,1,30,26,26,0,26,0,0,26,0,0,0,0,0,0,4,2,4,0,0,1,0,0,13,17,2,0,1,3,0,0,19,19,19,0,0,1,47,26,25
1963.95,3,1,40,33,33,0,33,0,0,33,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,12,4,0,0,3,0,0,30,30,30,0,0,0,28,33,21
1963.95,3,1,50,30,30,0,30,0,0,30,0,0,0,0,0,0,4,1,4,0,0,0,0,0,3,10,2,0,0,0,0,0,29,29,29,0,0,0,17,30,15
1963.95,3,1,60,28,28,0,28,0,0,28,0,0,0,0,0,0,5,0,5,0,0,0,0,0,1,3,2,0,0,0,0,0,28,28,28,0,0,0,6,28,6
1963.95,3,1,70,9,9,0,9,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,9,0,0,0,1,9,1
1963.95,3,1,80,4,4,0,4,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,0,0,0,1,4,1
1963.95,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,2,0,0,1687,1687,0,1687,2,0,1687,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,2,0,10,1890,1890,0,1890,1,0,1890,0,0,0,0,0,3,0,30,3,0,149,128,0,0,334,209,0,0,17,30,0,0,226,226,226,0,0,277,763,569,438
1963.95,2,0,20,1326,1326,0,1326,0,0,1326,0,0,0,0,0,2,0,56,2,0,382,647,6,0,1110,1069,11,0,49,98,0,0,139,139,139,0,0,1035,3710,1326,1324
1963.95,2,0,30,1025,1025,0,1025,0,0,1025,0,0,0,0,0,3,0,35,3,0,167,512,46,0,670,888,68,0,13,69,2,0,210,210,210,0,0,725,2515,1025,1023
1963.95,2,0,40,673,673,0,673,1,1,673,0,0,0,0,0,5,0,16,5,0,66,207,67,0,299,421,93,0,6,36,1,0,282,282,282,0,0,340,1035,673,610
1963.95,2,0,50,438,438,0,438,2,0,438,0,0,0,0,0,9,0,10,9,0,17,91,44,0,105,198,68,0,1,0,0,0,281,281,281,0,0,152,418,438,310
1963.95,2,0,60,265,265,0,265,0,0,265,0,0,0,0,0,1,0,3,1,0,10,22,10,0,34,60,16,0,0,0,0,0,223,223,223,0,0,42,127,265,105
1963.95,2,0,70,127,127,0,127,1,0,127,0,0,0,0,0,0,0,0,0,0,1,3,2,0,7,13,5,0,0,0,0,0,121,121,121,0,0,6,26,127,23
1963.95,2,0,80,34,34,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,0,33,33,33,0,0,1,9,34,8
1963.95,2,0,90,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0
1963.95,2,1,0,1691,1691,0,1691,1,0,1691,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,2,1,10,1935,1935,0,1935,0,0,1935,0,0,0,0,0,3,0,44,3,0,268,296,1,0,540,443,2,0,0,0,2,0,172,172,172,0,0,565,1554,750,681
1963.95,2,1,20,1347,1347,0,1347,1,0,1347,0,0,0,0,0,4,0,68,4,0,350,744,21,0,1126,1212,27,0,0,0,1,0,222,222,222,0,0,1115,4361,1347,1347
1963.95,2,1,30,1104,1104,0,1104,0,0,1104,0,0,0,0,0,5,0,19,5,0,128,387,65,0,578,770,97,0,0,2,2,0,513,513,513,0,0,580,1969,1104,1025
1963.95,2,1,40,735,735,0,735,1,0,735,0,0,0,0,0,6,0,13,6,0,26,129,54,0,142,335,84,0,3,1,0,0,515,515,515,0,0,209,624,735,485
1963.95,2,1,50,500,500,0,500,2,0,500,0,0,0,0,0,5,0,5,5,0,17,45,27,0,77,120,44,0,0,2,2,0,407,407,407,0,0,89,258,500,219
1963.95,2,1,60,285,285,0,285,0,0,285,0,0,0,0,0,3,0,0,3,0,3,7,5,0,16,20,10,0,0,2,2,0,266,266,266,0,0,15,46,285,42
1963.95,2,1,70,140,140,0,140,0,0,140,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,7,2,0,0,1,0,0,135,135,135,0,0,4,15,140,15
1963.95,2,1,80,22,22,0,22,0,0,22,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,21,21,21,0,0,1,2,22,2
1963.95,2,1,90,5,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,0
1963.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.95,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,4,0,0,42,42,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,4,0,10,59,59,0,59,0,0,59,0,0,0,0,0,0,0,2,0,0,13,5,0,0,16,7,0,0,2,0,0,0,1,1,1,0,0,18,33,21,20
1964.03,4,0,20,62,62,0,62,0,0,62,0,0,0,0,0,0,0,2,0,0,22,21,0,0,58,58,0,0,12,6,0,0,1,1,1,0,0,43,254,62,62
1964.03,4,0,30,91,91,0,91,0,0,91,0,0,0,0,0,0,0,6,0,0,13,28,0,0,66,85,3,0,2,8,7,0,33,33,33,0,0,41,254,91,90
1964.03,4,0,40,93,93,0,93,0,0,93,0,0,0,0,0,0,0,5,0,0,5,16,2,0,42,62,9,0,0,5,3,0,62,62,62,0,0,23,145,93,83
1964.03,4,0,50,82,82,0,82,0,0,82,0,0,0,0,0,0,0,1,0,0,0,5,2,0,10,33,14,0,0,1,0,0,74,74,74,0,0,7,64,82,48
1964.03,4,0,60,62,62,0,62,0,0,62,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,19,4,0,0,0,0,0,59,59,59,0,0,3,31,62,27
1964.03,4,0,70,42,42,0,42,1,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,40,40,40,0,0,1,5,42,5
1964.03,4,0,80,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,1,3,1
1964.03,4,0,90,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1964.03,4,1,0,46,46,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,4,1,10,69,69,0,69,0,0,69,0,0,0,0,0,0,0,2,0,0,14,13,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0,27,94,27,27
1964.03,4,1,20,62,62,0,62,0,0,62,0,0,0,0,0,0,0,5,0,0,25,30,0,0,57,56,1,0,0,0,0,0,7,7,7,0,0,55,288,62,62
1964.03,4,1,30,77,77,0,77,0,0,77,0,0,0,0,0,0,0,8,0,0,12,24,0,0,48,56,5,0,5,0,1,0,35,35,35,0,0,36,178,77,72
1964.03,4,1,40,85,85,0,85,0,0,85,0,0,0,0,0,0,0,1,0,0,2,7,3,0,13,31,9,0,3,2,2,0,66,66,66,0,0,12,59,85,45
1964.03,4,1,50,91,91,0,91,0,0,91,0,0,0,0,0,0,0,1,0,0,0,4,1,0,15,13,4,0,4,0,0,0,82,82,82,0,0,5,35,91,30
1964.03,4,1,60,76,76,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,5,0,2,0,1,0,72,72,72,0,0,1,19,76,13
1964.03,4,1,70,19,19,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,0,0,0,19,0
1964.03,4,1,80,4,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,0
1964.03,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,3,0,0,15,15,0,15,0,0,15,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,3,0,10,18,18,0,18,0,0,18,0,0,0,0,0,0,3,0,3,0,2,1,0,0,5,5,0,0,2,0,0,0,1,1,1,0,0,3,14,7,6
1964.03,3,0,20,24,24,0,24,0,0,24,0,0,0,0,0,0,6,3,6,0,3,3,0,0,20,22,0,0,1,0,0,0,13,13,13,0,0,6,77,24,24
1964.03,3,0,30,22,22,0,22,0,0,22,0,0,0,0,0,0,2,4,2,0,2,3,0,0,9,20,0,0,0,1,0,0,13,13,13,0,0,5,62,22,22
1964.03,3,0,40,38,38,0,38,0,0,38,0,0,0,0,0,0,9,3,9,0,0,3,0,0,13,26,4,0,0,0,1,0,32,32,32,0,0,3,61,38,31
1964.03,3,0,50,33,33,0,33,0,0,33,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,16,6,0,0,0,1,0,32,32,32,0,0,0,34,33,24
1964.03,3,0,60,16,16,0,16,1,0,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,6,2,0,0,0,0,0,16,16,16,0,0,0,10,16,8
1964.03,3,0,70,9,9,0,9,0,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,9,9,0,0,0,2,9,2
1964.03,3,0,80,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
1964.03,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,3,1,0,12,12,0,12,0,0,12,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,3,1,10,23,23,0,23,0,0,23,0,0,0,0,0,0,3,0,3,0,3,2,0,0,8,6,1,0,0,2,0,0,1,1,1,0,0,5,29,10,10
1964.03,3,1,20,25,25,0,25,0,0,25,0,0,0,0,0,0,5,5,5,0,3,4,0,0,23,24,0,0,1,1,0,0,9,9,9,0,0,7,99,25,25
1964.03,3,1,30,29,29,0,29,0,0,29,0,0,0,0,0,0,3,4,3,0,1,3,0,0,15,21,2,0,1,1,0,0,22,22,22,0,0,4,53,29,28
1964.03,3,1,40,36,36,0,36,0,0,36,0,0,0,0,0,0,2,1,2,0,0,1,0,0,9,15,6,0,0,1,0,0,34,34,34,0,0,1,34,36,24
1964.03,3,1,50,30,30,0,30,0,0,30,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,10,3,0,0,0,0,0,30,30,30,0,0,0,17,30,15
1964.03,3,1,60,27,27,0,27,0,0,27,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,27,27,27,0,0,0,4,27,4
1964.03,3,1,70,8,8,0,8,0,0,8,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,8,0,0,0,1,8,1
1964.03,3,1,80,4,4,0,4,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,0,0,0,1,4,1
1964.03,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,2,0,0,1672,1672,0,1672,0,0,1672,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.03,2,0,10,1883,1883,0,1883,1,0,1883,0,0,0,0,0,2,0,24,2,0,155,124,0,0,334,203,0,0,22,30,0,0,221,221,221,0,0,279,756,570,433
1964.03,2,0,20,1326,1326,0,1326,4,0,1326,0,0,0,0,0,7,0,82,7,0,404,650,6,0,1112,1077,11,0,38,99,0,0,119,119,119,0,0,1060,3780,1326,1324
1964.03,2,0,30,1026,1026,0,1026,0,0,1026,0,0,0,0,0,10,0,33,10,0,158,508,49,0,674,894,71,0,18,72,0,0,211,211,211,0,0,715,2557,1026,1024
1964.03,2,0,40,670,670,0,670,2,0,670,0,0,0,0,0,8,0,25,8,0,68,214,67,0,303,431,91,0,5,19,2,0,292,292,292,0,0,349,1061,670,612
1964.03,2,0,50,431,431,0,431,0,0,431,0,0,0,0,0,4,0,5,4,0,19,87,43,0,107,199,67,0,0,5,0,0,273,273,273,0,0,149,422,431,309
1964.03,2,0,60,262,262,0,262,1,0,262,0,0,0,0,0,2,0,0,2,0,9,21,9,0,34,61,16,0,0,0,0,0,221,221,221,0,0,39,128,262,106
1964.03,2,0,70,128,128,0,128,1,0,128,0,0,0,0,0,4,0,0,4,0,1,3,2,0,7,13,5,0,0,0,0,0,122,122,122,0,0,6,26,128,23
1964.03,2,0,80,35,35,0,35,0,0,35,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,5,1,0,0,0,0,0,34,34,34,0,0,1,9,35,8
1964.03,2,0,90,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0
1964.03,2,1,0,1672,1672,0,1672,0,0,1672,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
