Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_IP='Accessibility',A_IP='CascadeState',A_IP='HasSTI',A_IP='OnDrug',A_IP='PrEPWilling',A_IP='Risk',A_IP='VMMC',A_IP='WillingToStartARTFromPrEPCampaign',A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_IP='Accessibility',B_IP='CascadeState',B_IP='HasSTI',B_IP='OnDrug',B_IP='PrEPWilling',B_IP='Risk',B_IP='VMMC',B_IP='WillingToStartARTFromPrEPCampaign',B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
1074,25641.1,26930.9,2,F,1,1,703,0,0,18.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,780,0,1,15.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1075,25671.5,26477.7,1,F,1,1,536,0,0,26.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,469,0,1,30.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1076,25671.5,25851.8,1,F,1,1,631,0,0,22.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,700,0,1,19,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1077,25702,26663,2,F,1,1,740,0,0,17.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,752,0,1,16.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1078,25702,29680.5,2,F,1,1,672,0,0,20.25,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,784,0,1,15.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1079,25732.4,26549.2,0,F,1,1,376,0,0,36.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,495,0,1,29.25,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1080,25732.4,25754.7,0,F,1,1,540,0,0,26.6667,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,748,0,1,17.25,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1081,25732.4,30770.1,2,F,1,1,203,0,0,53.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,264,0,1,46.2502,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1082,25762.8,26501.3,1,F,1,1,456,0,0,31.3334,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,432,0,1,33.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1083,25762.8,32788.2,2,F,1,1,567,0,0,25.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,560,0,1,25.6667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1084,25762.8,29328.4,2,F,1,1,572,0,0,25.0833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,665,0,1,20.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1085,25762.8,29494.4,2,F,1,1,354,0,0,38.5001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,391,0,1,36.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1086,25793.2,26074.2,0,F,1,1,434,0,0,33.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,846,0,1,13.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1087,25793.2,25794.6,0,F,1,1,732,0,0,18,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,831,0,1,14.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1088,25793.2,25902.5,1,F,1,1,380,0,0,36.6668,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,360,0,1,38.3335,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1089,25793.2,29609.3,2,F,1,1,621,0,0,23.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,596,0,1,24,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1090,25793.2,29657.8,2,F,1,1,622,0,0,23,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,748,0,1,17.4166,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1091,25793.2,26798.6,2,F,1,1,653,0,0,21.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,788,0,1,15.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1092,25793.2,31550.6,2,F,1,1,480,0,0,30.3334,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,600,0,1,23.8333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1093,25823.6,25860.3,0,F,1,1,456,0,0,31.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,433,0,1,33.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1094,25823.6,26070.7,1,F,1,1,365,0,0,38.0835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,719,0,1,18.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1095,25823.6,29556.5,2,F,1,1,639,0,0,22.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,809,0,1,14.9167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1096,25854,26084.8,1,F,1,1,349,0,0,39.0835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,227,0,1,50.6667,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1097,25854,26035.8,2,F,1,1,708,0,0,19.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,856,0,1,13.4167,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1098,25854,26099.4,2,F,1,1,734,0,0,18.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,831,0,1,14.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1099,25884.4,25957.6,0,F,1,1,319,0,0,42.0002,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,394,0,1,36.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1100,25884.4,26296.2,0,F,1,1,521,0,0,28.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,444,0,1,32.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1101,25884.4,26177.5,0,F,1,1,671,0,0,20.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,773,0,1,16.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1102,25884.4,26570.4,1,F,1,1,380,0,0,36.9168,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,505,0,1,28.9167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1103,25914.9,26998.8,1,F,1,1,172,0,0,59.9165,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,297,0,1,43.5002,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1104,25914.9,26970.6,1,F,1,1,172,0,0,59.9165,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,315,0,1,42.1668,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1105,25914.9,26051.9,1,F,1,1,337,0,0,40.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,520,0,1,28.1667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1106,25914.9,30983.8,2,F,1,1,810,0,0,15.1667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,868,0,1,13.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1107,25945.3,26268.4,0,F,1,1,456,0,0,31.8334,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,431,0,1,33.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1108,25945.3,26144.4,0,F,1,1,694,0,0,19.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,586,0,1,24.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1109,25945.3,26592.4,0,F,1,1,724,0,0,18.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,754,0,1,17.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1110,25945.3,28082.2,2,F,1,1,709,0,0,19.4166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,872,0,1,13.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1111,25945.3,28829.3,2,F,1,1,380,0,0,37.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,422,0,1,33.9167,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1112,25975.7,26077.6,1,F,1,1,319,0,0,42.2502,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,596,0,1,24.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1113,25975.7,28344.7,1,F,1,1,540,0,0,27.3333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,679,0,1,20.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1114,25975.7,26247.8,1,F,1,1,540,0,0,27.3333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,520,0,1,28.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1115,26006.1,26415.8,0,F,1,1,287,0,0,44.8335,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,200,0,1,55.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1116,26006.1,28199.7,2,F,1,1,272,0,0,46.5002,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,227,0,1,51.0834,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1117,26036.5,26573.1,0,F,1,1,496,0,0,30,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,343,0,1,40.0001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1118,26036.5,26652.7,1,F,1,1,413,0,0,35.1668,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,678,0,1,20.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1119,26036.5,26335.5,1,F,1,1,576,0,0,25.6667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,856,0,1,13.9167,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1120,26036.5,27542.4,2,F,1,1,64,0,0,72.1686,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,55,0,1,76.1053,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1121,26036.5,32727.3,2,F,1,1,349,0,0,39.5835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,338,0,1,40.5001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1122,26066.9,36895.8,2,F,1,1,628,0,0,23.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,743,0,1,18.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1123,26066.9,27916.9,2,F,1,1,633,0,0,22.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,803,0,1,15.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1124,26097.4,27127.6,0,F,1,1,666,0,0,21.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,554,0,1,27.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1125,26097.4,30251.9,2,F,1,1,631,0,0,23.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,788,0,1,16.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1126,26097.4,27926.9,2,F,1,1,172,0,0,60.4165,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,209,0,1,53.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1127,26097.4,27722.3,2,F,1,1,499,0,0,30.0834,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,678,0,1,21,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1128,26127.8,26158.6,0,F,1,1,413,0,0,35.4168,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,433,0,1,34.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1129,26127.8,26734.8,1,F,1,1,320,0,0,42.2502,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,507,0,1,29.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1130,26127.8,34685.5,2,F,1,1,704,0,0,20.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,801,0,1,16.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1131,26158.2,27651.2,1,F,1,1,632,0,0,23.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,600,0,1,24.8333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1132,26158.2,26606.1,1,F,1,1,279,0,0,46.0835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,336,0,1,41.0001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1133,26158.2,26237.4,1,F,1,1,261,0,0,47.6668,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,408,0,1,35.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1134,26188.6,26219,0,F,1,1,523,0,0,28.6667,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,475,0,1,31.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1135,26188.6,26275,1,F,1,1,365,0,0,39.0835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,465,0,1,32.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1136,26188.6,26866.7,1,F,1,1,261,0,0,47.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,542,0,1,27.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1137,26188.6,32844.3,2,F,1,1,684,0,0,21.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,846,0,1,14.6667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1138,26188.6,31505.1,2,F,1,1,749,0,0,18.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,862,0,1,14,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1139,26188.6,30912.9,2,F,1,1,477,0,0,31.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,586,0,1,25.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1140,26219,26580.1,1,F,1,1,582,0,0,26,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,678,0,1,21.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1141,26219,26854.3,1,F,1,1,298,0,0,44.3335,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,267,0,1,47.4168,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1142,26219,30476.8,2,F,1,1,648,0,0,22.75,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,831,0,1,15.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1143,26249.4,26537.3,1,F,1,1,248,0,0,49.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,271,0,1,47.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1144,26249.4,28710.9,2,F,1,1,576,0,0,26.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,802,0,1,16.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1145,26249.4,27905,2,F,1,1,614,0,0,24.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,845,0,1,14.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1146,26249.4,27427.9,2,F,1,1,778,0,0,17.4166,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,889,0,1,13.3333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1147,26249.4,27004.4,2,F,1,1,295,0,0,44.7502,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,306,0,1,43.7502,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1148,26249.4,30923.4,2,F,1,1,320,0,0,42.5835,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,315,0,1,43.0835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1149,26279.9,26414.8,0,F,1,1,651,0,0,22.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,692,0,1,21,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1150,26279.9,26899.2,0,F,1,1,821,0,0,15.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,702,0,1,20.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1151,26279.9,26301.2,1,F,1,1,389,0,0,37.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,649,0,1,22.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1152,26279.9,30145.9,2,F,1,1,750,0,0,18.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,856,0,1,14.5833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1153,26279.9,29675.2,2,F,1,1,355,0,0,39.8335,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,406,0,1,36.5001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1154,26279.9,31052.4,2,F,1,1,438,0,0,34.2501,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,494,0,1,30.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1155,26310.3,26502,0,F,1,1,536,0,0,28.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,706,0,1,20.5833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1156,26310.3,26639.7,0,F,1,1,643,0,0,23.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,859,0,1,14.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1157,26310.3,26562,1,F,1,1,582,0,0,26.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,553,0,1,27.6667,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1158,26310.3,27195.9,2,F,1,1,319,0,0,43.1668,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,324,0,1,42.5835,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1159,26310.3,26839.3,2,F,1,1,365,0,0,39.4168,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,526,0,1,28.8334,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1160,26340.7,26535.7,2,F,1,1,413,0,0,36.0001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,745,0,1,19.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1161,26371.1,26817.3,0,F,1,1,812,0,0,16.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,813,0,1,16.3333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1162,26371.1,26658.3,1,F,1,1,279,0,0,46.6668,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,276,0,1,47.1668,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1163,26371.1,26975.6,1,F,1,1,337,0,0,41.5002,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,432,0,1,34.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1164,26371.1,26790.2,1,F,1,1,602,0,0,25.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,517,0,1,29.5,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1165,26371.1,26939,1,F,1,1,716,0,0,20.0833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,788,0,1,17.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1166,26371.1,27460.1,2,F,1,1,632,0,0,23.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,854,0,1,15,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1167,26371.1,30857.3,2,F,1,1,637,0,0,23.5833,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,787,0,1,17.1666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1168,26401.5,29557.5,2,F,1,1,144,0,0,65.5831,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,246,0,1,50.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1169,26431.9,26456.3,0,F,1,1,683,0,0,21.75,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,700,0,1,21.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1170,26431.9,27628.6,2,F,1,1,510,0,0,30.3334,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,699,0,1,21.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1171,26431.9,30890.8,2,F,1,1,694,0,0,21.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,814,0,1,16.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1172,26462.4,26542.3,0,F,1,1,711,0,0,20.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,733,0,1,19.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1173,26462.4,26756,0,F,1,1,527,0,0,29.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,528,0,1,29.1667,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1174,26462.4,26726,0,F,1,1,538,0,0,28.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,742,0,1,19.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1175,26462.4,27761.9,1,F,1,1,331,0,0,42.3335,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,433,0,1,35.0001,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1176,26462.4,28381,1,F,1,1,337,0,0,41.7502,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,692,0,1,21.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1177,26462.4,28564.3,2,F,1,1,760,0,0,18.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,887,0,1,13.9167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1178,26492.8,35586.8,2,F,1,1,735,0,0,19.75,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,826,0,1,16.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1179,26492.8,28030.2,2,F,1,1,304,0,0,44.5835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,444,0,1,34.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1180,26492.8,28003.6,2,F,1,1,397,0,0,37.9168,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,465,0,1,33.0834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1181,26523.2,27460.3,1,F,1,1,101,0,0,79.3536,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,291,0,1,46.1668,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1182,26523.2,26905.7,1,F,1,1,456,0,0,33.4167,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,773,0,1,18.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1183,26523.2,29097.8,2,F,1,1,608,0,0,25.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,706,0,1,21.1666,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1184,26523.2,32366.1,2,F,1,1,513,0,0,30.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,700,0,1,21.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1185,26523.2,26837.3,2,F,1,1,248,0,0,50.3334,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,226,0,1,52.5834,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1186,26553.6,27079.8,1,F,1,1,286,0,0,46.5835,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,245,0,1,50.8334,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1187,26553.6,27431.2,1,F,1,1,585,0,0,26.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,813,0,1,16.8333,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1188,26584,26866.2,1,F,1,1,434,0,0,35.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,791,0,1,17.5833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1189,26584,27203.5,1,F,1,1,434,0,0,35.2501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,773,0,1,18.6666,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1190,26584,26753,1,F,1,1,496,0,0,31.5,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,606,0,1,25.8333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1191,26584,26881.3,1,F,1,1,569,0,0,27.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,728,0,1,20.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1192,26584,36277.9,2,F,1,1,136,0,0,67.583,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,245,0,1,50.9167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1193,26614.4,26814.7,0,F,1,1,724,0,0,20.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,692,0,1,21.9166,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1194,26614.4,26884.3,0,F,1,1,730,0,0,20.25,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,624,0,1,25.0833,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1195,26614.4,27512.6,1,F,1,1,261,0,0,48.9168,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,325,0,1,43.3335,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1196,26614.4,27535,1,F,1,1,286,0,0,46.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,500,0,1,31.4167,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1197,26614.4,27105.4,1,F,1,1,278,0,0,47.4168,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,291,0,1,46.4168,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1198,26614.4,28731.4,2,F,1,1,746,0,0,19.75,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,832,0,1,16.3333,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
1199,26614.4,26885.6,2,F,1,1,413,0,0,36.7501,Yes,None,NO,NO,NO,MEDIUM,None,YES,0,0,0,393,0,1,38.3335,No,None,NO,NO,NO,MEDIUM,None,YES,0,0,0
