Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
185,340461476,gambiae2,1012,11757,537,2847,8373,12162,5396,239552,555960,277980,2338,81,256,5,1199,0,988,226,23,0,0,25048,0.0456668
186,340461476,gambiae2,1012,11713,515,2835,8363,12199,5372,239249,567240,283620,2382,93,258,13,1223,0,982,257,28,0,0,25351,0.0450536
187,340461476,gambiae2,1012,11612,518,2839,8255,12163,5331,238960,558120,279060,2375,95,287,10,1161,0,1005,224,33,0,0,25640,0.0446918
188,340461476,gambiae2,1013,11610,521,2818,8271,12194,5324,239007,538200,269100,2273,76,261,6,1208,0,955,227,28,0,0,25593,0.0459399
189,340461476,gambiae2,1013,11563,521,2838,8204,12171,5509,239060,559800,279900,2370,82,240,12,1147,0,944,229,21,0,0,25540,0.047553
190,340461476,gambiae2,1013,11594,520,2859,8215,12182,5612,238617,564360,282180,2362,79,246,7,1200,0,919,222,28,0,0,25983,0.0456234
191,340461476,gambiae2,1013,11541,530,2886,8125,12260,5467,239278,538480,269240,2334,78,286,14,1210,0,1006,229,28,0,0,25322,0.0460398
192,340461476,gambiae2,1013,11603,529,2883,8191,12304,5346,239128,554800,277400,2421,93,279,8,1250,0,914,249,25,0,0,25472,0.047025
193,340461476,gambiae2,1013,11537,535,2891,8111,12175,5466,238857,555720,277860,2402,83,261,11,1158,0,937,259,28,0,0,25743,0.045912
194,340461476,gambiae2,1013,11619,534,2952,8133,12217,5481,239015,545880,272940,2262,85,295,11,1214,0,892,210,30,0,0,25585,0.0463237
195,340461476,gambiae2,1012,11653,526,2926,8201,12220,5433,239504,551760,275880,2356,83,250,8,1262,0,971,227,30,0,0,25096,0.0468693
196,340461476,gambiae2,1012,11639,550,2915,8174,12195,5372,238990,553240,276620,2396,73,263,10,1221,0,938,265,32,0,0,25610,0.0454835
197,340461476,gambiae2,1012,11610,548,2912,8150,12203,5280,238899,542120,271060,2369,98,260,9,1186,0,940,254,21,0,0,25701,0.0462909
198,340461476,gambiae2,1012,11544,535,2922,8087,12179,5395,238991,560080,280040,2344,101,262,10,1150,0,953,235,28,0,0,25609,0.0474083
199,340461476,gambiae2,1012,11460,556,2918,7986,12267,5625,238648,559200,279600,2390,92,250,12,1096,0,907,248,25,0,0,25952,0.0457238
200,340461476,gambiae2,1012,11507,558,2907,8042,12275,5540,239035,541200,270600,2285,89,250,12,1214,0,919,224,24,0,0,25565,0.0464092
201,340461476,gambiae2,1012,11553,560,2906,8087,12369,5372,238545,559040,279520,2417,87,262,18,1261,0,938,253,24,0,0,26055,0.0472376
202,340461476,gambiae2,1012,11533,575,2926,8032,12370,5395,239288,552680,276340,2357,89,287,11,1145,0,897,237,31,0,0,25312,0.0466067
203,340461476,gambiae2,1012,11508,584,2894,8030,12394,5449,238615,532200,266100,2257,96,276,11,1194,0,966,231,22,0,0,25985,0.0457987
204,340461476,gambiae2,1012,11579,585,2954,8040,12379,5556,239222,562920,281460,2369,100,268,12,1204,0,879,225,29,0,0,25378,0.0488256
205,340461476,gambiae2,1012,11599,597,2958,8044,12394,5372,238944,560560,280280,2379,91,283,16,1231,0,928,258,25,0,0,25656,0.0450828
206,340461476,gambiae2,1012,11669,605,2935,8129,12345,5369,239047,536640,268320,2354,104,244,13,1255,0,916,244,25,0,0,25553,0.0457685
207,340461476,gambiae2,1012,11576,622,2884,8070,12293,5414,239175,558800,279400,2388,118,268,13,1130,0,961,238,24,0,0,25425,0.0476167
208,340461476,gambiae2,1012,11646,626,2830,8190,12278,5306,239112,555080,277540,2286,102,260,12,1244,0,935,218,21,0,0,25488,0.0454993
209,340461476,gambiae2,1012,11636,626,2849,8161,12282,5262,239287,547080,273540,2317,99,266,15,1195,0,932,242,31,0,0,25313,0.0459177
210,340461476,gambiae2,1012,11551,621,2799,8131,12246,5406,238913,568920,284460,2365,123,285,14,1146,0,951,244,36,0,0,25687,0.0462693
211,340461476,gambiae2,1012,11547,610,2846,8091,12221,5462,239231,543440,271720,2322,100,261,13,1169,0,913,238,22,0,0,25369,0.0451505
212,340461476,gambiae2,1012,11493,583,2834,8076,12219,5412,239025,551480,275740,2334,110,260,13,1214,0,1012,226,30,0,0,25575,0.0466822
213,340461476,gambiae2,1012,11533,580,2852,8101,12265,5410,238891,559600,279800,2413,91,258,6,1201,0,912,220,29,0,0,25709,0.0463752
214,340461476,gambiae2,1013,11525,577,2852,8096,12264,5370,238808,532000,266000,2292,102,259,12,1190,0,944,233,21,0,0,25792,0.0459417
215,340461476,gambiae2,1013,11579,566,2896,8117,12209,5421,239428,551640,275820,2288,101,268,4,1230,0,923,224,29,0,0,25172,0.0484812
216,340461476,gambiae2,1014,11568,560,2913,8095,12182,5492,238907,561280,280640,2418,99,279,10,1209,0,948,248,24,0,0,25693,0.0456312
217,340461476,gambiae2,1015,11594,573,2911,8110,12128,5339,238718,537200,268600,2312,92,265,14,1207,0,939,214,28,0,0,25882,0.0457757
218,340461476,gambiae2,1015,11562,569,2950,8043,12194,5344,239140,550120,275060,2327,89,286,6,1194,0,974,219,33,0,0,25460,0.0481794
219,340461476,gambiae2,1015,11510,574,2937,7999,12130,5405,239117,561080,280540,2352,101,265,9,1151,0,931,242,30,0,0,25483,0.0462808
220,340461476,gambiae2,1016,11546,569,2929,8048,12146,5291,239217,540240,270120,2280,91,257,9,1230,0,951,224,19,0,0,25383,0.0454178
221,340461476,gambiae2,1016,11542,574,2947,8021,12104,5341,239305,552240,276120,2364,91,248,14,1180,0,925,231,28,0,0,25295,0.0469847
222,340461476,gambiae2,1016,11552,584,2922,8046,12180,5351,238553,553880,276940,2365,101,235,17,1157,0,897,227,23,0,0,26047,0.0458044
223,340461476,gambiae2,1016,11507,575,2912,8020,12138,5398,239065,542160,271080,2281,90,244,11,1192,0,963,251,23,0,0,25535,0.0470264
224,340461476,gambiae2,1016,11537,555,2912,8070,12116,5530,238839,554600,277300,2335,88,242,4,1171,0,882,231,28,0,0,25761,0.0470986
225,340461476,gambiae2,1016,11551,566,2914,8071,12173,5503,239185,561200,280600,2345,94,252,12,1201,0,914,239,34,0,0,25415,0.0464497
226,340461476,gambiae2,1017,11565,537,2937,8091,12267,5485,239168,537600,268800,2307,90,261,10,1220,0,958,220,28,0,0,25432,0.0452869
227,340461476,gambiae2,1016,11623,549,2927,8147,12229,5377,239012,557000,278500,2385,114,311,12,1252,0,918,244,32,0,0,25588,0.0473065
228,340461476,gambiae2,1016,11625,543,2948,8134,12281,5331,239115,554560,277280,2451,79,273,15,1208,0,920,258,28,0,0,25485,0.045939
229,340461476,gambiae2,1014,11548,524,2976,8048,12262,5276,238989,544360,272180,2323,96,259,11,1095,0,900,254,18,0,0,25611,0.0459554
230,340461476,gambiae2,1014,11588,540,2957,8091,12287,5252,239124,562600,281300,2276,90,251,9,1173,0,864,246,23,0,0,25476,0.0470479
231,340461476,gambiae2,1014,11527,569,2930,8028,12224,5383,239048,572200,286100,2387,89,263,10,1128,0,923,236,30,0,0,25552,0.0452826
232,340461476,gambiae2,1014,11472,573,2904,7995,12329,5310,239361,547480,273740,2288,91,259,4,1137,0,932,241,19,0,0,25239,0.0446557
233,340461476,gambiae2,1014,11497,565,2912,8020,12378,5375,239113,541680,270840,2280,85,224,13,1188,0,913,224,26,0,0,25487,0.0461003
234,340461476,gambiae2,1014,11409,563,2928,7918,12335,5547,238768,568320,284160,2437,101,272,11,1114,0,941,244,17,0,0,25832,0.0470518
235,340461476,gambiae2,1014,11536,583,2950,8003,12355,5481,238887,537200,268600,2294,86,191,11,1229,0,864,219,19,0,0,25713,0.0454533
236,340461476,gambiae2,1014,11587,602,2941,8044,12339,5449,239216,535480,267740,2366,93,248,17,1231,0,922,230,28,0,0,25384,0.0478649
237,340461476,gambiae2,1014,11525,602,2925,7998,12339,5404,239061,563240,281620,2387,99,274,10,1190,0,998,233,21,0,0,25539,0.0474042
238,340461476,gambiae2,1014,11544,590,2930,8024,12385,5425,239047,541240,270620,2362,100,268,5,1176,0,891,245,21,0,0,25553,0.045343
239,340461476,gambiae2,1014,11512,578,2954,7980,12291,5452,239168,539800,269900,2288,95,292,14,1184,0,955,241,20,0,0,25432,0.047212
240,340461476,gambiae2,1014,11563,566,2972,8025,12336,5375,238962,566840,283420,2406,97,262,11,1225,0,940,211,23,0,0,25638,0.0471137
241,340461476,gambiae2,1015,11533,569,2954,8010,12304,5508,238913,543480,271740,2366,105,240,10,1176,0,935,249,22,0,0,25687,0.0452297
242,340461476,gambiae2,1014,11567,569,2923,8075,12250,5457,239522,534320,267160,2270,87,249,12,1178,0,903,218,23,0,0,25078,0.0472639
243,340461476,gambiae2,1014,11630,589,2940,8101,12279,5405,238586,567480,283740,2411,101,254,13,1237,0,892,252,30,0,0,26014,0.0469344
244,340461476,gambiae2,1014,11631,611,2969,8051,12254,5300,239467,545440,272720,2311,94,283,12,1180,0,933,222,24,0,0,25133,0.0458413
245,340461476,gambiae2,1014,11592,597,2909,8086,12264,5473,238620,544120,272060,2338,115,227,7,1203,0,970,259,13,0,0,25980,0.0460784
246,340461476,gambiae2,1015,11604,580,2937,8087,12110,5599,238803,566600,283300,2397,102,254,10,1225,0,922,259,32,0,0,25797,0.0477468
247,340461476,gambiae2,1015,11645,575,2934,8136,12243,5437,239202,546800,273400,2380,102,242,9,1229,0,921,239,28,0,0,25398,0.0455295
248,340461476,gambiae2,1015,11569,576,2924,8069,12322,5315,239154,537480,268740,2308,99,271,8,1194,0,991,247,32,0,0,25446,0.0464484
249,340461476,gambiae2,1015,11510,567,2915,8028,12334,5375,239175,559520,279760,2396,103,262,8,1152,0,954,238,19,0,0,25425,0.0473432
250,340461476,gambiae2,1015,11511,587,2939,7985,12297,5551,239045,558080,279040,2353,96,255,13,1162,0,874,259,28,0,0,25555,0.0454407
251,340461476,gambiae2,1015,11499,594,2961,7944,12292,5568,239200,543880,271940,2286,99,269,12,1200,0,931,249,32,0,0,25400,0.0457909
252,340461476,gambiae2,1015,11529,590,2957,7982,12316,5478,239007,555440,277720,2379,93,257,11,1219,0,927,240,22,0,0,25593,0.0467015
253,340461476,gambiae2,1015,11587,601,2928,8058,12316,5471,238774,542320,271160,2374,91,251,12,1214,0,919,211,26,0,0,25826,0.046077
254,340461476,gambiae2,1015,11635,590,2886,8159,12227,5487,238737,546040,273020,2300,91,277,11,1210,0,904,230,28,0,0,25863,0.0476213
255,340461476,gambiae2,1015,11625,591,2906,8128,12266,5402,238804,553680,276840,2378,102,274,9,1191,0,934,245,22,0,0,25796,0.0473647
256,340461476,gambiae2,1015,11665,584,2901,8180,12306,5311,239295,557960,278980,2339,92,275,10,1227,0,929,229,29,0,0,25305,0.0465901
257,340461476,gambiae2,1015,11582,575,2894,8113,12293,5417,239421,559960,279980,2384,110,257,10,1155,0,935,276,27,0,0,25179,0.0453527
258,340461476,gambiae2,1015,11582,559,2921,8102,12234,5509,238939,554240,277120,2365,106,258,10,1207,0,919,263,25,0,0,25661,0.0449657
259,340461476,gambiae2,1015,11597,563,2938,8096,12298,5615,239297,558840,279420,2366,88,252,7,1198,0,887,267,29,0,0,25303,0.0462994
260,340461476,gambiae2,1015,11661,576,2927,8158,12270,5633,239106,556280,278140,2342,94,290,11,1233,0,904,239,26,0,0,25494,0.0452777
261,340461476,gambiae2,1015,11712,586,2944,8182,12369,5557,239119,550560,275280,2388,98,252,6,1249,0,940,235,23,0,0,25481,0.0458294
262,340461476,gambiae2,1015,11691,589,2926,8176,12399,5488,238761,557920,278960,2381,110,294,9,1216,0,973,233,31,0,0,25839,0.046282
263,340461476,gambiae2,1015,11806,601,2994,8211,12357,5394,239269,550600,275300,2361,90,262,9,1247,0,891,217,24,0,0,25331,0.0463131
264,340461476,gambiae2,1015,11706,588,2994,8124,12293,5501,238955,556960,278480,2445,107,275,12,1137,0,952,266,19,0,0,25645,0.0460062
265,340461476,gambiae2,1015,11758,580,2999,8179,12282,5362,239087,573640,286820,2347,112,283,7,1209,0,907,226,24,0,0,25513,0.0460446
266,340461476,gambiae2,1015,11835,584,2969,8282,12338,5378,239251,550720,275360,2321,93,270,10,1252,0,933,224,18,0,0,25349,0.0444756
267,340461476,gambiae2,1015,11843,588,2995,8260,12227,5406,239217,567760,283880,2403,89,291,6,1150,0,900,214,28,0,0,25383,0.0460288
268,340461476,gambiae2,1015,11891,585,2974,8332,12318,5328,239410,574800,287400,2381,110,257,16,1220,0,925,220,27,0,0,25190,0.0447073
269,340461476,gambiae2,1016,11860,603,2987,8270,12255,5603,238634,557960,278980,2382,86,257,10,1176,0,949,237,21,0,0,25966,0.0438239
270,340461476,gambiae2,1016,11804,584,2946,8274,12207,5603,239154,580640,290320,2406,113,286,7,1220,0,1000,248,28,0,0,25446,0.0465374
271,340461476,gambiae2,1016,11824,594,2977,8253,12319,5444,239125,560520,280260,2420,103,271,13,1226,0,905,280,21,0,0,25475,0.0438241
272,340461476,gambiae2,1017,11816,594,2954,8268,12304,5448,238533,565880,282940,2449,88,254,5,1214,0,936,260,26,0,0,26067,0.0454489
273,340461476,gambiae2,1017,11775,601,2937,8237,12241,5415,239223,574080,287040,2421,99,249,6,1201,0,964,244,34,0,0,25377,0.0460645
274,340461476,gambiae2,1017,11800,599,2937,8264,12314,5289,239111,557160,278580,2415,101,260,12,1216,0,912,257,22,0,0,25489,0.0442046
275,340461476,gambiae2,1018,11855,605,2955,8295,12211,5317,239045,566920,283460,2390,87,285,6,1222,0,918,230,19,0,0,25555,0.0457481
276,340461476,gambiae2,1018,11857,613,2939,8305,12176,5445,239119,582680,291340,2468,116,271,11,1177,0,873,277,25,0,0,25481,0.0450769
277,340461476,gambiae2,1017,11789,603,2952,8234,12152,5477,239387,555760,277880,2351,109,237,14,1182,0,967,253,30,0,0,25213,0.0437307
278,340461476,gambiae2,1016,11776,600,2949,8227,12245,5534,239161,570160,285080,2443,98,288,10,1193,0,922,253,31,0,0,25439,0.0453667
279,340461476,gambiae2,1016,11797,604,2981,8212,12281,5531,238726,578000,289000,2404,113,301,7,1188,0,903,237,27,0,0,25874,0.0446173
280,340461476,gambiae2,1016,11903,600,3013,8290,12327,5536,238402,549240,274620,2318,100,268,9,1321,0,969,214,32,0,0,26198,0.0447647
281,340461476,gambiae2,1016,11790,593,3026,8171,12308,5631,239035,566760,283380,2460,95,281,11,1156,0,983,251,35,0,0,25565,0.0476986
282,340461476,gambiae2,1016,11860,595,3013,8252,12353,5457,239381,573600,286800,2355,112,255,10,1264,0,926,239,29,0,0,25219,0.0451073
283,340461476,gambiae2,1016,11936,612,2978,8346,12430,5476,238662,547640,273820,2347,95,235,16,1192,0,883,207,26,0,0,25938,0.0439662
284,340461476,gambiae2,1016,11888,603,3008,8277,12361,5475,239070,582920,291460,2415,103,300,11,1163,0,928,253,30,0,0,25530,0.0473632
285,340461476,gambiae2,1015,11912,611,2997,8304,12362,5485,238921,571640,285820,2382,105,283,15,1256,0,964,236,32,0,0,25679,0.0437967
286,340461476,gambiae2,1014,11977,617,3030,8330,12390,5457,238816,564680,282340,2421,94,255,12,1242,0,911,238,28,0,0,25784,0.0449216
287,340461476,gambiae2,1014,11950,605,3066,8279,12398,5474,239015,576080,288040,2494,103,290,11,1218,0,953,258,34,0,0,25585,0.0456613
288,340461476,gambiae2,1015,12005,609,3098,8298,12378,5546,238698,568440,284220,2466,111,265,15,1244,0,907,255,27,0,0,25902,0.0444122
289,340461476,gambiae2,1015,11957,616,3020,8321,12423,5445,239257,573200,286600,2371,90,271,13,1232,0,966,279,35,0,0,25343,0.0455668
290,340461476,gambiae2,1015,11935,608,3034,8293,12430,5460,238934,578240,289120,2444,98,284,12,1223,0,948,262,35,0,0,25666,0.0442132
291,340461476,gambiae2,1015,11944,591,3049,8304,12403,5408,239114,556880,278440,2380,106,279,18,1235,0,936,263,27,0,0,25486,0.0443864
292,340461476,gambiae2,1015,11864,592,3107,8165,12382,5364,238974,581360,290680,2471,99,274,10,1137,0,944,245,28,0,0,25626,0.0457657
293,340461476,gambiae2,1015,11798,592,3043,8163,12315,5422,238923,569120,284560,2343,95,254,11,1161,0,982,221,24,0,0,25677,0.0440794
294,340461476,gambiae2,1015,11728,608,3033,8087,12338,5296,239133,559880,279940,2401,116,268,13,1167,0,963,251,23,0,0,25467,0.045117
295,340461476,gambiae2,1015,11736,625,3005,8106,12250,5388,238632,569600,284800,2358,106,285,6,1210,0,949,225,28,0,0,25968,0.0454865
296,340461476,gambiae2,1015,11622,649,3000,7973,12234,5370,238699,560600,280300,2362,103,242,9,1111,0,976,228,21,0,0,25901,0.0455899
297,340461476,gambiae2,1015,11617,657,2972,7988,12242,5368,239102,555120,277560,2288,110,255,13,1153,0,903,231,24,0,0,25498,0.0462023
298,340461476,gambiae2,1015,11616,664,2962,7990,12267,5645,238855,562240,281120,2337,98,267,13,1179,0,921,226,33,0,0,25745,0.0459324
299,340461476,gambiae2,1015,11626,633,2953,8040,12301,5543,239230,565520,282760,2352,105,275,9,1223,0,954,232,27,0,0,25370,0.0457901
300,340461476,gambiae2,1016,11612,629,2974,8009,12408,5378,238689,540960,270480,2361,132,241,7,1240,0,975,244,35,0,0,25911,0.0448614
301,340461476,gambiae2,1016,11665,616,2985,8064,12305,5352,239255,552360,276180,2383,104,268,12,1236,0,916,236,31,0,0,25345,0.0478982
302,340461476,gambiae2,1016,11652,628,2967,8057,12331,5251,238726,559480,279740,2400,92,265,17,1179,0,905,267,20,0,0,25874,0.0458849
303,340461476,gambiae2,1016,11624,606,2945,8073,12307,5467,238668,545640,272820,2336,110,248,9,1167,0,959,211,25,0,0,25932,0.0462465
304,340461476,gambiae2,1017,11533,609,2911,8013,12268,5534,238993,555320,277660,2360,102,267,12,1156,0,976,239,32,0,0,25607,0.0475258
305,340461476,gambiae2,1017,11602,613,2898,8091,12387,5398,239204,554960,277480,2304,97,243,8,1288,0,963,231,25,0,0,25396,0.0461121
306,340461476,gambiae2,1017,11580,628,2905,8047,12358,5499,238563,547880,273940,2388,115,273,9,1172,0,910,249,35,0,0,26037,0.0457619
307,340461476,gambiae2,1019,11602,636,2921,8045,12383,5348,239020,555960,277980,2392,110,258,13,1185,0,884,249,30,0,0,25580,0.0475232
308,340461476,gambiae2,1019,11650,625,2955,8070,12356,5279,239393,550840,275420,2371,102,261,13,1219,0,906,245,20,0,0,25207,0.0460105
309,340461476,gambiae2,1019,11576,606,2988,7982,12365,5330,238979,560240,280120,2528,111,255,12,1165,0,950,259,30,0,0,25621,0.045761
310,340461476,gambiae2,1019,11622,638,2972,8012,12349,5357,239318,556560,278280,2398,114,251,8,1176,0,870,234,26,0,0,25282,0.0457322
311,340461476,gambiae2,1019,11600,644,2945,8011,12362,5463,238839,550400,275200,2316,91,305,16,1158,0,922,225,33,0,0,25761,0.0454255
312,340461476,gambiae2,1019,11654,646,2942,8066,12400,5549,239372,568560,284280,2413,118,277,10,1185,0,859,244,28,0,0,25228,0.0468041
313,340461476,gambiae2,1019,11623,631,2952,8040,12384,5404,239304,555720,277860,2400,112,256,10,1206,0,935,281,21,0,0,25296,0.0443717
314,340461476,gambiae2,1019,11644,636,2954,8054,12441,5270,239020,553760,276880,2343,106,260,16,1196,0,919,234,22,0,0,25580,0.0455193
315,340461476,gambiae2,1019,11581,605,2963,8013,12417,5282,239197,553120,276560,2402,106,253,8,1155,0,942,252,24,0,0,25403,0.0461933
316,340461476,gambiae2,1019,11489,603,2926,7960,12335,5336,239139,551040,275520,2356,108,285,11,1190,0,989,260,33,0,0,25461,0.0459267
317,340461476,gambiae2,1019,11508,605,2930,7973,12318,5395,238965,556680,278340,2395,91,254,8,1159,0,891,220,29,0,0,25635,0.0462054
318,340461476,gambiae2,1019,11608,606,2920,8082,12301,5305,238762,549120,274560,2241,92,290,14,1226,0,892,207,27,0,0,25838,0.0460498
319,340461476,gambiae2,1018,11552,595,2940,8017,12283,5428,239052,550840,275420,2402,94,264,16,1183,0,961,248,30,0,0,25548,0.0470535
320,340461476,gambiae2,1018,11553,598,2953,8002,12179,5547,238676,551200,275600,2343,92,251,5,1187,0,913,246,27,0,0,25924,0.0463801
321,340461476,gambiae2,1018,11562,572,2920,8070,12252,5532,239001,544480,272240,2323,96,237,13,1230,0,966,226,29,0,0,25599,0.0470319
322,340461476,gambiae2,1018,11637,577,2925,8135,12269,5413,239169,551400,275700,2331,91,269,8,1224,0,883,241,25,0,0,25431,0.0470155
323,340461476,gambiae2,1016,11689,589,2949,8151,12290,5475,239283,555040,277520,2413,106,269,12,1212,0,898,242,20,0,0,25317,0.0461208
324,340461476,gambiae2,1016,11693,596,2939,8158,12201,5424,239282,551960,275980,2364,97,260,11,1193,0,922,248,19,0,0,25318,0.0456129
325,340461476,gambiae2,1016,11634,612,2895,8127,12281,5499,238651,555320,277660,2377,100,255,17,1162,0,955,240,26,0,0,25949,0.0458693
326,340461476,gambiae2,1016,11568,610,2883,8075,12296,5601,239262,562840,281420,2370,87,256,10,1158,0,950,250,24,0,0,25338,0.046728
327,340461476,gambiae2,1016,11665,606,2873,8186,12336,5471,239219,549960,274980,2358,94,258,16,1284,0,929,231,27,0,0,25381,0.0450181
328,340461476,gambiae2,1016,11716,624,2907,8185,12311,5476,238930,552200,276100,2450,108,247,6,1213,0,900,241,21,0,0,25670,0.0461506
329,340461476,gambiae2,1016,11741,633,2899,8209,12265,5418,239006,557480,278740,2380,86,279,11,1267,0,981,232,29,0,0,25594,0.0464868
330,340461476,gambiae2,1015,11755,639,2899,8217,12264,5400,238931,544160,272080,2331,100,258,10,1218,0,941,240,23,0,0,25669,0.0459102
331,340461476,gambiae2,1015,11724,625,2886,8213,12278,5393,238988,568120,284060,2381,125,271,15,1162,0,919,251,23,0,0,25612,0.0471718
332,340461476,gambiae2,1013,11766,644,2909,8213,12302,5292,239333,567480,283740,2409,105,253,6,1188,0,903,218,25,0,0,25267,0.045082
333,340461476,gambiae2,1013,11747,659,2916,8172,12302,5215,239217,560720,280360,2342,101,280,12,1181,0,923,255,22,0,0,25383,0.0445249
334,340461476,gambiae2,1013,11679,661,2901,8117,12313,5422,239035,574240,287120,2448,109,285,14,1136,0,931,244,29,0,0,25565,0.0452686
335,340461476,gambiae2,1013,11667,655,2874,8138,12170,5560,238864,564920,282460,2333,107,266,15,1189,0,914,257,30,0,0,25736,0.0445197
336,340461476,gambiae2,1014,11718,640,2845,8233,12205,5455,238787,548320,274160,2302,93,259,16,1298,0,1003,228,16,0,0,25813,0.0455569
337,340461476,gambiae2,1014,11676,631,2883,8162,12204,5548,238810,564680,282340,2461,92,260,15,1174,0,950,238,28,0,0,25790,0.0470765
338,340461476,gambiae2,1014,11666,641,2881,8144,12256,5416,238892,553760,276880,2302,111,282,14,1219,0,960,247,22,0,0,25708,0.0456719
339,340461476,gambiae2,1015,11762,640,2890,8232,12281,5353,239154,545680,272840,2283,105,255,6,1241,0,925,198,22,0,0,25446,0.0464244
340,340461476,gambiae2,1015,11735,634,2920,8181,12277,5343,238987,575440,287720,2434,109,265,15,1131,0,904,230,24,0,0,25613,0.0466317
341,340461476,gambiae2,1015,11782,636,2918,8228,12219,5385,238679,558680,279340,2367,111,233,9,1185,0,878,228,32,0,0,25921,0.0445103
342,340461476,gambiae2,1016,11658,623,2906,8129,12242,5320,238700,560880,280440,2366,117,268,10,1167,0,1005,259,27,0,0,25900,0.0463969
