,Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Currently (TRANSITORY),Currently (INFORMAL),Currently (MARITAL),Currently (COMMERCIAL),Ever (TRANSITORY),Ever (INFORMAL),Ever (MARITAL),Ever (COMMERCIAL),Considering (TRANSITORY),Considering (INFORMAL),Considering (MARITAL),Considering (COMMERCIAL),Available for Relationship (TRANSITORY),Available for Relationship (INFORMAL),Available for Relationship (MARITAL),Available for Relationship (COMMERCIAL),Has Concurrent Partners,Current Partners,Lifetime Partners,Has Debuted,Had First Coital Act,Ratio - Has Debuted,Ratio - First Coital Act,Target,Ratio - Considering (TRANSITORY),Ratio - Available for Relationship (TRANSITORY),In queue no partner
13001,2013.92,1,0,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13002,2013.92,1,0,15,145,0,0,0,0,0,0,0,0,0,0,3,19,0,0,13,33,0,0,1,16,0,0,35,26,33,0,1,23,52,61,44,0.4206896551724138,0.30344827586206896,0.440336134,0.006896551724137931,0.2413793103448276,34
13003,2013.92,1,0,20,124,0,0,0,0,0,0,0,0,0,0,18,41,1,0,56,86,2,0,1,19,0,0,66,52,68,0,6,63,238,113,109,0.9112903225806451,0.8790322580645161,0.929240375,0.008064516129032258,0.532258064516129,65
13004,2013.92,1,0,25,107,0,0,0,0,0,0,0,0,0,0,34,27,3,0,68,94,4,0,0,24,0,0,62,47,67,0,16,77,468,107,107,1.0,1.0,1.0,0.0,0.5794392523364486,62
13005,2013.92,1,0,30,67,0,0,0,0,0,0,0,0,0,0,4,25,10,0,44,65,11,0,0,3,0,0,37,31,35,0,5,42,399,67,67,1.0,1.0,1.0,0.0,0.5522388059701493,37
13006,2013.92,1,0,35,91,0,0,0,0,0,0,0,0,0,0,7,20,10,0,66,87,14,0,0,0,1,0,69,62,60,0,5,40,743,91,91,1.0,1.0,1.0,0.0,0.7582417582417582,69
13007,2013.92,1,0,40,56,0,0,0,0,0,0,0,0,0,0,8,9,15,0,39,53,16,0,1,0,1,0,36,34,34,0,8,35,564,56,56,1.0,1.0,1.0,0.017857142857142856,0.6428571428571429,35
13008,2013.92,1,0,45,50,0,0,0,0,0,0,0,0,0,0,18,20,9,0,46,47,13,0,0,0,2,0,14,16,21,0,12,59,780,50,50,1.0,1.0,1.0,0.0,0.28,14
13009,2013.92,1,0,50,98,0,0,0,0,0,0,0,0,0,0,6,18,27,0,95,91,50,0,0,0,8,0,53,48,43,0,5,57,1837,98,98,1.0,1.0,1.0,0.0,0.5408163265306123,53
13010,2013.92,1,1,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13011,2013.92,1,1,12,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13012,2013.92,1,1,15,139,0,0,0,0,0,0,0,0,0,0,5,46,0,0,11,59,0,0,0,0,0,0,28,19,28,0,2,52,90,68,66,0.4892086330935252,0.4748201438848921,0.571059432,0.0,0.2014388489208633,28
13013,2013.92,1,1,20,113,0,0,0,0,0,0,0,0,0,0,31,37,5,0,68,96,5,0,6,0,0,0,67,58,67,0,18,82,387,110,110,0.9734513274336283,0.9734513274336283,0.98066512,0.05309734513274336,0.5929203539823009,61
13014,2013.92,1,1,25,104,0,0,0,0,0,0,0,0,0,0,31,20,7,0,74,97,8,0,35,0,13,0,39,44,42,0,7,62,559,104,104,1.0,1.0,1.0,0.33653846153846156,0.375,4
13015,2013.92,1,1,30,78,0,0,0,0,0,0,0,0,0,0,13,38,8,0,69,75,8,0,17,2,17,0,13,8,8,0,9,62,637,78,78,1.0,1.0,1.0,0.21794871794871795,0.16666666666666666,-4
13016,2013.92,1,1,35,70,0,0,0,0,0,0,0,0,0,0,4,10,11,0,61,67,12,0,0,0,16,0,37,35,30,0,2,25,637,70,70,1.0,1.0,1.0,0.0,0.5285714285714286,37
13017,2013.92,1,1,40,65,0,0,0,0,0,0,0,0,0,0,11,25,11,0,60,63,13,0,2,15,9,0,16,10,10,0,9,54,865,65,65,1.0,1.0,1.0,0.03076923076923077,0.24615384615384617,14
13018,2013.92,1,1,45,37,0,0,0,0,0,0,0,0,0,0,7,8,9,0,31,34,11,0,3,0,12,0,8,7,8,0,3,27,433,37,37,1.0,1.0,1.0,0.08108108108108109,0.21621621621621623,5
13019,2013.92,1,1,50,123,0,0,0,0,0,0,0,0,0,0,2,6,24,0,109,117,58,0,13,9,14,0,77,68,70,0,1,32,1657,123,123,1.0,1.0,1.0,0.10569105691056911,0.6260162601626016,64
13020,2014.01,1,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13021,2014.01,1,0,12,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13022,2014.01,1,0,15,144,0,0,0,0,0,0,0,0,0,0,3,17,0,0,13,33,0,0,0,18,0,0,37,27,35,0,1,21,52,61,44,0.4236111111111111,0.3055555555555556,0.428791378,0.0,0.2569444444444444,37
13023,2014.01,1,0,20,127,0,0,0,0,0,0,0,0,0,0,18,41,1,0,56,84,2,0,0,19,0,0,69,52,70,0,7,63,235,113,108,0.889763779527559,0.8503937007874016,0.914367269,0.0,0.5433070866141733,69
13024,2014.01,1,0,25,108,0,0,0,0,0,0,0,0,0,0,33,25,3,0,69,95,4,0,0,26,0,0,60,50,70,0,20,81,481,108,108,1.0,1.0,1.0,0.0,0.5555555555555556,60
13025,2014.01,1,0,30,67,0,0,0,0,0,0,0,0,0,0,3,25,10,0,44,65,11,0,0,4,0,0,38,30,34,0,5,40,399,67,67,1.0,1.0,1.0,0.0,0.5671641791044776,38
13026,2014.01,1,0,35,92,0,0,0,0,0,0,0,0,0,0,10,18,10,0,66,88,14,0,0,0,2,0,69,64,60,0,6,43,753,92,92,1.0,1.0,1.0,0.0,0.75,69
13027,2014.01,1,0,40,55,0,0,0,0,0,0,0,0,0,0,8,9,15,0,38,52,16,0,0,0,1,0,35,33,33,0,8,36,557,55,55,1.0,1.0,1.0,0.0,0.6363636363636364,35
13028,2014.01,1,0,45,50,0,0,0,0,0,0,0,0,0,0,18,18,9,0,46,47,12,0,0,0,4,0,14,16,20,0,11,55,786,50,50,1.0,1.0,1.0,0.0,0.28,14
13029,2014.01,1,0,50,99,0,0,0,0,0,0,0,0,0,0,5,18,27,0,96,92,51,0,0,0,9,0,54,49,44,0,5,56,1842,99,99,1.0,1.0,1.0,0.0,0.5454545454545454,54
13030,2014.01,1,1,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13031,2014.01,1,1,12,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13032,2014.01,1,1,15,142,0,0,0,0,0,0,0,0,0,0,6,43,0,0,11,60,0,0,0,0,0,0,30,23,30,0,0,49,91,69,67,0.4859154929577465,0.47183098591549294,0.499619772,0.0,0.2112676056338028,30
13033,2014.01,1,1,20,113,0,0,0,0,0,0,0,0,0,0,32,36,5,0,68,95,5,0,4,0,0,0,66,60,67,0,19,83,393,110,110,0.9734513274336283,0.9734513274336283,0.965591398,0.035398230088495575,0.584070796460177,62
13034,2014.01,1,1,25,105,0,0,0,0,0,0,0,0,0,0,33,20,7,0,75,98,8,0,32,0,13,0,38,44,42,0,8,67,568,105,105,1.0,1.0,1.0,0.3047619047619048,0.3619047619047619,6
13035,2014.01,1,1,30,77,0,0,0,0,0,0,0,0,0,0,15,36,8,0,68,75,8,0,16,1,17,0,16,11,11,0,10,61,626,77,77,1.0,1.0,1.0,0.2077922077922078,0.2077922077922078,0
13036,2014.01,1,1,35,71,0,0,0,0,0,0,0,0,0,0,5,10,11,0,62,67,12,0,0,0,16,0,39,36,32,0,2,26,654,71,71,1.0,1.0,1.0,0.0,0.5492957746478874,39
13037,2014.01,1,1,40,64,0,0,0,0,0,0,0,0,0,0,11,23,11,0,59,62,13,0,1,16,9,0,17,10,8,0,9,52,859,64,64,1.0,1.0,1.0,0.015625,0.265625,16
13038,2014.01,1,1,45,37,0,0,0,0,0,0,0,0,0,0,6,8,9,0,31,34,11,0,5,1,12,0,6,5,6,0,3,26,429,37,37,1.0,1.0,1.0,0.13513513513513514,0.16216216216216217,1
13039,2014.01,1,1,50,124,0,0,0,0,0,0,0,0,0,0,1,6,24,0,110,118,58,0,13,9,14,0,78,69,71,0,1,31,1669,124,124,1.0,1.0,1.0,0.10483870967741936,0.6290322580645161,65
13040,2014.09,1,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13041,2014.09,1,0,12,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13042,2014.09,1,0,15,147,0,0,0,1,0,0,0,0,0,0,3,18,0,0,13,34,0,0,0,18,0,0,36,27,34,0,1,22,53,62,45,0.4217687074829932,0.30612244897959184,0.428791378,0.0,0.24489795918367346,36
13043,2014.09,1,0,20,124,0,0,0,0,0,0,0,0,0,0,18,38,1,0,55,80,2,0,1,18,0,0,71,53,71,0,7,61,231,112,104,0.9032258064516129,0.8387096774193549,0.914367269,0.008064516129032258,0.5725806451612904,70
13044,2014.09,1,0,25,109,0,0,0,0,0,0,0,0,0,0,36,26,3,0,68,96,4,0,0,23,0,0,62,50,71,0,23,85,479,109,109,1.0,1.0,1.0,0.0,0.5688073394495413,62
13045,2014.09,1,0,30,69,0,0,0,0,0,0,0,0,0,0,6,24,10,0,46,67,11,0,0,4,0,0,41,34,37,0,6,41,417,69,69,1.0,1.0,1.0,0.0,0.5942028985507246,41
13046,2014.09,1,0,35,92,0,0,0,0,0,0,0,0,0,0,11,21,9,0,65,88,14,0,0,0,2,0,67,61,59,0,7,46,755,92,92,1.0,1.0,1.0,0.0,0.7282608695652174,67
13047,2014.09,1,0,40,56,0,0,0,0,0,0,0,0,0,0,7,7,15,0,39,53,16,0,0,0,1,0,38,37,35,0,6,33,564,56,56,1.0,1.0,1.0,0.0,0.6785714285714286,38
13048,2014.09,1,0,45,49,0,0,0,0,0,0,0,0,0,0,18,19,8,0,45,46,11,0,0,0,4,0,13,15,19,0,11,55,757,49,49,1.0,1.0,1.0,0.0,0.2653061224489796,13
13049,2014.09,1,0,50,100,0,0,0,1,0,0,0,0,0,0,5,18,28,0,97,93,52,0,0,0,10,0,53,49,43,0,5,57,1876,100,100,1.0,1.0,1.0,0.0,0.53,53
13050,2014.09,1,1,0,540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13051,2014.09,1,1,12,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13052,2014.09,1,1,15,146,0,0,0,0,0,0,0,0,0,0,6,45,0,0,11,62,0,0,0,0,0,0,29,22,29,0,0,51,94,70,68,0.4794520547945205,0.4657534246575342,0.499619772,0.0,0.19863013698630136,29
13053,2014.09,1,1,20,113,0,0,0,0,0,0,0,0,0,0,33,37,5,0,68,96,5,0,3,0,0,0,63,60,67,0,17,87,401,110,110,0.9734513274336283,0.9734513274336283,0.965591398,0.02654867256637168,0.5575221238938053,60
13054,2014.09,1,1,25,105,0,0,0,0,0,0,0,0,0,0,31,19,6,0,76,98,8,0,35,0,14,0,39,46,44,0,8,63,571,105,105,1.0,1.0,1.0,0.3333333333333333,0.37142857142857144,4
13055,2014.09,1,1,30,78,0,0,0,0,0,0,0,0,0,0,16,37,8,0,68,76,8,0,13,2,18,0,16,10,10,0,12,65,636,78,78,1.0,1.0,1.0,0.16666666666666666,0.20512820512820512,3
13056,2014.09,1,1,35,71,0,0,0,0,0,0,0,0,0,0,5,9,11,0,62,67,12,0,0,0,16,0,40,37,33,0,2,25,654,71,71,1.0,1.0,1.0,0.0,0.5633802816901409,40
13057,2014.09,1,1,40,64,0,0,0,0,0,0,0,0,0,0,13,24,11,0,59,62,13,0,0,15,9,0,17,10,8,0,9,54,862,64,64,1.0,1.0,1.0,0.0,0.265625,17
13058,2014.09,1,1,45,37,0,0,0,0,0,0,0,0,0,0,5,8,9,0,31,34,11,0,5,1,12,0,7,6,7,0,3,25,429,37,37,1.0,1.0,1.0,0.13513513513513514,0.1891891891891892,2
13059,2014.09,1,1,50,124,0,0,0,0,0,0,0,0,0,0,0,6,24,0,110,118,58,0,14,9,14,0,79,69,71,0,1,30,1669,124,124,1.0,1.0,1.0,0.11290322580645161,0.6370967741935484,65
13060,2014.17,1,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13061,2014.17,1,0,12,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13062,2014.17,1,0,15,146,0,0,0,0,0,0,0,0,0,0,3,18,0,0,13,33,0,0,0,18,0,0,35,26,34,0,1,22,52,62,44,0.4246575342465753,0.3013698630136986,0.428791378,0.0,0.23972602739726026,35
13063,2014.17,1,0,20,125,0,0,0,0,0,0,0,0,0,0,15,38,1,0,54,80,2,0,1,20,0,0,75,54,74,0,6,57,230,114,104,0.912,0.832,0.914367269,0.008,0.6,74
13064,2014.17,1,0,25,109,0,0,0,0,0,0,0,0,0,0,37,28,3,0,69,96,4,0,0,21,0,0,60,49,70,0,24,89,489,109,109,1.0,1.0,1.0,0.0,0.5504587155963303,60
13065,2014.17,1,0,30,70,0,0,0,0,0,0,0,0,0,0,6,24,10,0,47,68,11,0,0,5,0,0,42,34,38,0,6,41,423,70,70,1.0,1.0,1.0,0.0,0.6,42
13066,2014.17,1,0,35,91,0,0,0,0,0,0,0,0,0,0,8,24,9,0,64,87,14,0,0,0,2,0,65,58,57,0,7,46,753,91,91,1.0,1.0,1.0,0.0,0.7142857142857143,65
13067,2014.17,1,0,40,57,0,0,0,0,0,0,0,0,0,0,8,6,15,0,40,54,16,0,0,0,1,0,37,37,35,0,5,33,571,57,57,1.0,1.0,1.0,0.0,0.6491228070175439,37
13068,2014.17,1,0,45,47,0,0,0,0,0,0,0,0,0,0,16,20,7,0,43,44,10,0,0,0,4,0,13,14,18,0,10,53,729,47,47,1.0,1.0,1.0,0.0,0.2765957446808511,13
13069,2014.17,1,0,50,101,0,0,0,0,0,0,0,0,0,0,5,17,29,0,98,94,53,0,0,0,10,0,54,49,43,0,5,56,1896,101,101,1.0,1.0,1.0,0.0,0.5346534653465347,54
13070,2014.17,1,1,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13071,2014.17,1,1,12,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13072,2014.17,1,1,15,148,0,0,0,0,0,0,0,0,0,0,6,48,0,0,11,64,0,0,0,0,0,0,30,20,29,0,2,54,98,72,69,0.4864864864864865,0.46621621621621623,0.499619772,0.0,0.20270270270270271,30
13073,2014.17,1,1,20,111,0,0,0,0,0,0,0,0,0,0,29,36,5,0,67,95,5,0,3,0,0,0,64,60,67,0,15,82,391,108,108,0.972972972972973,0.972972972972973,0.965591398,0.02702702702702703,0.5765765765765766,61
13074,2014.17,1,1,25,107,0,0,0,0,0,0,0,0,0,0,30,19,6,0,78,100,8,0,34,0,13,0,43,49,47,0,8,61,586,107,107,1.0,1.0,1.0,0.3177570093457944,0.40186915887850466,9
13075,2014.17,1,1,30,78,0,0,0,0,0,0,0,0,0,0,15,39,8,0,68,76,8,0,12,1,19,0,16,9,9,0,12,66,635,78,78,1.0,1.0,1.0,0.15384615384615385,0.20512820512820512,4
13076,2014.17,1,1,35,71,0,0,0,0,0,0,0,0,0,0,6,8,10,0,62,67,11,0,0,0,16,0,41,38,34,0,2,24,656,71,71,1.0,1.0,1.0,0.0,0.5774647887323944,41
13077,2014.17,1,1,40,65,0,0,0,0,0,0,0,0,0,0,13,24,12,0,60,63,14,0,0,14,9,0,20,11,9,0,9,54,873,65,65,1.0,1.0,1.0,0.0,0.3076923076923077,20
13078,2014.17,1,1,45,37,0,0,0,0,0,0,0,0,0,0,6,9,9,0,31,34,11,0,5,0,12,0,7,6,7,0,3,26,431,37,37,1.0,1.0,1.0,0.13513513513513514,0.1891891891891892,2
13079,2014.17,1,1,50,124,0,0,0,0,0,0,0,0,0,0,0,6,24,0,110,118,58,0,14,9,14,0,79,69,71,0,1,30,1669,124,124,1.0,1.0,1.0,0.11290322580645161,0.6370967741935484,65
13080,2014.25,1,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13081,2014.25,1,0,12,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13082,2014.25,1,0,15,151,0,0,0,1,0,0,0,0,0,0,3,17,0,0,12,34,0,0,0,20,0,0,37,26,37,0,1,21,52,62,44,0.4105960264900662,0.2913907284768212,0.428791378,0.0,0.24503311258278146,37
13083,2014.25,1,0,20,122,0,0,0,0,0,0,0,0,0,0,15,37,1,0,53,79,2,0,0,22,0,0,71,52,70,0,6,56,228,112,103,0.9180327868852459,0.8442622950819673,0.914367269,0.0,0.5819672131147541,71
13084,2014.25,1,0,25,110,0,0,0,0,0,0,0,0,0,0,32,28,4,0,69,95,5,0,0,24,0,0,61,49,70,0,23,82,488,110,110,1.0,1.0,1.0,0.0,0.5545454545454546,61
13085,2014.25,1,0,30,73,0,0,0,0,0,0,0,0,0,0,8,24,10,0,50,71,11,0,0,5,0,0,44,36,40,0,6,43,438,73,73,1.0,1.0,1.0,0.0,0.6027397260273972,44
13086,2014.25,1,0,35,90,0,0,0,0,0,0,0,0,0,0,8,24,8,0,63,86,13,0,0,1,2,0,63,56,56,0,7,45,728,90,90,1.0,1.0,1.0,0.0,0.7,63
13087,2014.25,1,0,40,57,0,0,0,0,0,0,0,0,0,0,8,7,17,0,40,54,18,0,0,0,0,0,39,36,34,0,6,36,586,57,57,1.0,1.0,1.0,0.0,0.6842105263157895,39
13088,2014.25,1,0,45,47,0,0,0,0,0,0,0,0,0,0,19,22,7,0,44,44,9,0,0,0,4,0,9,9,13,0,10,58,743,47,47,1.0,1.0,1.0,0.0,0.19148936170212766,9
13089,2014.25,1,0,50,102,0,0,0,0,0,0,0,0,0,0,5,16,30,0,98,95,54,0,0,0,9,0,56,51,45,0,4,55,1902,102,102,1.0,1.0,1.0,0.0,0.5490196078431373,56
13090,2014.25,1,1,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13091,2014.25,1,1,12,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13092,2014.25,1,1,15,150,0,0,0,0,0,0,0,0,0,0,8,48,0,0,12,65,0,0,0,0,0,0,32,22,31,0,3,57,102,73,71,0.4866666666666667,0.47333333333333333,0.499619772,0.0,0.21333333333333335,32
13093,2014.25,1,1,20,111,0,0,0,0,0,0,0,0,0,0,23,34,5,0,67,95,5,0,5,0,0,0,71,63,71,0,13,71,393,108,108,0.972972972972973,0.972972972972973,0.965591398,0.04504504504504504,0.6396396396396397,66
13094,2014.25,1,1,25,105,0,0,0,0,0,0,0,0,0,0,30,17,6,0,76,98,8,0,33,0,13,0,42,49,47,0,8,60,573,105,105,1.0,1.0,1.0,0.3142857142857143,0.4,9
13095,2014.25,1,1,30,81,0,0,0,0,0,0,0,0,0,0,14,41,8,0,71,79,8,0,13,0,19,0,14,11,10,0,11,69,657,81,81,1.0,1.0,1.0,0.16049382716049382,0.1728395061728395,1
13096,2014.25,1,1,35,70,0,0,0,0,0,0,0,0,0,0,6,8,11,0,61,66,12,0,0,0,15,0,40,37,33,0,2,25,634,70,70,1.0,1.0,1.0,0.0,0.5714285714285714,40
13097,2014.25,1,1,40,65,0,0,0,0,0,0,0,0,0,0,13,24,13,0,60,63,15,0,2,12,8,0,18,12,9,0,8,55,850,65,65,1.0,1.0,1.0,0.03076923076923077,0.27692307692307694,16
13098,2014.25,1,1,45,38,0,0,0,0,0,0,0,0,0,0,6,10,9,0,32,35,11,0,5,0,13,0,9,6,8,0,4,28,482,38,38,1.0,1.0,1.0,0.13157894736842105,0.23684210526315788,4
13099,2014.25,1,1,50,124,0,0,0,0,0,0,0,0,0,0,0,6,25,0,110,118,58,0,14,10,13,0,78,68,70,0,1,31,1670,124,124,1.0,1.0,1.0,0.11290322580645161,0.6290322580645161,64
13100,2014.34,1,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13101,2014.34,1,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13102,2014.34,1,0,15,152,0,0,0,0,0,0,0,0,0,0,3,17,0,0,12,34,0,0,0,21,0,0,36,26,35,0,1,21,52,65,44,0.4276315789473684,0.2894736842105263,0.428791378,0.0,0.23684210526315788,36
13103,2014.34,1,0,20,120,0,0,0,0,0,0,0,0,0,0,16,36,1,0,52,79,2,0,0,22,0,0,70,52,69,0,7,56,226,110,102,0.9166666666666666,0.85,0.914367269,0.0,0.5833333333333334,70
13104,2014.34,1,0,25,111,0,0,0,0,0,0,0,0,0,0,31,34,4,0,70,96,5,0,0,18,0,0,65,48,70,0,25,88,496,111,111,1.0,1.0,1.0,0.0,0.5855855855855856,65
13105,2014.34,1,0,30,71,0,0,0,0,0,0,0,0,0,0,8,23,8,0,51,69,9,0,0,5,0,0,45,37,41,0,6,40,439,71,71,1.0,1.0,1.0,0.0,0.6338028169014085,45
13106,2014.34,1,0,35,92,0,0,0,0,0,0,0,0,0,0,7,25,10,0,62,88,15,0,0,2,2,0,64,55,57,0,9,48,738,92,92,1.0,1.0,1.0,0.0,0.6956521739130435,64
13107,2014.34,1,0,40,57,0,0,0,0,0,0,0,0,0,0,8,7,17,0,40,54,18,0,0,0,0,0,38,36,34,0,6,37,584,57,57,1.0,1.0,1.0,0.0,0.6666666666666666,38
13108,2014.34,1,0,45,48,0,0,0,0,0,0,0,0,0,0,17,22,7,0,45,45,9,0,0,0,5,0,12,10,14,0,10,56,750,48,48,1.0,1.0,1.0,0.0,0.25,12
13109,2014.34,1,0,50,102,0,0,0,0,0,0,0,0,0,0,5,14,30,0,98,95,54,0,0,0,9,0,57,52,46,0,4,53,1903,102,102,1.0,1.0,1.0,0.0,0.5588235294117647,57
13110,2014.34,1,1,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13111,2014.34,1,1,12,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13112,2014.34,1,1,15,152,0,0,0,0,0,0,0,0,0,0,9,50,0,0,13,64,0,0,2,0,0,0,29,18,28,0,4,59,103,72,70,0.47368421052631576,0.4605263157894737,0.499619772,0.013157894736842105,0.19078947368421054,27
13113,2014.34,1,1,20,113,0,0,0,0,0,0,0,0,0,0,23,36,5,0,69,98,5,0,11,0,0,0,69,63,72,0,15,74,401,110,110,0.9734513274336283,0.9734513274336283,0.965591398,0.09734513274336283,0.6106194690265486,58
13114,2014.34,1,1,25,105,0,0,0,0,0,0,0,0,0,0,26,18,6,0,75,98,8,0,34,0,13,0,42,49,47,0,9,58,574,105,105,1.0,1.0,1.0,0.3238095238095238,0.4,8
13115,2014.34,1,1,30,82,0,0,0,0,0,0,0,0,0,0,14,41,8,0,72,80,8,0,13,0,19,0,14,10,10,0,10,70,666,82,82,1.0,1.0,1.0,0.15853658536585366,0.17073170731707318,1
13116,2014.34,1,1,35,70,0,0,0,0,0,0,0,0,0,0,5,8,11,0,61,66,12,0,0,0,15,0,40,37,33,0,2,25,636,70,70,1.0,1.0,1.0,0.0,0.5714285714285714,40
13117,2014.34,1,1,40,61,0,0,0,0,0,0,0,0,0,0,12,23,11,0,56,59,13,0,1,11,9,0,16,10,9,0,8,51,765,61,61,1.0,1.0,1.0,0.01639344262295082,0.26229508196721313,15
13118,2014.34,1,1,45,41,0,0,0,0,0,0,0,0,0,0,7,10,10,0,35,38,12,0,6,1,13,0,10,8,8,0,5,30,563,41,41,1.0,1.0,1.0,0.14634146341463414,0.24390243902439024,4
13119,2014.34,1,1,50,125,0,0,0,0,0,0,0,0,0,0,0,6,26,0,111,119,59,0,14,10,13,0,78,68,70,0,1,32,1676,125,125,1.0,1.0,1.0,0.112,0.624,64
13120,2014.42,1,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13121,2014.42,1,0,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
13122,2014.42,1,0,15,146,0,0,0,0,0,0,0,0,0,0,5,17,0,0,13,32,0,0,0,20,0,0,35,26,35,0,2,24,51,62,44,0.4246575342465753,0.3013698630136986,0.428791378,0.0,0.23972602739726026,35
13123,2014.42,1,0,20,125,0,0,0,0,0,0,0,0,0,0,15,36,1,0,53,81,2,0,0,22,0,0,72,54,71,0,5,55,231,112,104,0.896,0.832,0.914367269,0.0,0.576,72
13124,2014.42,1,0,25,113,0,0,0,0,0,0,0,0,0,0,29,36,4,0,70,98,5,0,0,19,0,0,63,48,69,0,22,87,507,113,113,1.0,1.0,1.0,0.0,0.5575221238938053,63
13125,2014.42,1,0,30,70,0,0,0,0,0,0,0,0,0,0,8,20,8,0,51,68,9,0,0,5,0,0,46,39,43,0,6,38,437,70,70,1.0,1.0,1.0,0.0,0.6571428571428571,46
13126,2014.42,1,0,35,91,0,0,0,0,0,0,0,0,0,0,8,25,9,0,60,87,14,0,0,3,2,0,60,53,56,0,10,50,725,91,91,1.0,1.0,1.0,0.0,0.6593406593406593,60
