Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
471,1,X-a0-b0:Y-a0-b1,8751,4947,58870,1047642,1035,9.45507
471,1,X-a0-b0:Y-a1-b1,28855,17349,224018,4205519,3327,8.34175
471,1,X-a1-b0:Y-a1-b1,21867,13916,196607,3878818,2553,8.14414
471,1,X-a0-b1:Y-a1-b1,21123,13871,193978,3813694,2529,7.92131
471,1,Other,31724,20380,288385,5772677,3817,8.17239
472,1,X-a0-b0:Y-a1-b0,8768,4915,59845,1086383,1029,8.60544
472,1,X-a0-b0:Y-a0-b1,8648,4937,58188,1060442,1047,8.56256
472,1,X-a0-b0:Y-a1-b1,28655,17196,223104,4258087,3571,8.60515
472,1,X-a1-b0:Y-a1-b1,21922,13841,197332,3917915,2612,8.20789
472,1,X-a0-b1:Y-a1-b1,21202,13956,194042,3842338,2565,8.44133
472,1,Other,32000,20377,289841,5810474,3675,8.2634
473,1,X-a0-b0:Y-a1-b0,8577,4920,59285,1035651,1106,8.87432
473,1,X-a0-b0:Y-a0-b1,8583,4817,57463,1051032,1048,8.98569
473,1,X-a0-b0:Y-a1-b1,28617,17094,222847,4172627,3496,8.47426
473,1,X-a1-b0:Y-a1-b1,22131,13751,198041,3810658,2547,8.09462
473,1,X-a0-b1:Y-a1-b1,21480,13907,193873,3782483,2488,8.11053
473,1,Other,32061,20627,291400,5633564,3865,8.35006
474,1,X-a0-b0:Y-a1-b0,8466,4858,58518,1064070,1080,8.66111
474,1,X-a0-b0:Y-a0-b1,8533,4732,57061,1032939,1002,8.67764
474,1,X-a0-b0:Y-a1-b1,28452,17164,222123,4260941,3457,8.43853
474,1,X-a1-b0:Y-a1-b1,22191,13939,198730,3966903,2638,8.05724
474,1,X-a0-b1:Y-a1-b1,21609,13872,194597,3956794,2570,8.08444
474,1,Other,32007,20739,292222,5885331,3893,8.2335
475,1,X-a0-b0:Y-a1-b0,8446,4791,57789,1037662,1038,8.9605
475,1,X-a0-b0:Y-a0-b1,8458,4650,56490,1031108,1007,8.6137
475,1,X-a0-b0:Y-a1-b1,28435,17138,221169,4176281,3316,8.48251
475,1,X-a1-b0:Y-a1-b1,22211,13912,199166,3942812,2678,8.23376
475,1,X-a0-b1:Y-a1-b1,21695,13935,195327,3934669,2561,8.17532
475,1,Other,32191,20807,292977,5931427,3851,8.14256
476,1,X-a0-b0:Y-a1-b0,8332,4792,56873,1007143,1022,8.71429
476,1,X-a0-b0:Y-a0-b1,8319,4666,55964,1024351,1048,9.15553
476,1,X-a0-b0:Y-a1-b1,28397,17040,219902,4132010,3371,8.50994
476,1,X-a1-b0:Y-a1-b1,22182,14144,199469,3924390,2631,8.23945
476,1,X-a0-b1:Y-a1-b1,21858,13981,195788,3831008,2548,8.36067
476,1,Other,32274,21066,294361,5861833,3888,8.24228
477,1,X-a0-b0:Y-a1-b0,8235,4733,56341,1024231,1012,9.167
477,1,X-a0-b0:Y-a0-b1,8189,4599,55619,1023733,1034,8.81528
477,1,X-a0-b0:Y-a1-b1,28291,17004,219151,4238442,3408,8.58803
477,1,X-a1-b0:Y-a1-b1,22238,14168,200008,4020856,2648,8.27757
477,1,X-a0-b1:Y-a1-b1,21853,13960,196487,4072627,2706,8.20288
477,1,Other,32444,21050,295605,6039700,3930,8.48066
478,1,X-a0-b0:Y-a1-b0,8115,4717,55592,1000757,1014,8.99704
478,1,X-a0-b0:Y-a0-b1,8074,4494,54906,1018981,1022,8.83953
478,1,X-a0-b0:Y-a1-b1,28197,17035,217595,4155456,3383,8.63612
478,1,X-a1-b0:Y-a1-b1,22390,14133,200395,4006313,2622,8.12128
478,1,X-a0-b1:Y-a1-b1,21908,13932,197939,4002108,2610,8.08506
478,1,Other,32504,21124,296366,5997277,3909,8.2814
479,1,X-a0-b0:Y-a1-b0,8108,4681,54839,985124,941,8.6068
479,1,X-a0-b0:Y-a0-b1,7977,4435,54202,1020393,999,8.92392
479,1,X-a0-b0:Y-a1-b1,28009,17042,216277,4163659,3464,8.42898
479,1,X-a1-b0:Y-a1-b1,22403,14297,200354,3998710,2648,8.09101
479,1,X-a0-b1:Y-a1-b1,21945,14049,198222,3975129,2698,7.79911
479,1,Other,32723,21136,297385,6032012,3900,8.1641
480,1,X-a0-b0:Y-a1-b0,8022,4638,54146,1000876,1011,8.74876
480,1,X-a0-b0:Y-a0-b1,7932,4409,53923,1014103,945,8.85608
480,1,X-a0-b0:Y-a1-b1,27856,16946,215787,4211187,3418,8.60006
480,1,X-a1-b0:Y-a1-b1,22444,14383,200326,4039729,2742,8.36689
480,1,X-a0-b1:Y-a1-b1,22017,14155,198854,4112064,2624,8.01639
480,1,Other,32920,21259,298710,6129881,3915,8.08659
481,1,X-a0-b0:Y-a1-b0,7959,4711,53349,988855,945,8.94286
481,1,X-a0-b0:Y-a0-b1,7748,4357,53413,992929,1003,9.03589
481,1,X-a0-b0:Y-a1-b1,27816,16851,215055,4122082,3380,8.23432
481,1,X-a1-b0:Y-a1-b1,22552,14305,200698,4129581,2602,8.06188
481,1,X-a0-b1:Y-a1-b1,22161,14219,199927,4028105,2581,7.91515
481,1,Other,33108,21122,300288,6124231,3924,8.09276
482,1,X-a0-b0:Y-a1-b0,7898,4644,52826,968648,953,8.57293
482,1,X-a0-b0:Y-a0-b1,7658,4361,52989,977989,937,8.94664
482,1,X-a0-b0:Y-a1-b1,27878,16665,213476,4221166,3258,8.57888
482,1,X-a1-b0:Y-a1-b1,22525,14433,201589,4209442,2686,8.42442
482,1,X-a0-b1:Y-a1-b1,22200,14309,200490,4135151,2608,7.98275
482,1,Other,33256,21256,300867,6316898,3845,8.02731
483,1,X-a0-b0:Y-a1-b0,7878,4588,52010,973748,934,8.85546
483,1,X-a0-b0:Y-a0-b1,7581,4209,52465,986199,943,8.86957
483,1,X-a0-b0:Y-a1-b1,27850,16362,212655,4155772,3332,8.29472
483,1,X-a1-b0:Y-a1-b1,22590,14284,201854,4106363,2732,8.2522
483,1,X-a0-b1:Y-a1-b1,22338,14222,200801,4094493,2671,8.29128
483,1,Other,33444,21250,302285,6268037,3971,8.12616
484,1,X-a0-b0:Y-a1-b0,7858,4457,51458,956040,930,8.6129
484,1,X-a0-b0:Y-a0-b1,7462,4192,51918,968971,963,8.85254
484,1,X-a0-b0:Y-a1-b1,27699,16418,211655,4122081,3358,8.74806
484,1,X-a1-b0:Y-a1-b1,22701,14378,201762,4195409,2626,8.03275
484,1,X-a0-b1:Y-a1-b1,22412,14249,201242,4084873,2671,8.10408
484,1,Other,33741,21254,304450,6247045,3830,8.25796
485,1,X-a0-b0:Y-a1-b0,7865,4308,50787,977206,927,8.68501
485,1,X-a0-b0:Y-a0-b1,7355,4225,51346,945305,927,9.12729
485,1,X-a0-b0:Y-a1-b1,27587,16531,210465,4147637,3339,8.44834
485,1,X-a1-b0:Y-a1-b1,22706,14552,202883,4212701,2747,8.33382
485,1,X-a0-b1:Y-a1-b1,22449,14240,201550,4200406,2696,8.27188
485,1,Other,33821,21231,305895,6450952,3937,8.21539
486,1,X-a0-b0:Y-a1-b0,7818,4261,50154,949168,933,8.68917
486,1,X-a0-b0:Y-a0-b1,7362,4152,50665,949057,823,8.98299
486,1,X-a0-b0:Y-a1-b1,27416,16311,209529,4084120,3380,8.46894
486,1,X-a1-b0:Y-a1-b1,22712,14654,203160,4171177,2769,8.3987
486,1,X-a0-b1:Y-a1-b1,22457,14342,201550,4109075,2728,8.03922
486,1,Other,33866,21234,307630,6335045,4054,8.19339
487,1,X-a0-b0:Y-a1-b0,7731,4205,49560,929057,923,8.7714
487,1,X-a0-b0:Y-a0-b1,7171,4188,50181,943186,935,8.33904
487,1,X-a0-b0:Y-a1-b1,27150,16284,208205,4106827,3357,8.42568
487,1,X-a1-b0:Y-a1-b1,22740,14692,203839,4244179,2719,8.0982
487,1,X-a0-b1:Y-a1-b1,22623,14501,201908,4106606,2612,7.89319
487,1,Other,33945,21244,309117,6379744,4143,8.18248
488,1,X-a0-b0:Y-a1-b0,7566,4229,48804,957649,978,8.76483
488,1,X-a0-b0:Y-a0-b1,7094,4121,49730,913572,911,8.57629
488,1,X-a0-b0:Y-a1-b1,27175,16173,207259,4126064,3183,8.55639
488,1,X-a1-b0:Y-a1-b1,22966,14592,204711,4275319,2656,8.29029
488,1,X-a0-b1:Y-a1-b1,22728,14461,201807,4198691,2661,8.16648
488,1,Other,34092,21461,310126,6485183,3927,8.23122
489,1,X-a0-b0:Y-a1-b0,7473,4225,48308,914539,925,8.63351
489,1,X-a0-b0:Y-a0-b1,7022,4146,48820,931017,873,8.75487
489,1,X-a0-b0:Y-a1-b1,27138,15982,206214,4024581,3261,8.39313
489,1,X-a1-b0:Y-a1-b1,23182,14535,205354,4228080,2664,8.30143
489,1,X-a0-b1:Y-a1-b1,22725,14517,202459,4172646,2705,8.04695
489,1,Other,33994,21588,311052,6502077,4161,8.12281
490,1,X-a0-b0:Y-a1-b0,7463,4124,47848,924221,867,8.51096
490,1,X-a0-b0:Y-a0-b1,6949,4168,48343,927453,846,8.81206
490,1,X-a0-b0:Y-a1-b1,26915,15955,205038,4109308,3335,8.43238
490,1,X-a1-b0:Y-a1-b1,23210,14637,205733,4300776,2794,8.13923
490,1,X-a0-b1:Y-a1-b1,22887,14478,203077,4177899,2653,8.18583
490,1,Other,34077,21897,312671,6504935,4039,8.20475
491,1,X-a0-b0:Y-a1-b0,7380,4071,47492,918809,893,8.94065
491,1,X-a0-b0:Y-a0-b1,7013,4147,47819,885454,794,8.78841
491,1,X-a0-b0:Y-a1-b1,26746,16036,203950,4037027,3249,8.65128
491,1,X-a1-b0:Y-a1-b1,23356,14832,206371,4317993,2680,8.15672
491,1,X-a0-b1:Y-a1-b1,23079,14404,203184,4210279,2717,8.30107
491,1,Other,34090,22040,313659,6585593,4124,8.30092
492,1,X-a0-b0:Y-a1-b0,7266,4035,47037,895355,922,8.80043
492,1,X-a0-b0:Y-a0-b1,6926,4025,47082,914846,885,8.94463
492,1,X-a0-b0:Y-a1-b1,26737,15928,202857,4044033,3157,8.55306
492,1,X-a1-b0:Y-a1-b1,23273,14957,206802,4283987,2820,8.40496
492,1,X-a0-b1:Y-a1-b1,23156,14382,203942,4250154,2714,8.27598
492,1,Other,34248,21948,314558,6575343,4052,8.22137
493,1,X-a0-b0:Y-a1-b0,7169,3912,46563,935544,910,9.0044
493,1,X-a0-b0:Y-a0-b1,6862,3972,46623,900800,844,8.80806
493,1,X-a0-b0:Y-a1-b1,26641,15788,202288,4114835,3185,8.55542
493,1,X-a1-b0:Y-a1-b1,23268,14985,207121,4350920,2791,7.94769
493,1,X-a0-b1:Y-a1-b1,23170,14656,204057,4238230,2705,8.2536
493,1,Other,34413,22145,315878,6675329,3997,8.2059
494,1,X-a0-b0:Y-a1-b0,7050,3870,46449,884015,876,8.879
494,1,X-a0-b0:Y-a0-b1,6806,3880,46239,873564,843,8.79122
494,1,X-a0-b0:Y-a1-b1,26502,15707,201624,4027619,3258,8.48281
494,1,X-a1-b0:Y-a1-b1,23514,14921,207441,4383233,2752,8.1944
494,1,X-a0-b1:Y-a1-b1,23286,14678,204240,4287968,2678,8.32375
494,1,Other,34588,22089,317566,6714719,4132,8.20523
495,1,X-a0-b0:Y-a1-b0,6983,3788,45888,869076,856,8.50935
495,1,X-a0-b0:Y-a0-b1,6778,3784,45640,878166,828,8.66184
495,1,X-a0-b0:Y-a1-b1,26415,15565,200733,3983218,3141,8.47182
495,1,X-a1-b0:Y-a1-b1,23601,15000,207422,4372323,2804,8.18723
495,1,X-a0-b1:Y-a1-b1,23322,14849,204591,4283428,2775,8.36036
495,1,Other,34764,22050,318237,6714081,4164,8.18612
496,1,X-a0-b0:Y-a1-b0,6920,3726,45168,912995,869,8.80783
496,1,X-a0-b0:Y-a0-b1,6693,3807,45151,883669,804,8.54975
496,1,X-a0-b0:Y-a1-b1,26336,15496,200018,4066581,3146,8.67419
496,1,X-a1-b0:Y-a1-b1,23621,14928,208267,4401449,2837,8.49383
496,1,X-a0-b1:Y-a1-b1,23338,14985,205159,4305556,2816,8.27415
496,1,Other,34782,22280,319656,6781550,4128,8.36822
497,1,X-a0-b0:Y-a1-b0,6785,3747,44754,854444,832,9.12019
497,1,X-a0-b0:Y-a0-b1,6682,3827,44526,854989,772,9.5272
497,1,X-a0-b0:Y-a1-b1,26179,15549,199202,4027518,3152,8.49016
497,1,X-a1-b0:Y-a1-b1,23566,14856,208590,4471883,2870,8.35993
497,1,X-a0-b1:Y-a1-b1,23451,14979,205115,4317208,2805,8.12014
497,1,Other,34894,22446,319854,6844978,4197,8.22707
498,1,X-a0-b0:Y-a1-b0,6709,3739,44118,853842,818,8.9291
498,1,X-a0-b0:Y-a0-b1,6667,3775,44113,848141,747,8.79786
498,1,X-a0-b0:Y-a1-b1,26074,15584,198359,3954600,3181,8.66457
498,1,X-a1-b0:Y-a1-b1,23688,14872,209364,4418480,2781,8.30025
498,1,X-a0-b1:Y-a1-b1,23490,15088,205502,4335733,2799,8.08967
498,1,Other,34938,22614,320876,6929087,4224,8.19839
499,1,X-a0-b0:Y-a1-b0,6608,3739,43496,889878,801,8.70786
499,1,X-a0-b0:Y-a0-b1,6624,3728,43563,862302,781,8.05378
499,1,X-a0-b0:Y-a1-b1,25837,15485,197067,4058454,3119,8.63129
499,1,X-a1-b0:Y-a1-b1,23780,14918,209717,4452115,2876,8.17524
499,1,X-a0-b1:Y-a1-b1,23519,15058,205678,4385695,2903,8.36824
499,1,Other,35019,22783,322693,7023740,4187,8.2374
500,1,X-a0-b0:Y-a1-b0,6582,3701,43389,839462,783,8.57599
500,1,X-a0-b0:Y-a0-b1,6600,3581,43226,837205,780,9.24872
500,1,X-a0-b0:Y-a1-b1,25675,15403,196328,3982354,3165,8.47899
500,1,X-a1-b0:Y-a1-b1,23781,15096,209845,4481103,2821,8.27083
500,1,X-a0-b1:Y-a1-b1,23507,15022,206051,4306408,2886,8.10603
500,1,Other,35168,22887,323980,6887172,4192,8.10592
501,1,X-a0-b0:Y-a1-b0,6536,3648,42914,829759,763,8.41416
501,1,X-a0-b0:Y-a0-b1,6537,3495,42669,819452,828,8.69203
501,1,X-a0-b0:Y-a1-b1,25548,15295,195769,3956068,3133,8.49186
501,1,X-a1-b0:Y-a1-b1,23818,15182,210326,4443393,2787,7.97381
501,1,X-a0-b1:Y-a1-b1,23540,15092,206113,4475952,2902,8.07926
501,1,Other,35368,22894,324813,7033604,4267,8.16897
502,1,X-a0-b0:Y-a1-b0,6452,3621,42414,866870,790,8.89747
502,1,X-a0-b0:Y-a0-b1,6447,3440,42099,841643,789,9.14068
502,1,X-a0-b0:Y-a1-b1,25483,15079,194511,4014387,3163,8.49004
502,1,X-a1-b0:Y-a1-b1,23850,15235,210557,4505388,2861,8.11954
502,1,X-a0-b1:Y-a1-b1,23620,14974,207178,4406294,2878,8.06289
502,1,Other,35501,23131,326475,7097120,4159,8.19067
503,1,X-a0-b0:Y-a1-b0,6362,3532,42173,822183,794,9.19395
503,1,X-a0-b0:Y-a0-b1,6356,3443,41787,843598,794,8.97859
503,1,X-a0-b0:Y-a1-b1,25178,15204,193574,4011658,3138,8.51689
503,1,X-a1-b0:Y-a1-b1,24038,15198,211273,4596071,2788,8.2543
503,1,X-a0-b1:Y-a1-b1,23779,14889,207153,4450526,2766,8.22307
503,1,Other,35794,23335,327095,7165337,4174,8.22017
504,1,X-a0-b0:Y-a1-b0,6257,3446,41648,806601,804,9.21517
504,1,X-a0-b0:Y-a0-b1,6233,3485,41349,812283,768,8.80208
504,1,X-a0-b0:Y-a1-b1,25112,14962,192634,3928640,3024,8.62533
504,1,X-a1-b0:Y-a1-b1,24131,15197,211485,4526771,2892,8.26625
504,1,X-a0-b1:Y-a1-b1,23793,14979,207094,4519997,2824,8.35836
504,1,Other,35824,23554,328481,7123537,4328,8.21211
505,1,X-a0-b0:Y-a1-b0,6187,3381,41086,835418,779,8.62259
505,1,X-a0-b0:Y-a0-b1,6204,3506,40964,825148,703,9.0569
505,1,X-a0-b0:Y-a1-b1,24989,14909,191583,3956033,3045,8.57012
505,1,X-a1-b0:Y-a1-b1,24127,15300,212040,4535695,2884,8.30478
505,1,X-a0-b1:Y-a1-b1,23931,14779,208091,4429997,2848,8.15695
505,1,Other,36207,23341,329945,7175723,4240,8.19387
506,1,X-a0-b0:Y-a1-b0,6156,3324,40810,809202,742,8.80054
506,1,X-a0-b0:Y-a0-b1,6129,3421,40775,817430,759,8.74835
506,1,X-a0-b0:Y-a1-b1,24935,14844,190508,4003159,2961,8.52482
506,1,X-a1-b0:Y-a1-b1,24347,15275,212372,4602006,2811,8.39666
506,1,X-a0-b1:Y-a1-b1,23955,14770,207810,4513096,2806,8.12259
506,1,Other,36465,23188,330923,7323674,4261,8.09035
507,1,X-a0-b0:Y-a1-b0,6046,3350,40378,794412,742,8.60647
507,1,X-a0-b0:Y-a0-b1,6006,3432,40264,791681,789,8.73891
507,1,X-a0-b0:Y-a1-b1,24819,14716,190015,3916139,3041,8.60474
507,1,X-a1-b0:Y-a1-b1,24240,15368,212489,4550388,2992,8.31684
507,1,X-a0-b1:Y-a1-b1,24025,14822,208174,4523446,2826,8.06016
507,1,Other,36769,23185,332079,7185284,4273,8.06529
508,1,X-a0-b0:Y-a1-b0,5973,3328,39934,811265,738,9.01626
508,1,X-a0-b0:Y-a0-b1,5879,3417,39757,781738,772,8.62694
508,1,X-a0-b0:Y-a1-b1,24748,14698,189135,3887377,2901,8.50672
508,1,X-a1-b0:Y-a1-b1,24283,15568,212450,4596744,2880,8.21319
508,1,X-a0-b1:Y-a1-b1,24078,14878,208845,4471053,2868,8.36018
508,1,Other,36820,23247,333180,7365426,4440,8.09392
509,1,X-a0-b0:Y-a1-b0,5880,3362,39685,782771,729,8.77641
509,1,X-a0-b0:Y-a0-b1,5861,3277,39411,783305,740,9.21757
509,1,X-a0-b0:Y-a1-b1,24607,14648,188446,3944445,3039,8.77229
509,1,X-a1-b0:Y-a1-b1,24378,15543,212622,4621576,2890,8.22837
509,1,X-a0-b1:Y-a1-b1,24086,15050,208976,4578852,2838,8.35412
509,1,Other,36856,23319,334842,7438961,4379,8.16145
510,1,X-a0-b0:Y-a1-b0,5833,3308,39227,782765,701,8.86448
510,1,X-a0-b0:Y-a0-b1,5787,3293,39010,760314,702,8.71795
510,1,X-a0-b0:Y-a1-b1,24564,14595,187475,3903886,2900,8.60034
510,1,X-a1-b0:Y-a1-b1,24562,15433,212210,4641846,2856,8.22619
510,1,X-a0-b1:Y-a1-b1,24103,15196,209316,4626280,2864,8.40922
510,1,Other,36939,23598,335968,7421833,4368,8.22161
511,1,X-a0-b0:Y-a1-b0,5806,3337,38731,763581,698,9.33524
511,1,X-a0-b0:Y-a0-b1,5787,3247,38621,766033,666,8.6997
511,1,X-a0-b0:Y-a1-b1,24337,14658,186502,3839361,3026,8.44349
511,1,X-a1-b0:Y-a1-b1,24683,15482,212788,4694630,2856,8.26681
511,1,X-a0-b1:Y-a1-b1,24173,15188,210091,4597219,2879,8.19069
511,1,Other,36974,23792,337138,7515928,4484,8.29349
512,1,X-a0-b0:Y-a1-b0,5722,3332,38165,749073,697,8.87518
512,1,X-a0-b0:Y-a0-b1,5742,3154,38140,745541,707,8.54173
512,1,X-a0-b0:Y-a1-b1,24126,14585,185176,3828855,3034,8.54779
512,1,X-a1-b0:Y-a1-b1,24775,15371,213101,4610813,3014,8.12409
512,1,X-a0-b1:Y-a1-b1,24240,15271,210258,4584999,2823,8.39674
512,1,Other,36994,23875,338271,7517579,4462,7.91932
513,1,X-a0-b0:Y-a1-b0,5727,3279,37750,756753,671,8.91505
513,1,X-a0-b0:Y-a0-b1,5606,3150,37573,734299,705,8.15603
513,1,X-a0-b0:Y-a1-b1,23940,14509,184287,3826234,2981,8.37471
513,1,X-a1-b0:Y-a1-b1,24759,15407,213041,4638186,2925,8.28991
513,1,X-a0-b1:Y-a1-b1,24266,15418,210694,4593067,2926,8.31374
513,1,Other,37085,24014,340169,7427747,4439,8.31313
514,1,X-a0-b0:Y-a1-b0,5678,3292,37465,739783,662,8.57855
514,1,X-a0-b0:Y-a0-b1,5541,3065,37123,734900,702,8.90028
514,1,X-a0-b0:Y-a1-b1,23908,14389,183417,3837155,2905,8.56007
514,1,X-a1-b0:Y-a1-b1,24554,15493,213479,4684667,3131,7.96295
514,1,X-a0-b1:Y-a1-b1,24395,15274,211262,4612034,2872,8.26254
514,1,Other,37387,23878,341518,7590997,4353,8.38158
515,1,X-a0-b0:Y-a1-b0,5650,3187,37072,735288,711,8.98172
515,1,X-a0-b0:Y-a0-b1,5471,3042,36667,736561,676,8.87722
515,1,X-a0-b0:Y-a1-b1,23858,14287,182400,3837431,2861,8.18455
515,1,X-a1-b0:Y-a1-b1,24652,15543,213826,4773818,2904,8.44697
515,1,X-a0-b1:Y-a1-b1,24440,15197,211442,4688073,2889,8.20595
515,1,Other,37576,23984,342854,7754935,4496,8.16504
516,1,X-a0-b0:Y-a1-b0,5591,3082,36676,743170,717,8.69596
516,1,X-a0-b0:Y-a0-b1,5447,2914,36261,710240,624,8.73878
516,1,X-a0-b0:Y-a1-b1,23825,14019,181300,3759849,2830,8.46537
516,1,X-a1-b0:Y-a1-b1,24707,15535,214114,4690845,2953,8.06807
516,1,X-a0-b1:Y-a1-b1,24557,15189,211409,4612188,2870,8.3547
516,1,Other,37740,24262,344272,7619845,4483,8.29913
517,1,X-a0-b0:Y-a1-b0,5539,3016,36382,720344,663,8.75264
517,1,X-a0-b0:Y-a0-b1,5405,2951,35800,715194,651,9.00307
517,1,X-a0-b0:Y-a1-b1,23727,14097,180190,3749809,2821,8.38249
517,1,X-a1-b0:Y-a1-b1,24759,15634,214641,4663461,2955,8.42843
517,1,X-a0-b1:Y-a1-b1,24636,15348,211205,4629400,2928,8.21243
517,1,Other,37957,24498,345406,7728941,4455,8.09046
518,1,X-a0-b0:Y-a1-b0,5482,2981,36029,711539,682,9.17595
518,1,X-a0-b0:Y-a0-b1,5298,2990,35404,724833,650,9.27538
518,1,X-a0-b0:Y-a1-b1,23694,14228,178721,3786067,2800,8.37286
518,1,X-a1-b0:Y-a1-b1,24855,15576,214468,4743270,2923,8.29353
518,1,X-a0-b1:Y-a1-b1,24567,15368,211639,4759852,2939,8.39027
518,1,Other,38081,24523,347639,7853683,4472,8.23904
519,1,X-a0-b0:Y-a1-b0,5379,2969,35499,737643,668,8.71407
519,1,X-a0-b0:Y-a0-b1,5237,2959,34872,704635,643,8.43701
519,1,X-a0-b0:Y-a1-b1,23720,14078,177797,3831224,2789,8.55575
519,1,X-a1-b0:Y-a1-b1,24959,15589,214496,4752964,2923,8.32056
519,1,X-a0-b1:Y-a1-b1,24560,15248,212361,4742606,2910,8.40687
519,1,Other,38260,24726,348753,7854763,4548,8.23593
520,1,X-a0-b0:Y-a1-b0,5287,2972,35195,698280,659,9.48407
520,1,X-a0-b0:Y-a0-b1,5129,3011,34349,688524,653,8.68147
520,1,X-a0-b0:Y-a1-b1,23562,14008,177026,3677679,2809,8.42613
520,1,X-a1-b0:Y-a1-b1,24966,15734,214481,4669628,3021,8.16882
520,1,X-a0-b1:Y-a1-b1,24633,15192,212607,4632629,2939,8.33753
520,1,Other,38377,24632,350295,7815039,4679,8.27891
521,1,X-a0-b0:Y-a1-b0,5226,2873,34801,693397,631,8.86371
521,1,X-a0-b0:Y-a0-b1,5100,2949,34008,691995,645,9.32093
521,1,X-a0-b0:Y-a1-b1,23466,13837,175832,3747180,2830,8.47491
521,1,X-a1-b0:Y-a1-b1,24915,15720,214347,4812547,3110,8.18939
521,1,X-a0-b1:Y-a1-b1,24691,15066,212812,4782937,3020,8.48079
521,1,Other,38539,24699,351919,7979402,4641,8.20082
522,1,X-a0-b0:Y-a1-b0,5162,2856,34219,713445,633,8.86888
522,1,X-a0-b0:Y-a0-b1,5069,2894,33631,689334,619,8.9063
522,1,X-a0-b0:Y-a1-b1,23551,13627,174675,3800055,2739,8.64294
522,1,X-a1-b0:Y-a1-b1,24907,15794,214606,4855296,3016,8.33389
522,1,X-a0-b1:Y-a1-b1,24654,15309,213384,4754325,2907,8.22738
522,1,Other,38644,24940,353094,7970554,4613,8.0568
523,1,X-a0-b0:Y-a1-b0,5097,2867,33770,684199,630,8.72857
523,1,X-a0-b0:Y-a0-b1,5063,2921,33199,677641,574,8.73171
523,1,X-a0-b0:Y-a1-b1,23384,13503,174099,3741875,2847,8.32244
523,1,X-a1-b0:Y-a1-b1,24925,15915,214916,4795354,2996,8.34947
523,1,X-a0-b1:Y-a1-b1,24650,15462,213491,4741102,2893,8.50363
523,1,Other,38754,24850,353689,8124887,4770,8.00734
524,1,X-a0-b0:Y-a1-b0,5058,2838,33187,664310,604,8.52152
524,1,X-a0-b0:Y-a0-b1,5040,2871,32784,653982,605,8.95372
524,1,X-a0-b0:Y-a1-b1,23186,13519,173408,3636398,2844,8.55063
524,1,X-a1-b0:Y-a1-b1,25005,15887,214958,4797209,3035,8.30082
524,1,X-a0-b1:Y-a1-b1,24579,15503,213733,4787058,2966,8.21713
524,1,Other,38838,24923,355438,8047234,4655,8.05263
525,1,X-a0-b0:Y-a1-b0,4985,2813,32778,681770,595,8.64034
525,1,X-a0-b0:Y-a0-b1,5017,2790,32300,667843,589,8.58234
525,1,X-a0-b0:Y-a1-b1,23134,13420,172274,3726183,2731,8.67484
525,1,X-a1-b0:Y-a1-b1,25083,15973,215120,4831385,2939,8.26676
525,1,X-a0-b1:Y-a1-b1,24632,15639,214039,4819606,2927,8.34267
525,1,Other,38979,25012,356185,8050354,4670,8.17066
526,1,X-a0-b0:Y-a1-b0,4916,2818,32431,668006,619,9.33764
526,1,X-a0-b0:Y-a0-b1,4994,2761,31989,652399,575,8.85913
526,1,X-a0-b0:Y-a1-b1,22878,13491,171644,3700063,2915,8.64254
526,1,X-a1-b0:Y-a1-b1,25170,15760,215494,4868308,2967,8.24705
526,1,X-a0-b1:Y-a1-b1,24651,15372,214766,4820306,3000,8.35833
526,1,Other,39076,25253,357565,8285413,4696,8.12202
527,1,X-a0-b0:Y-a1-b0,4894,2821,32054,637138,592,8.50338
527,1,X-a0-b0:Y-a0-b1,4976,2670,31675,641942,594,8.49495
527,1,X-a0-b0:Y-a1-b1,22764,13581,170196,3616633,2670,8.72584
527,1,X-a1-b0:Y-a1-b1,25281,15648,215540,4860285,3024,8.22817
527,1,X-a0-b1:Y-a1-b1,24670,15497,214735,4776170,2924,8.16382
527,1,Other,39084,25529,358779,8236107,4752,8.25126
528,1,X-a0-b0:Y-a1-b0,4860,2828,31545,666553,592,9.19595
528,1,X-a0-b0:Y-a0-b1,4913,2634,31150,654847,618,9.19741
528,1,X-a0-b0:Y-a1-b1,22563,13492,169188,3712844,2805,8.35829
528,1,X-a1-b0:Y-a1-b1,25328,15716,215583,4895521,2998,8.24716
528,1,X-a0-b1:Y-a1-b1,24603,15609,214721,4847341,3049,8.35749
528,1,Other,39253,25567,360459,8222824,4679,8.19085
529,1,X-a0-b0:Y-a1-b0,4773,2775,31244,656213,611,8.64321
529,1,X-a0-b0:Y-a0-b1,4847,2667,30844,632588,568,8.91373
529,1,X-a0-b0:Y-a1-b1,22327,13318,168822,3651709,2791,8.69796
529,1,X-a1-b0:Y-a1-b1,25474,15759,215686,4866038,2960,8.10878
529,1,X-a0-b1:Y-a1-b1,24773,15618,214666,4855522,2885,8.23362
529,1,Other,39461,25392,361606,8353896,4726,8.14812
530,1,X-a0-b0:Y-a1-b0,4764,2721,30749,642934,560,8.80357
530,1,X-a0-b0:Y-a0-b1,4816,2653,30377,634808,554,8.50541
530,1,X-a0-b0:Y-a1-b1,22280,13241,167832,3641405,2741,8.77672
